id,name,artist,release-date,release-country,duration,tracks_track_name,tracks_track_duration,tracks_track_position
mbrainz_691,The Smart Blip Experience,Waxolutionists,2000-02,Germany,3961,"['10 Outta 43200', 'Kiss My Vortex', 'Listen Up', 'Unspecial (Bits From the U.B.)', '8bit Pipecleaner', 'NachtschattengewÃ¤chs', 'Needle Sharpening in 7 Parts', 'The Waxos vs. DJ Furrypile', 'Different Directions', 'Alphabetical Download', 'Wish I Had Four Hands', 'Commercial Break', 'Deep Inside', 'Zeta Reticuli', 'A Mescal at Neptunes', 'Body & Ground', 'Power Transfer No. One', 'Family Biz']","['150', '159', '249', '395', '104', '385', '473', '228', '343', '251', '108', '163', '198', '102', '110', '295', '85']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']"
mbrainz_694,Breakaway,"Mehdi, DJ",2002-01-01,France,1211,"['Breakaway (DJ Mehdi remix)', 'Breakaway', 'Breakaway (Etienne De Crecy remix)', 'Breakaway (General Electrics Soul mix)']","['443', '249', '272', '247']","['1', '2', '3', '4']"
mbrainz_697,The A.P.C. Experience,"Fujiwara, Hiroshi",1997-01-01,Japan,1198,"['Cavatina (Myers)', 'Dub Hunter', 'Important Vincent', 'Tart of Noise', 'Cavatina Rappel (Myers)']","['262', '276', '265', '289', '106']","['1', '2', '3', '4', '5']"
mbrainz_699,Futurescope 19,DJ Indian,2002-02-08,Switzerland,4671,"['Timemachine', 'Onwaves', 'This Is My Sound', 'Freedom', 'New Life', 'Challenge', 'The Trance all anthem', ""Scratchin'"", 'Urban Train', 'Double Speeded', 'Brightness', 'Next', 'Remember That Song', 'Live Your Magic Dream', 'Shiver', 'Hell To Paradize', 'I want you all...', 'Tibet']","['275', '304', '279', '274', '300', '282', '209', '271', '310', '196', '134', '191', '211', '242', '406', '206', '316', '265']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']"
mbrainz_704,Ghost Stories,"Ghost, Amanda",2000-09-12,United States,2533,"['Filthy Mind', 'Idol', 'Glory Girl', 'The Wrong Man', 'Cellophane', 'Blind Man', 'Silver Lining', 'Empty', 'A Child Believes', 'Numb']","['236', '283', '265', '254', '216', '234', '312', '219', '240', '274']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_705,The Story So Far,Moby,1993-07,United Kingdom,3158,"['Ah Ah', 'I Feel It (I Feel It mix)', 'Everything', 'Help Me to Believe', 'Go (Woodtick mix)', 'Yeah', 'Drop a Beat (The New version)', 'Thousand', 'Slight Return', 'Go (Subliminal mix unedited version)', 'Stream']","['226', '357', '292', '392', '393', '348', '160', '264', '269', '268', '189']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_706,Felt Mountain,Goldfrapp feat.,2000-10-23,France,2370,"['Lovely Head', 'Paper Bag', 'Human', 'Pilots', 'Deer Stop', 'Felt Mountain', 'Oompa Radar', 'Utopia', 'Horse Tears']","['227', '245', '276', '269', '246', '257', '282', '258', '310']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_708,Aerial Riverseries,"Bretschneider, Frank",2002-01-01,Germany,2535,['[untitled]'],"['60', '62', '63']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42']"
mbrainz_719,Serious Trouble,Zongamin,2001-01-01,United Kingdom,0,"['Serious Trouble', 'Kazak', 'Original Trouble', 'Blind Holiday']",[],"['1', '2', '3', '4']"
mbrainz_736,Take Care of Yourself,Level 42,1989-01-01,United Kingdom,1115,"['Take Care of Yourself (extended version)', 'Silence (live)', 'Man (live)']","['392', '304', '419']","['1', '2', '3']"
mbrainz_739,Fallen Angel,Prism,1997-01-01,United Kingdom,3591,"['4Â° C', 'Diamond Head', 'Flicker', 'One Wing', 'Honeybee Whisper Mind Mirror', 'Decalogue', 'Black or Color', 'Crystal Mist', 'Tears of Nymph', 'Girltree', 'Simple Life']","['347', '337', '375', '307', '377', '416', '342', '153', '298', '328', '311']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_740,Digital Lifeforms Redux (release),Sandoz,2004-05-17,United Kingdom,"['4708', '4470']","['Armed Response', 'Chocolate Machine', 'Digital Lifeforms', 'Human Spirit', 'Drum Meditation', 'Limbo', 'Zombie Astral', 'Beam', 'Steel Tabernacle', 'White Darkness', 'Communicate (With the Future)', 'Ocean Reflection', 'Tribal Warfare', 'White Tab / Steel Darkness (Tetrodotoxin mix)', 'Erzulie', 'Human Spirit (Original Dub and Roll mix)', 'Zombi Savane', 'Medium Cool', 'Shanpwel', 'Mirror']","['463', '454', '485', '420', '421', '527', '507', '407', '472', '552', '423', '533', '567', '447', '419', '422', '615', '364', '217']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_741,Smoke Is Dangerous,"Disciples, The",1996-01-01,Belgium,1140,"['Smoke Is Dangerous', 'Blow It and Sway']","['630', '510']","['1', '2']"
mbrainz_742,Reverence,Faithless,1997-04-14,United Kingdom,1489,"['Reverence (radio edit)', ""Reverence (Matty's remix)"", 'Insomnia (Monster mix)', ""Insomnia (Armand's European Vacation mix)""]","['225', '259', '521', '484']","['1', '2', '3', '4']"
mbrainz_745,Beyond the Darkness,Meat Katie,2002-01-01,United Kingdom,4597,"['Paradise People', 'Rain God', 'Autoerotic (Rotik mix)', 'Omegadent (Sons of Slough Club mix)', 'Eviction', 'Moist', 'Underground Sound', 'My Little Dancing Girl', 'Karma Sammy', '4 Vini (Forever Young) (Freq Nasty & B.L.I.M. mix)', 'Butterfly (Dylan Rhymes mix)', 'D-Spot (Duncan Gray mix)', 'Dirty Waltzer', 'Flood (Koma & Bones mix)', 'Black Widow (VIP mix)', ""High Rollin' (Future Funk Squad mix)"", 'Cum Shot']","['236', '213', '293', '280', '324', '252', '333', '238', '258', '400', '216', '231', '276', '314', '242', '199', '292']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']"
mbrainz_754,The Unseen Instrumentals,Quasimoto,2001-02-13,United States,3350,"['Welcome to Violence', 'Bad Character (instrumental)', 'Microphone Mathematics (instrumental)', 'Basic Instinct (instrumental)', 'Good Morning Sunshine (instrumental)', 'Discipline 99, Part 0 (instrumental)', 'Discipline 99, Part 1', 'Real Eyes (instrumental)', 'Low Class Conspiracy (instrumental)', 'Come On Feet (instrumental)', 'Bluffin (instrumental)', 'Boom Music (instrumental)', 'MHBs (instrumental)', 'Put a Curse on You (instrumental)', 'Astro Black (instrumental)', 'Green Power (instrumental)', 'Jazz Cats, Part 1 (instrumental)', '24-7 (instrumental)', 'The Unseen (instrumental)', 'Phony Game (instrumental)', 'Astro Travellin (instrumental)', 'Axe Puzzles (instrumental)', 'Blitz', ""Lord Such's Otomsiauq Outro""]","['49', '102', '192', '132', '165', '135', '164', '187', '149', '167', '141', '159', '131', '106', '170', '156', '142', '178', '95', '181', '76', '53']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24']"
mbrainz_755,Like Water for Chocolate,Common,2000-03-28,United States,4671,"['Time Travelinâ€™ (A Tribute to Fela)', 'Heat', 'Cold Blooded', 'Dooinit', 'The Light', 'Funky for You', 'The Questions', 'Time Travelinâ€™ (reprise)', 'The 6th Sense', 'A Film Called (Pimp)', 'Nag Champa (Afrodisiac for the World)', 'Thelonius', 'Payback Is a Grandmother', 'Geto Heaven, Part Two', 'A Song for Assata', 'Popâ€™s Rap IIIâ€¦ All My Children']","['397', '221', '298', '217', '261', '355', '249', '93', '319', '365', '310', '281', '270', '318', '408', '309']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_757,Must Be the Music,Razor Babes,2000-01-01,United Kingdom,0,"['Must Be the Music (original mix)', 'Oh My God (Friction Burns remix)']",[],"['1', '2']"
mbrainz_760,Beyond the Green Light,Lord Lloigor,1999-01-01,Germany,1487,"['Ray of Darkness', 'Let Jesus Fuck You', 'The Awakening', 'Temporary Insanity', 'Bloodstorm', 'Nyarlathotep']","['251', '241', '264', '151', '275', '305']","['1', '2', '3', '4', '5', '6']"
mbrainz_771,The Spirit of Kenny G,Flowchart,1996-01-01,United States,1370,"['The Spirit of Kenny G', 'Glorious and Prosperous', 'E-Flarepop', 'Drunken Mini-Musik', 'No Microchips']","['280', '363', '226', '461', '40']","['1', '2', '3', '4', '5']"
mbrainz_789,Supermodel,"Fireburg, Jard",2003-01-01,Germany,1085,"['Supermodel', 'Supermodel (M.I.A. remix)', 'Madonna']","['358', '339', '388']","['1', '2', '3']"
mbrainz_791,Electronic Pleasure (Remixes),N-Trance,1996-01-01,Germany,911,"['Electronic Pleasure (Quicksilver mix)', 'Electronic Pleasure (Dark mix)']","['487', '424']","['1', '2']"
mbrainz_795,Haha Sound,Broadcast,2003-08-11,United Kingdom,2677,"['Colour Me In', 'Pendulum', 'Before We Begin', 'Valerie', 'Man Is Not a Bird', 'Minim', 'Lunch Hour Pops', 'Black Umbrellas', 'Ominous Cloud', 'Distorsion', 'Oh How I Miss You', 'The Little Bell', 'Winter Now', 'Hawk']","['171', '261', '202', '244', '292', '180', '216', '68', '226', '122', '77', '168', '228', '222']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']"
mbrainz_801,Elaborate Devices for Filtering Crisis,Nudge,2003-06-24,United States,2718,"['Blue Screen', 'Til the Sun Expands', 'Love-In Accident', 'Multiply by What Remains', 'Poor Impulse Control', 'Alarm Wrestle', 'Search Party', '3hit', 'Mouthed', 'Are Our Hours']","['291', '212', '292', '289', '396', '179', '257', '231', '280']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_802,Get the Future Started,Alien Factory,1995-01-01,Germany,1367,"['Get the Future Started (radio edit)', 'Get the Future Started', 'The Challenge', 'Return']","['244', '479', '387', '257']","['1', '2', '3', '4']"
mbrainz_803,Cassandra's Nightmare,Xenomorph,1998-10,United Kingdom,4174,"['Necroid Millenium', 'Hallucinatory Spheres', 'Abominations', 'Torrent of Insanity', 'Acid for Blood', 'Obscure Spectre', 'Apocalyptic Ritual', ""Cassandra's Nightmare""]","['478', '555', '580', '589', '437', '562', '466', '507']","['1', '2', '3', '4', '5', '6', '7', '8']"
mbrainz_808,Continuum,Rhythmsaints,,,4687,"['(I Need to Feel) Your Love (Full on mix)', 'Ds132 (take Me Higher)', 'Living Joy (Calvin Chambers remix)', 'Club Alien', 'Love Will See Us Through (dub Trance remix)', 'World (X remix)', 'Expansion (Time and Space)', '(I Need to Feel) Your Love', 'World (remix 7"" edit)']","['532', '402', '502', '447', '932', '591', '506', '530', '245']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_809,Make Believe,"Cortiz, Alex",2001-01-01,Netherlands,4233,"['Catwalk', 'Magic Touch', 'Spoonful of Air', 'Chase Me', 'On The Move', 'Funkalicious', 'Afterworld', 'Glamourgirl', 'Fingerprints', 'So This Is Where It All Starts', 'Silver Lining', 'Nightfish', 'Sensurreal Experience', 'Phusion', 'Supreme State of Mind']","['343', '295', '269', '345', '316', '256', '290', '271', '277', '334', '313', '88', '280', '242', '314']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_814,Monster Music,Larvae,2003-07-07,Germany,1229,"['Mothra', 'Ghidrah', 'Mecha', 'Mothra (remix)']","['308', '289', '311', '321']","['1', '2', '3', '4']"
mbrainz_815,A World of Broken Images,Malaise,1999-01-01,Sweden,3039,"[""Maybe I'm Dead"", 'Bitter Waters', 'Separation', 'Hey Hey', 'Until the End of Time', 'Hey You', 'Another Image', 'Another Day', 'If I Die', 'Last Regret', 'Lying Idle']","['276', '269', '247', '297', '323', '200', '279', '245', '296', '346', '261']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_820,Armed and Extremely Dangerous,First Choice,1973-01-01,United States,2355,"['Smarty Pants', ""Runnin' Out of Fools"", 'A Boy Named Junior', 'Love and Happiness', 'Wake Up to Me', 'Newsy Neighbors', 'Armed and Extremely Dangerous', 'This Little Woman', 'This Is the House', 'One Step Away']","['158', '212', '221', '417', '225', '357', '168', '230', '177', '190']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_822,Era Vulgaris,It,1996-01-01,Italy,3894,"['Meridiana', 'Nionica (Unknown Ratio)', 'Air', 'The Measure of a Dog', 'Temporary Irritation', 'Out of Sight', 'Cycloviran', 'Phosphor', 'Human Womb', 'Exhibition', 'Arentostrate', 'Biotoy', 'Thessaloniki', 'Multiple Session', 'Combacterion']","['326', '232', '257', '351', '258', '340', '278', '304', '246', '97', '346', '405', '185', '50', '219']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_826,Paranoia Erotica,Saft,1998-02-20,Sweden,3062,"['Ditt namn i min mun', 'Repris', 'SuperstjÃ¤rna', 'Som du vill', 'Aldrig', 'Undantag', 'Underbar', 'Gratis', 'Ingenting som jag behÃ¶ver', 'Summan av ett outrÃ¤knat tal']","['272', '323', '205', '247', '294', '321', '208', '291', '244', '657']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_830,A Dread at the Control 98,"Julia Set, The",1998-01-01,France,1196,"['A Dread at the Control 98', 'A Dread at the Control 98 (Venturi remix)', 'Le Big Bang']","['450', '377', '369']","['1', '2', '3']"
mbrainz_833,Beyond This World,Jungle Brothers,1989-01-01,United States,845,"['Beyond This World (LP version)', 'Beyond This World (instrumental)', ""Promo No. 2 (Mind Review '89)"", 'Beyond This World (Bone-A-Baby Bam Beat version)', 'Beyond This World (a cappella version)']","['251', '243', '211', '98', '42']","['1', '2', '3', '4', '5']"
mbrainz_835,Electronic Music From the Swedish Leftcoast,Plej,2005-01-01,United Kingdom,"['3633', '2731']","['Lay of the Land', 'Blue', 'Evum', 'Song', ""Jabo's Night Out"", 'Thrill', 'Shimmer', 'You', 'Soulset', 'Paus', 'Seasons', 'A Jabo Thought', ""Lay of the Land (Jimpster's Vocal version)"", 'You (Kompis mix)', 'Evum (Cloud mix)', 'You (Plej 12 mix)', ""Blue (Akufen's Different Shade of Blue mix)"", 'And So Lay the Land', 'Keep You Hird (Plej remix)', 'Seasons (Hird Warm Up Session mix)']","['249', '297', '211', '311', '396', '309', '271', '279', '399', '259', '341', '356', '303', '313', '331', '353', '262', '346', '467']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_839,Time Traveller,"LeBlanc, Keith",1992-01-01,United States,3047,"['Skin Stretch', 'Split the Planet', 'Major Drum', 'Ernie', 'Earshot', 'Fight the System', 'Point Blanc', 'Howi', 'Hallelujah', 'Heaven Only Knows', 'Time Traveller', 'Enjoy', 'Esp', 'Nine Times Nine', 'Duo']","['143', '188', '111', '85', '133', '94', '122', '113', '218', '335', '764', '255', '173', '164', '149']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_847,Sisters and Brothers,2 Fabiola,1998-01-01,Belgium,1189,"['Sisters and Brothers (Pat Krimson remix)', 'Sisters and Brothers (Oliver Adams dub mix)', 'Sisters and Brothers (Groovy Jack mix)', 'Sisters and Brothers (disco 2000 airplay mix)']","['380', '321', '298', '190']","['1', '2', '3', '4']"
mbrainz_849,Electronica Gainsbourg M2,"Gainsbourg, Serge",2001-01-01,France,1466,"['Marabout (Bob Sinclar remix)', 'No Comment', 'Sea, Sex & Sun (Sexy remix)', ""LÃ\xa0-bas c'est naturel (Faze Action remix)""]","['341', '336', '413', '376']","['1', '2', '3', '4']"
mbrainz_853,Nowhere,SIMM,1996-09,United Kingdom,1241,"['Nowhere', 'These Days (Stalker mix)', 'These Days (Floating mix)']","['414', '413']","['1', '2', '3']"
mbrainz_854,Enrico Experience,"Macias, Enrico",2000-01-01,France,1311,"['La Folle EspÃ©rance (CMC remix)', 'Koum Tara (Ric-Rac remix)', ""L'Oriental (GPFC remix)"", ""Le Mendiant de l'amour (Pitz remix)""]","['258', '468', '295', '290']","['1', '2', '3', '4']"
mbrainz_855,Baby Come on Over,"Mumba, Samantha",2001-01-01,United Kingdom,1035,"['Baby Come On Over (new version)', 'Baby Come on Over (ATFC Chilled Vintage vocal)', 'Gotta Tell You (Sleaze Sisters mix)']","['215', '410']","['1', '2', '3']"
mbrainz_858,Lilâ€™ Beethoven,Sparks,2002-11-26,United Kingdom,2457,"['The Rhythm Thief', 'How Do I Get to Carnegie Hall?', 'What Are All These Bands So Angry About?', 'I Married Myself', 'Ride â€™em Cowboy', 'My Babyâ€™s Taking Me Home', 'Your Callâ€™s Very Important to Us. Please Hold.', 'Ugly Guys With Beautiful Girls', 'Suburban Homeboy']","['318', '230', '212', '299', '260', '282', '251', '427', '178']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_861,Welcome to the Future,Nova (and others),1999-01-01,Germany,2271,"['Welcome to the Future (video edit)', 'Welcome to the Future (X-/Tended)', 'Welcome to the Future (club mix)', 'Welcome to the Future (Humate remix)', 'Welcome to the Future (Van Bellen remix)']","['220', '537', '560', '447', '507']","['1', '2', '3', '4', '5']"
mbrainz_865,Out of Time / One Squeeze,Naphta,2002-01-01,Ireland,915,"['Out of Time', 'One Squeeze']","['456', '459']","['1', '2']"
mbrainz_867,Hypnotize,D'Influence,1997-01-01,United Kingdom,2348,"['Hypnotize', 'Hypnotize (Funky As F**k mix)', 'Hypnotize (Soul Cut mix)', 'Hypnotize (album mix)', 'Hypnotize (M.A.W. 12"" mix)', 'Hypnotize (M.A.W. Piano dub mix)', 'Hypnotize (Funkstarz mix)']","['225', '276', '288', '255', '566', '333', '405']","['1', '2', '3', '4', '5', '6', '7']"
mbrainz_868,Listen to the Music,"Doobie Brothers, The",1994-01-01,,1882,"['Listen to the Music (Motiv8 7"" edit)', 'Listen to the Music (Motiv8 12"" mix)', 'Listen to the Music (Rampantly Pleasurable mix)', 'Listen to the Music (Overworld 7"" edit)', 'Listen to the Music (Overworld Extended mix)', 'Listen to the Music (original version)']","['225', '335', '539', '202', '353', '228']","['1', '2', '3', '4', '5', '6']"
mbrainz_869,Decoration Monster,Rose for Bohdan,2003-01-01,United States,"['3191', '3049']","['Hummingbird', 'Then She Flew Across the World', 'Dinosaur Demon', 'Cripple Jellyfish', 'Unusable Signal', 'Sukisoul', '-----', 'Still a Favorite Among Prom Queens', 'Eternity N. Es', 'Egon Spengler Maiden (Castleversion)', ""Suki Soul (Pho's D-mix)"", ""Dinosaur Demon (Books on Tape's Every Bohdan Walk the Dinosaur)"", ""Hummingbird (Wio's Bumming Herd mix)"", ""Hummingbird (Jean Bach's Someday, Somehow, Somedan remix)"", 'Cripple Jellyfish (Cock ESP remix)', 'Cripple Jellyfish (Captain Ahab remix)', ""Dinosaur Demon (Amanda Hendricks' (Theairwebreath) remix)"", 'Filipino Bitches (Marco Paul & Brian Miller remix)', 'This Glare Prepared', 'Diet of Worms', ""Girl U Know It's True (R4B remix)""]","['243', '128', '325', '227', '805', '242', '11', '299', '548', '363', '430', '361', '476', '294', '35', '116', '157', '246', '147', '327', '460']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_870,Lost Souls EP,"Emperator, The",2002-01-01,United Kingdom,1255,"['Lost Souls', 'Phuture War', 'Steel Manufactory', 'Death']","['335', '284', '357', '279']","['1', '2', '3', '4']"
mbrainz_871,"Mixed Live: Spundae @ Circus, Los Angeles","Corsten, Ferry",2003-07-22,United States,4688,"['Nothing (93 Returning mix)', 'Velvet Morning (Mirco de Govia remix)', 'Purple Haze', 'North Pole (Nickelson & Maurice Night remix)', 'Beachbreeze (Remember the Summer)', 'Things 2 Say', 'Flakes', 'Summer Sun (Agnelli & Nelson remix)', 'Stealing Beauty (Ronald van Gelderen mix)', 'Indigo', 'Punk', 'Understatement', 'c:\\\\del*.mp3', 'Metropolis (Metro US mix)', 'Dirty Bass (Trevor Rockcliffe mix)', 'Velvet Dreams (Skylight mix)']","['430', '266', '312', '278', '238', '325', '321', '345', '270', '461', '350', '243', '248', '273', '110', '218']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
