fused_id,source_id,source_dataset,source___id,source__Continent,source__Market Value,source__Profits,source__Rank,source__Sales,source__Sector,source__assets,source__city,source__country,source__founded,source__id,source__industry,source__keypeople_name,source__name,fused___id,fused__Continent,fused__Market Value,fused__Profits,fused__Rank,fused__Sales,fused__Sector,fused__assets,fused__city,fused__country,fused__founded,fused__id,fused__industry,fused__keypeople_name,fused__name
fullcontact_1880,fullcontact_1880,fullcontact,,,,,,,,,Belgrade,Serbia,1864-01-01,fullcontact_1880,,,Societe Generale Srbija,fullcontact_1880,,,,,215620000.0,,1927000000.0,Belgrade,Serbia,1864-01-01,fullcontact_1880,Financial services,,Société Générale Srbija
fullcontact_1120,fullcontact_1120,fullcontact,,,,,,,,,Hargeysa,Somalia,1998-01-01,fullcontact_1120,,,Somtel,fullcontact_1120,,,,,,,,Hargeysa,Somalia,1998-01-01,fullcontact_1120,Telecommunication,,Somtel
fullcontact_1022,fullcontact_1022,fullcontact,,,,,,,,,San Francisco,United States,2005-01-01,fullcontact_1022,,,"Riverbed Technology, Inc.",fullcontact_1022,,,,,,,,San Francisco,United States,2005-01-01,fullcontact_1022,,,"Sourcebits, Inc."
fullcontact_1101,fullcontact_1101,fullcontact,,,,,,,,,Dhaka,Bangladesh,1995-01-01,fullcontact_1101,,,Southeast Bank Limited,fullcontact_1101,,,,,,,,Dhaka,Bangladesh,1995-01-01,fullcontact_1101,Financial services,,Southeast Bank Limited
fullcontact_1666,fullcontact_1666,fullcontact,,,,,,,,,Zeewolde,Netherlands,1880-01-01,fullcontact_1666,,,Spyker Cars,fullcontact_1666,,,,,6100000.0,,100000.0,Zeewolde,Netherlands,1880-01-01,fullcontact_1666,Automotive industry,Maarten de Bruijn,Spyker Cars
fullcontact_1767,fullcontact_1767,fullcontact,,,,,,,,,Pfäffikon,Switzerland,1892-01-01,fullcontact_1767,,,Staubli,fullcontact_1767,,,,,1.0,,,Pfäffikon,Switzerland,1892-01-01,fullcontact_1767,Mechatronics,,Stäubli
fullcontact_1654,fullcontact_1654,fullcontact,,,,,,,,,Vancouver,Canada,1988-01-01,fullcontact_1654,,,Stanley Park Ecology Society,fullcontact_1654,,,,,,,,Vancouver,Canada,1988-01-01,fullcontact_1654,Conservation biology,,Stanley Park Ecology Society
fullcontact_986,fullcontact_986,fullcontact,,,,,,,,,Zürich,Switzerland,2000-01-01,fullcontact_986,,,Sunrise,fullcontact_986,,,,,,,,Zürich,Switzerland,2000-01-01,fullcontact_986,Telecommunication,,Starhome
fullcontact_1181,fullcontact_1181,fullcontact,,,,,,,,,Liverpool,United Kingdom,2013-01-01,fullcontact_1181,,,Starship,fullcontact_1181,,,,,,,,Liverpool,United Kingdom,2013-01-01,fullcontact_1181,GameWeek Magazine,Martin Kenwright,Starship Group
fullcontact_1068,fullcontact_1068,fullcontact,,,,,,,,,Valby,Denmark,2001-01-01,fullcontact_1068,,,SteelSeries,fullcontact_1068,,,,,,,,Valby,Denmark,2001-01-01,fullcontact_1068,Computer hardware,,SteelSeries
fullcontact_1242,fullcontact_1242,fullcontact,,,,,,,,,Sutton,United Kingdom,2008-01-01,fullcontact_1242,,Ian Osborne,Storage Made Easy,fullcontact_1242,,,,,,,,Sutton,United Kingdom,2008-01-01,fullcontact_1242,Cloud computing,Ian Osborne,Storage Made Easy
fullcontact_1185,fullcontact_1185,fullcontact,,,,,,,,,Meggen,Switzerland,2009-01-01,fullcontact_1185,,,Swiss Mergers and Acquisitions (a.k.a SwissMandA),fullcontact_1185,,,,,,,,Meggen,Switzerland,2009-01-01,fullcontact_1185,Financial services,,Swiss Mergers and Acquisitions
fullcontact_1855,fullcontact_1855,fullcontact,,,,,,,,,Dallas,United States,2010-01-01,fullcontact_1855,,,Symphonic Source,fullcontact_1855,,,,,,,,Dallas,United States,2010-01-01,fullcontact_1855,Data management,,"Symphonic Source, Inc."
fullcontact_1910,fullcontact_1910,fullcontact,,,,,,,,,Taipei,Taiwan,2000-01-01,fullcontact_1910,,,Synology,fullcontact_1910,,,,,,,,Taipei,Taiwan,2000-01-01,fullcontact_1910,Storage virtualization,,Synology Inc.
fullcontact_1360,fullcontact_1360,fullcontact,,,,,,,,,Sausheim,France,1998-01-01,fullcontact_1360,,,Systancia,fullcontact_1360,,,,,,,,Sausheim,France,1998-01-01,fullcontact_1360,Software,,Systancia
fullcontact_993,fullcontact_993,fullcontact,,,,,,,,,Hingham,United States,1947-01-01,fullcontact_993,,,Talbots,fullcontact_993,,,,,,,,Hingham,United States,1947-01-01,fullcontact_993,Fashion,,Talbots
fullcontact_1148,fullcontact_1148,fullcontact,,,,,,,,,Bangalore,India,1989-01-01,fullcontact_1148,,,Tata Elxsi,fullcontact_1148,,,,,6265100000.0,,,Bangalore,India,1989-01-01,fullcontact_1148,Animation,,Tata Elxsi
fullcontact_1781,fullcontact_1781,fullcontact,,,,,,,,,Santa Clara,United States,2000-01-01,fullcontact_1781,,,Tavant Technologies,fullcontact_1781,,,,,,,,Santa Clara,United States,2000-01-01,fullcontact_1781,IT service management,,Tavant Technologies
fullcontact_1698,fullcontact_1698,fullcontact,,,,,,,,,New York,United States,,fullcontact_1698,,,Tekserve,fullcontact_1698,,,,,,,,New York,United States,1987-01-01,fullcontact_1698,Consultant,,Tekserve
fullcontact_1373,fullcontact_1373,fullcontact,,,,,,,,,London,United Kingdom,1988-01-01,fullcontact_1373,,,Telehouse Europe,fullcontact_1373,,,,,,,,London,United Kingdom,1988-01-01,fullcontact_1373,Telecommunication,,Telehouse Europe
fullcontact_1812,fullcontact_1812,fullcontact,,,,,,,,,Sarajevo,Bosnia and Herzegovina,2010-01-01,fullcontact_1812,,,Telemach BiH,fullcontact_1812,,,,,,,,Sarajevo,Bosnia and Herzegovina,2010-01-01,fullcontact_1812,Cable television,,Telemach
fullcontact_1495,fullcontact_1495,fullcontact,,,,,,,,,Petah Tikva,Israel,1935-01-01,fullcontact_1495,,,TAPI - Teva Active Pharmaceutical Ingredients,fullcontact_1495,,,,,,,,Petah Tikva,Israel,1935-01-01,fullcontact_1495,Pharmaceutical drug,,Teva Active Pharmaceutical Ingredients (TAPI)
fullcontact_1796,fullcontact_1796,fullcontact,,,,,,,,,Dallas,United States,1998-01-01,fullcontact_1796,,,Texas De Brazil,fullcontact_1796,,,,,,,,Dallas,United States,1998-01-01,fullcontact_1796,Restaurant,,Texas de Brazil
fullcontact_1389,fullcontact_1389,fullcontact,,,,,,,,,Guelph,Canada,1945-01-01,fullcontact_1389,,,The Co-operators,fullcontact_1389,,,,,3500000000.0,,,Guelph,Canada,1945-01-01,fullcontact_1389,Insurance,,The Co-operators
fullcontact_441,fullcontact_441,fullcontact,,,,,,,,,Orrville,United States,1897-01-01,fullcontact_441,,,JM Smucker Company,fullcontact_441,,,,,,,,Orrville,United States,1897-01-01,fullcontact_441,,,The J.M. Smucker Company
fullcontact_1856,fullcontact_1856,fullcontact,,,,,,,,,Mumbai,India,1986-01-01,fullcontact_1856,,,The Leela Palaces Hotels and Resorts,fullcontact_1856,,,,,,,,Mumbai,India,1986-01-01,fullcontact_1856,Hospitality,,"The Leela Palaces, Hotels and Resorts"
fullcontact_1960,fullcontact_1960,fullcontact,,,,,,,,,New York,United States,2001-01-01,fullcontact_1960,,,The Media Kitchen,fullcontact_1960,,,,,,,,New York,United States,2001-01-01,fullcontact_1960,Advertising,,The Media Kitchen
fullcontact_1591,fullcontact_1591,fullcontact,,,,,,,,,Mumbai,India,,fullcontact_1591,,,The MobileStore,fullcontact_1591,,,,,,,,Mumbai,India,2006-01-01,fullcontact_1591,Telecommunication,,The MobileStore
fullcontact_1294,fullcontact_1294,fullcontact,,,,,,,,,Plymouth,United States,2004-01-01,fullcontact_1294,,,The Mosaic Company,fullcontact_1294,,,,,,,6600000000.0,Plymouth,United States,2004-01-01,fullcontact_1294,Fertilizer,,The Mosaic Company
fullcontact_1264,fullcontact_1264,fullcontact,,,,,,,,,Albany,United States,2003-01-01,fullcontact_1264,,,Thrush Aircraft,fullcontact_1264,,,,,,,,Albany,United States,2003-01-01,fullcontact_1264,Aerospace,,Thrush Aircraft
fullcontact_944,fullcontact_944,fullcontact,,,,,,,,,San Francisco,United States,2001-01-01,fullcontact_944,,"['Adam Kleinberg', 'Ben Hazzard']",Traction,fullcontact_944,,,,,,,,San Francisco,United States,2001-01-01,fullcontact_944,Marketing,"['Adam Kleinberg', 'Ben Hazzard']",Traction (agency)
fullcontact_1104,fullcontact_1104,fullcontact,,,,,,,,,Singapore,Singapore,2012-01-01,fullcontact_1104,,"['Bradley Priest', 'Cameron Priest', 'Carl Thompson']",TradeGecko,fullcontact_1104,,,,,,,,Singapore,Singapore,2012-01-01,fullcontact_1104,Software as a service,"['Bradley Priest', 'Cameron Priest', 'Carl Thompson']",TradeGecko
fullcontact_1086,fullcontact_1086,fullcontact,,,,,,,,,Seattle,United States,2007-01-01,fullcontact_1086,,John Gabbert,"PitchBook Data, Inc.",fullcontact_1086,,,,,,,,Seattle,United States,2007-01-01,fullcontact_1086,,John Gabbert,Trusera
fullcontact_1582,fullcontact_1582,fullcontact,,,,,,,,,Chicago,United States,1995-01-01,fullcontact_1582,,Lawrence T Levine,Trustwave,fullcontact_1582,,,,,111000000.0,,,Chicago,United States,1995-01-01,fullcontact_1582,Cloud computing,Lawrence T Levine,Trustwave Holdings
fullcontact_759,fullcontact_759,fullcontact,,,,,,,,,Istanbul,Turkey,,fullcontact_759,,,Turkcell Iletisim Hizmetleri as,fullcontact_759,,,,,9370000000.0,,,Istanbul,Turkey,1994-01-01,fullcontact_759,Telecommunication,,Turkcell
fullcontact_778,fullcontact_778,fullcontact,,,,,,,,,Helsinki,Finland,1996-01-01,fullcontact_778,,,UPM - the Biofore Company,fullcontact_778,,,,,10000000.0,,14600000000.0,Helsinki,Finland,1996-01-01,fullcontact_778,Lumber,,UPM (company)
fullcontact_1153,fullcontact_1153,fullcontact,,,,,,,,,Bogotá,Colombia,2009-01-01,fullcontact_1153,,,Umbrella Worldwide Corporation,fullcontact_1153,,,,,,,,Bogotá,Colombia,2009-01-01,fullcontact_1153,Financial services,,Umbrella Worldwide Corporation
fullcontact_1427,fullcontact_1427,fullcontact,,,,,,,,,Manchester,United Kingdom,1924-01-01,fullcontact_1427,,,Umbro USA,fullcontact_1427,,,,,,,,Manchester,United Kingdom,1924-01-01,fullcontact_1427,,,Umbro
fullcontact_1456,fullcontact_1456,fullcontact,,,,,,,,,Carlsbad,United States,1988-01-01,fullcontact_1456,,,The Upper Deck Company,fullcontact_1456,,,,,,,,Carlsbad,United States,1988-01-01,fullcontact_1456,Collectable,,Upper Deck Company
fullcontact_850,fullcontact_850,fullcontact,,,,,,,,,Bellevue,United States,1996-01-01,fullcontact_850,,Mike Harrington,Valve Software,fullcontact_850,,,,,,,,Bellevue,United States,1996-01-01,fullcontact_850,Video game industry,"['Gabe Newell', 'Mike Harrington']",Valve Corporation
fullcontact_1870,fullcontact_1870,fullcontact,,,,,,,,,,United States,2005-01-01,fullcontact_1870,,,Viewzi,fullcontact_1870,,,,,,,,Dallas,United States,2005-01-01,fullcontact_1870,,,Viewzi
fullcontact_1134,fullcontact_1134,fullcontact,,,,,,,,,Los Angeles,United States,1998-01-01,fullcontact_1134,,,Legacy Games,fullcontact_1134,,,,,,,,Los Angeles,United States,1998-01-01,fullcontact_1134,Video game industry,,Visceral Games
fullcontact_946,fullcontact_946,fullcontact,,,,,,,,,Torrance,United States,1988-01-01,fullcontact_946,,,Wahoo's Fish Taco,fullcontact_946,,,,,,,,Torrance,United States,1988-01-01,fullcontact_946,Restaurant,,Wahoo's Fish Taco
fullcontact_1925,fullcontact_1925,fullcontact,,,,,,,,,Sevenoaks,United Kingdom,1785-01-01,fullcontact_1925,,,Warners Solicitors,fullcontact_1925,,,,,,,,Sevenoaks,United Kingdom,1785-01-01,fullcontact_1925,Law,,Warners Solicitors
fullcontact_1023,fullcontact_1023,fullcontact,,,,,,,,,Glasgow,United Kingdom,,fullcontact_1023,,,WeeWorld,fullcontact_1023,,,,,,,,Glasgow,United Kingdom,2000-01-01,fullcontact_1023,Social network,,WeeWorld
fullcontact_1747,fullcontact_1747,fullcontact,,,,,,,,,WELWYN GARDEN CITY,United Kingdom,,fullcontact_1747,,,WELWYN TOOL GROUP LIMITED,fullcontact_1747,,,,,,,,WELWYN GARDEN CITY,United Kingdom,1952-01-01,fullcontact_1747,,,Welwyn Tool Group
fullcontact_985,fullcontact_985,fullcontact,,,,,,,,,Tel Aviv,Israel,2006-01-01,fullcontact_985,,"['Angel Fuentes', 'Avishai Abrahami', 'Dr. Eric Johnson', 'Giora Kaplan', 'Giora Kaplan (Gig)', 'Nadav Abrahami', 'Richard Oldale']",Wix.com Ltd.,fullcontact_985,,,,,80470000.0,,115350000.0,Tel Aviv,Israel,2006-01-01,fullcontact_985,,"['Angel Fuentes', 'Avishai Abrahami', 'Dr. Eric Johnson', 'Giora Kaplan', 'Giora Kaplan (Gig)', 'Nadav Abrahami', 'Richard Oldale']",Wix.com
fullcontact_1903,fullcontact_1903,fullcontact,,,,,,,,,London,United Kingdom,1997-01-01,fullcontact_1903,,,Worldpay,fullcontact_1903,,,,,,,,London,United Kingdom,1997-01-01,fullcontact_1903,,,WorldPay
fullcontact_1546,fullcontact_1546,fullcontact,,,,,,,,,Melbourne,Australia,1892-01-01,fullcontact_1546,,,Santa Fe Wridgways,fullcontact_1546,,,,,,,,Melbourne,Australia,1892-01-01,fullcontact_1546,,,Wridgways
fullcontact_379,fullcontact_379,fullcontact,,,,,,,,,Maidenhead,United Kingdom,2001-01-01,fullcontact_379,,,Hikvision UK & Ireland,fullcontact_379,,,,,,,,Maidenhead,United Kingdom,2001-01-01,fullcontact_379,Business intelligence,,XLCubed
fullcontact_1584,fullcontact_1584,fullcontact,,,,,,,,,Salt Lake City,United States,,fullcontact_1584,,,XMission,fullcontact_1584,,,,,,,,Salt Lake City,United States,1993-01-01,fullcontact_1584,Internet service provider,Pete Ashdown,XMission
fullcontact_1299,fullcontact_1299,fullcontact,,,,,,,,,Wellington,New Zealand,2006-01-01,fullcontact_1299,,"['Hamish Edwards', 'Philip Fierlinger', 'Rod Drury']",Xero,fullcontact_1299,,,,,39000000.0,,,Wellington,New Zealand,2006-01-01,fullcontact_1299,Software as a service,"['Hamish Edwards', 'Philip Fierlinger', 'Rod Drury']",Xero (software)
fullcontact_1,fullcontact_1,fullcontact,,,,,,,,,Brooklyn,United States,,fullcontact_1,,Raphael Bemporad,BBMG,fullcontact_1,,,,,,,,Brooklyn,United States,,fullcontact_1,,Raphael Bemporad,BBMG
fullcontact_2,fullcontact_2,fullcontact,,,,,,,,,Toronto,Canada,1908-01-01,fullcontact_2,,,CIT Group Inc (DEL),fullcontact_2,,,,,,,,Toronto,Canada,1908-01-01,fullcontact_2,,,CIT Group Inc (DEL)
fullcontact_3,fullcontact_3,fullcontact,,,,,,,,,Waterloo,United States,1957-01-01,fullcontact_3,,,City & National Employment,fullcontact_3,,,,,,,,Waterloo,United States,1957-01-01,fullcontact_3,,,City & National Employment
fullcontact_4,fullcontact_4,fullcontact,,,,,,,,,Swords,Ireland,1871-01-01,fullcontact_4,,,Ingersoll Rand South East Asia (Pte) Ltd,fullcontact_4,,,,,,,,Swords,Ireland,1871-01-01,fullcontact_4,,,Ingersoll Rand South East Asia (Pte) Ltd
fullcontact_6,fullcontact_6,fullcontact,,,,,,,,,Houston,United States,,fullcontact_6,,,Exon Mobil,fullcontact_6,,,,,,,,Houston,United States,,fullcontact_6,,,Exon Mobil
fullcontact_8,fullcontact_8,fullcontact,,,,,,,,,Bentonville,United States,1962-01-01,fullcontact_8,,,Walmart,fullcontact_8,,,,,,,,Bentonville,United States,1962-01-01,fullcontact_8,,,Walmart
fullcontact_9,fullcontact_9,fullcontact,,,,,,,,,Eschborn,Germany,2001-01-01,fullcontact_9,,,Deutsche Börse AG,fullcontact_9,,,,,,,,Eschborn,Germany,2001-01-01,fullcontact_9,,,Deutsche Börse AG
fullcontact_10,fullcontact_10,fullcontact,,,,,,,,,,,,fullcontact_10,,,Tabbs,fullcontact_10,,,,,,,,,,,fullcontact_10,,,Tabbs
fullcontact_11,fullcontact_11,fullcontact,,,,,,,,,,,,fullcontact_11,,,eNaming,fullcontact_11,,,,,,,,,,,fullcontact_11,,,eNaming
fullcontact_12,fullcontact_12,fullcontact,,,,,,,,,,,1837-01-01,fullcontact_12,,,Hermès,fullcontact_12,,,,,,,,,,1837-01-01,fullcontact_12,,,Hermès
fullcontact_13,fullcontact_13,fullcontact,,,,,,,,,,Japan,,fullcontact_13,,,Kyocera Fineceramics Ltd,fullcontact_13,,,,,,,,,Japan,,fullcontact_13,,,Kyocera Fineceramics Ltd
fullcontact_14,fullcontact_14,fullcontact,,,,,,,,,,,,fullcontact_14,,Douglas Sun,Bushi-go,fullcontact_14,,,,,,,,,,,fullcontact_14,,Douglas Sun,Bushi-go
fullcontact_15,fullcontact_15,fullcontact,,,,,,,,,Markham,Canada,1972-01-01,fullcontact_15,,,Camilion Solutions Inc,fullcontact_15,,,,,,,,Markham,Canada,1972-01-01,fullcontact_15,,,Camilion Solutions Inc
fullcontact_16,fullcontact_16,fullcontact,,,,,,,,,,,,fullcontact_16,,,SimplyCrush,fullcontact_16,,,,,,,,,,,fullcontact_16,,,SimplyCrush
fullcontact_18,fullcontact_18,fullcontact,,,,,,,,,Puyallup,United States,1895-01-01,fullcontact_18,,,Harris Corporation,fullcontact_18,,,,,,,,Puyallup,United States,1895-01-01,fullcontact_18,,,Harris Corporation
fullcontact_19,fullcontact_19,fullcontact,,,,,,,,,Stockholm,Sweden,1992-01-01,fullcontact_19,,,Hexagon AB,fullcontact_19,,,,,,,,Stockholm,Sweden,1992-01-01,fullcontact_19,,,Hexagon AB
fullcontact_20,fullcontact_20,fullcontact,,,,,,,,,London,United Kingdom,1938-01-01,fullcontact_20,,,Singtel Europe,fullcontact_20,,,,,,,,London,United Kingdom,1938-01-01,fullcontact_20,,,Singtel Europe
fullcontact_22,fullcontact_22,fullcontact,,,,,,,,,,Netherlands,,fullcontact_22,,,Jyske Bank,fullcontact_22,,,,,,,,,Netherlands,,fullcontact_22,,,Jyske Bank
fullcontact_25,fullcontact_25,fullcontact,,,,,,,,,,,,fullcontact_25,,,Talanx,fullcontact_25,,,,,,,,,,,fullcontact_25,,,Talanx
fullcontact_26,fullcontact_26,fullcontact,,,,,,,,,Moses Lake,United States,,fullcontact_26,,,Masco Construction Co,fullcontact_26,,,,,,,,Moses Lake,United States,,fullcontact_26,,,Masco Construction Co
fullcontact_27,fullcontact_27,fullcontact,,,,,,,,,,,,fullcontact_27,,,United,fullcontact_27,,,,,,,,,,,fullcontact_27,,,United
fullcontact_28,fullcontact_28,fullcontact,,,,,,,,,Nashville,United States,2004-01-01,fullcontact_28,,,Nine Entertainment,fullcontact_28,,,,,,,,Nashville,United States,2004-01-01,fullcontact_28,,,Nine Entertainment
fullcontact_30,fullcontact_30,fullcontact,,,,,,,,,,,,fullcontact_30,,,Sara's Bed & Breakfast Inn,fullcontact_30,,,,,,,,,,,fullcontact_30,,,Sara's Bed & Breakfast Inn
fullcontact_31,fullcontact_31,fullcontact,,,,,,,,,Hoffman Estates,United States,,fullcontact_31,,,Sears Holdings Corporation,fullcontact_31,,,,,,,,Hoffman Estates,United States,,fullcontact_31,,,Sears Holdings Corporation
fullcontact_34,fullcontact_34,fullcontact,,,,,,,,,Perth,United Kingdom,1998-01-01,fullcontact_34,,,SSE Plc,fullcontact_34,,,,,,,,Perth,United Kingdom,1998-01-01,fullcontact_34,,,SSE Plc
fullcontact_35,fullcontact_35,fullcontact,,,,,,,,,,Other,,fullcontact_35,,,Thomson Reuters Corp,fullcontact_35,,,,,,,,,Other,,fullcontact_35,,,Thomson Reuters Corp
fullcontact_36,fullcontact_36,fullcontact,,,,,,,,,,,1995-01-01,fullcontact_36,,,World News Inc,fullcontact_36,,,,,,,,,,1995-01-01,fullcontact_36,,,World News Inc
fullcontact_37,fullcontact_37,fullcontact,,,,,,,,,,,1836-01-01,fullcontact_37,,,Wolters Kluwer,fullcontact_37,,,,,,,,,,1836-01-01,fullcontact_37,,,Wolters Kluwer
fullcontact_38,fullcontact_38,fullcontact,,,,,,,,,New York,United States,1941-01-01,fullcontact_38,,,Coach Inc.,fullcontact_38,,,,,,,,New York,United States,1941-01-01,fullcontact_38,,,Coach Inc.
fullcontact_39,fullcontact_39,fullcontact,,,,,,,,,,,1967-01-01,fullcontact_39,,,Hyundai Worldwide,fullcontact_39,,,,,,,,,,1967-01-01,fullcontact_39,,,Hyundai Worldwide
fullcontact_43,fullcontact_43,fullcontact,,,,,,,,,Zurich,Switzerland,1988-01-01,fullcontact_43,,,ABB Ltd,fullcontact_43,,,,,,,,Zurich,Switzerland,1988-01-01,fullcontact_43,,,ABB Ltd
fullcontact_44,fullcontact_44,fullcontact,,,,,,,,,North Chicago,United States,2013-01-01,fullcontact_44,,,AbbVie Inc.,fullcontact_44,,,,,,,,North Chicago,United States,2013-01-01,fullcontact_44,,,AbbVie Inc.
fullcontact_47,fullcontact_47,fullcontact,,,,,,,,,Barcelona,Spain,,fullcontact_47,,,ABERTIS GROUP,fullcontact_47,,,,,,,,Barcelona,Spain,,fullcontact_47,,,ABERTIS GROUP
fullcontact_48,fullcontact_48,fullcontact,,,,,,,,,San Diego,United States,,fullcontact_48,,,Accenture,fullcontact_48,,,,,,,,San Diego,United States,,fullcontact_48,,,Accenture
fullcontact_49,fullcontact_49,fullcontact,,,,,,,,,Alcobendas,Spain,1861-01-01,fullcontact_49,,,Acciona - English,fullcontact_49,,,,,,,,Alcobendas,Spain,1861-01-01,fullcontact_49,,,Acciona - English
fullcontact_50,fullcontact_50,fullcontact,,,,,,,,,Paris,France,,fullcontact_50,,,AccorHotels Group,fullcontact_50,,,,,,,,Paris,France,,fullcontact_50,,,AccorHotels Group
fullcontact_51,fullcontact_51,fullcontact,,,,,,,,,,Hong Kong,2008-01-01,fullcontact_51,,,Acebright Limited,fullcontact_51,,,,,,,,,Hong Kong,2008-01-01,fullcontact_51,,,Acebright Limited
fullcontact_52,fullcontact_52,fullcontact,,,,,,,,,Taipei,Taiwan,,fullcontact_52,,,Acer,fullcontact_52,,,,,,,,Taipei,Taiwan,,fullcontact_52,,,Acer
fullcontact_53,fullcontact_53,fullcontact,,,,,,,,,Allschwil,Switzerland,1997-01-01,fullcontact_53,,"['Martine Clozel', 'Thomas Widmann', 'Walter Fischli']",Actelion Pharmaceuticals Ltd,fullcontact_53,,,,,,,,Allschwil,Switzerland,1997-01-01,fullcontact_53,,"['Martine Clozel', 'Thomas Widmann', 'Walter Fischli']",Actelion Pharmaceuticals Ltd
fullcontact_54,fullcontact_54,fullcontact,,,,,,,,,,,,fullcontact_54,,,Adidas,fullcontact_54,,,,,,,,,,,fullcontact_54,,,Adidas
fullcontact_55,fullcontact_55,fullcontact,,,,,,,,,Woodland,United States,2001-01-01,fullcontact_55,,,Advanced Helicopter Services,fullcontact_55,,,,,,,,Woodland,United States,2001-01-01,fullcontact_55,,,Advanced Helicopter Services
fullcontact_57,fullcontact_57,fullcontact,,,,,,,,,Dubayy,United Arab Emirates,,fullcontact_57,,,The AES Corporation,fullcontact_57,,,,,,,,Dubayy,United Arab Emirates,,fullcontact_57,,,The AES Corporation
fullcontact_61,fullcontact_61,fullcontact,,,,,,,,,Calgary,,1931-01-01,fullcontact_61,,,Agrium,fullcontact_61,,,,,,,,Calgary,,1931-01-01,fullcontact_61,,,Agrium
