id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_17853,cart and cwidder dalemark quartet vol 1,diana wynne jones,2001,HarperTrophy,0064473139
amazon_17867,the ear the eye and the arm,nancy farmer,2002,Penguin Putnam Books for Young Readers,0141311096
amazon_17873,shutterbabe adventures in love and war,deborah copaken kogan,2001,Villard Books,0375503641
amazon_17875,mother grimm,catherine wells,1997,Roc,0451456599
amazon_17882,pilates for every body strengthen lengthen and tone with this complete 3week body makeover,denise austin,2002,Rodale Books,1579546137
amazon_17886,in the name of salome a novel,julia alvarez,2001,Plume Books,0452282438
amazon_17900,cry me a river,t r pearson,1994,Henry Holt &amp; Company,0805031871
amazon_17901,nowles passing a novel,edith forbes,1997,Seal Press (WA),1878067990
amazon_17902,fancy strut ballantine readers circle,lee smith,1996,Ballantine Books,0345410394
amazon_17903,black and blue a novel,anna quindlen,1998,Random House,0375500510
amazon_17916,exiting nirvana a daughters life with autism,clara claiborne park,2001,"Little, Brown",0316691178
amazon_17919,a womans worth,marianne williamson,1994,Ballantine Books,0345386574
amazon_17921,innocence,penelope fitzgerald,1998,Houghton Mifflin Co,0395908728
amazon_17923,passing on,penelope lively,1999,Grove Press,0802136265
amazon_17944,love in the ruins,walker percy,1999,Picador USA,0312243111
amazon_17948,true to form a novel,elizabeth berg,2003,Washington Square Press,0743411358
amazon_17949,the pull of the moon,elizabeth berg,2000,Berkley Publishing Group,0425176487
amazon_17958,ugly american,eugene burdick,1985,Fawcett Books,0449215261
amazon_17966,the hope gollancz sf s,james lovegrove,0,Gollancz,1857988027
amazon_18003,the christians secret of a happy life,hannah whitall smith,1989,Ballantine Books,0345335864
amazon_18030,rich ruggedruthless montana mavericks,jennifer mikels,2001,Silhouette,037365054X
amazon_18053,the bride said finally harlequin american romance no 841,cathy gillen thacker,2000,Harlequin,0373168411
amazon_18057,the lady and the outlaw,katherine compton,1994,Harper Mass Market Paperbacks (Mm),0380774542
amazon_18060,leader of the pack trinity street west silhouette intimate moments no 728,nancy davis,1996,Silhouette,0373077289
amazon_18065,secret lover harlequin intrigue no 520,shawna delacorte,1999,Harlequin,0373225202
amazon_18071,a whole new light,sandra brown,1992,Bantam,055329783X
amazon_18082,a night in the netherhells,craig gardner,1987,Ace Books,0441023142
amazon_18095,indigo fire indigo fire,krista janssen,1995,Pocket,0671519077
amazon_18099,call back our yesterdays,phyllis houseman,1992,Meteor Pub. Corp,1878702823
amazon_18118,the pink flamingo murders,elaine viets,1999,Dell Publishing Company,0440224454
amazon_18152,forgotten passion harlequin presents,penny jordan,1984,Harlequin,037310667X
amazon_18157,more than promises,amanda lee,1985,Silhouette,0373051921
amazon_18164,lonesome no more silhouette special edition 1302,jean brashear,2000,Silhouette,0373243022
amazon_18176,blushing bride historical 521,judith stacy,2000,Harlequin,0373291213
amazon_18197,beyond all reason wide open spaces silhouette intimate moments no 536,judith duncan,1993,Silhouette,0373075367
amazon_18220,illusion of love,author unknown,1984,Harlequin,0373107072
amazon_18221,savage tides lovestruck,mary mayer holmes,1989,Warner Books,0445208848
amazon_18224,fallen angels,susannah kells,1985,St. Martin's Press,0312901925
amazon_18234,wrapt in crystal,sharon shinn,2000,Ace Books,0441007147
amazon_18237,on wings of magic,kay hooper,1994,Bantam,0553569651
amazon_18239,the king beyond the gate drenai tales book 2,david gemmell,1995,Del Rey Books,0345379055
amazon_18243,invasion america a novel,christie golden,1998,Roc,0451456823
amazon_18247,indiscretions brides baby harlequin presents no 1794,robyn donald,1996,Harlequin,0373117949
amazon_18253,restoration star trek new frontier excalibur book 3,peter david,2001,Star Trek,0743410645
amazon_18285,crash,jerry spinelli,1997,Yearling Books,0679885501
amazon_18287,the passionate nomad the diary of isabelle eberhardt viragobeacon traveler series,isabelle eberhardt,1988,Houghton Mifflin,080707103X
amazon_18297,the fortune telling book reading crystal balls tea leaves playing cards and everyday omens of love and luck,gillian kemp,2000,"Little, Brown",0316488356
amazon_18300,sir apropos of nothing,peter david,2002,Pocket,0743412346
amazon_18321,go for beginners,kaoru iwamoto,1977,Pantheon Books,0394733312
amazon_18333,the dream cycle of hp lovecraft dreams of terror and death,h p lovecraft,1995,Del Rey Books,0345384210
amazon_18350,the last lighthouse keeper,alan titchmarsh,2000,Simon &amp; Schuster (Trade Division),0671015850
amazon_18380,details at ten,ardella garland,2000,Simon &amp; Schuster,0684873753
amazon_18388,the island of lost maps a true story of cartographic crime,miles harvey,2001,Broadway,0767908260
amazon_18392,grace abounding to the chief of sinners penguin classics,john bunyan,1987,Penguin Books,0140432809
amazon_18394,crime and punishment penguin classics,fyodor dostoyevsky,1993,Penguin Books,0140445285
amazon_18395,short account of the destruction of the indies,bartolome de las casas,1999,Penguin USA (Paper),0140445625
amazon_18416,as i lay dying the corrected text vintage international,william faulkner,1990,Vintage Books USA,067973225X
amazon_18425,the torrents of spring,ernest hemingway,1998,Scribner,0684839075
amazon_18432,obsidian butterfly,laurell k hamilton,2000,Ace Books,0441007813
amazon_18451,artemis fowl artemis fowl book 1,eoin colfer,2001,Miramax Kids,0786808012
amazon_18463,married for a month,susan mallery,2001,Pocket Books,074340596X
amazon_18465,looking for laura,judith arnold,2001,Mira,1551668289
amazon_18475,the fools run,john sandford,2004,Berkley Publishing Group,0425155722
amazon_18476,portrait in death,nora roberts,2003,Berkley Publishing Group,0425189031
amazon_18479,chthon,piers anthony,1982,Penguin Putnam~mass,0425049264
amazon_18480,temple of the winds sword of truth book 4,terry goodkind,1998,Tor Fantasy,0812551486
amazon_18481,faith of the fallen sword of truth book 6,terry goodkind,2001,Tor Books,081257639X
amazon_18488,the case of the amorous aunt a perry mason mystery,erle stanley gardner,1994,Fawcett Books,0345378784
amazon_18497,the road to perdition,max allan collins,2002,Pocket,0743442245
amazon_18516,vegetarian express easy tasty and healthy menus in 28 minutesor lesstagw more than or less,nava atlas,1995,"Little, Brown",0316057401
amazon_18518,snap happy,fiona walker,1999,Trafalgar Square,0340682272
amazon_18520,songs of the dancing gods book four of the dancing gods,jack l chalker,1990,Del Rey Books,0345347994
amazon_18524,quality is free the art of making quality certain,philip b crosby,1979,McGraw-Hill Trade,0070145121
amazon_18531,longing ballantine readers circle,j d landis,2001,Ballantine Books,0345447212
amazon_18538,tender at the bone growing up at the table,ruth reichl,1999,Broadway Books,0767903382
amazon_18539,amistad,david pesci,1997,Marlowe &amp; Company,156924703X
amazon_18542,the northern lights,howard norman,2001,Picador USA,0312283377
amazon_18551,so long see you tomorrow,william maxwell,1996,Vintage Books USA,0679767207
amazon_18552,chasing cezanne,peter mayle,1997,Alfred A. Knopf,0679455116
amazon_18566,floating in my mothers palm a novel vintage contemporaries,ursula hegi,1991,Vintage Books USA,0679731156
amazon_18579,generica,will ferguson,2001,Penguin Books,014029984X
amazon_18582,april raintree,beatrice culleton mosionier,1995,Portage &amp; Main Pr,1895411416
amazon_18602,the fall of a sparrow a novel,robert hellenga,1999,Scribner,0684850273
amazon_18606,how long has this been going on stonewall inn editions,ethan mordden,1997,St. Martin's Griffin,0312168675
amazon_18610,the kiss,kathryn harrison,1997,Random House Inc,067944999X
amazon_18617,the true confessions of charlotte doyle rack,avi,1992,HarperTrophy,0380714752
amazon_18620,the jury trial and error in the american courtroom,stephen j adler,1994,Times Books,0812923634
amazon_18629,wahiawa from dream to community,lani nedbalek,1984,Wonder View Press,0930117018
amazon_18644,tex and molly in the afterlife,richard grant,1997,Avon,0380786761
amazon_18655,pawing through the past mrs murphy mysteries paperback,rita mae brown,2001,Bantam,0553580256
amazon_18683,new orleans requiem,d j donaldson,1994,St Martins Pr,0312104952
amazon_18685,we are still married stories and letters,garrison keillor,1989,Penguin USA,0670826472
amazon_18688,the concubines tattoo a sano ichiro mystery,laura joh rowland,2000,St. Martin's Paperbacks,0312969228
amazon_18690,before women had wings,connie may fowler,1999,Ivy Books,0804118906
amazon_18712,twentynine palms a true story of murder marines and the mojave,deanne stillman,2002,Perennial,0380794012
amazon_18723,everlasting love,linda howard,1995,Pocket,0671521500
amazon_18730,into the tangle of friendship a memoir of the things that matter,beth kephart,2000,Houghton Mifflin Company,0618033874
amazon_18733,fashion means your fur hat is dead a guide to good manners and social survival in alaska,mike doogan,1996,Epicenter Press,0945397542
amazon_18739,blanche passes go,barbara neely,2001,Penguin Books,0141001976
amazon_18742,wiener dog art,gary larson,1990,Andrews McMeel Publishing,0836218655
amazon_18744,it came from the far side,gary larson,1986,Andrews McMeel Publishing,0836220730
amazon_18745,garfields halloween adventure formerly titled garfield in disguise,jim davis,1985,Ballantine Books,0345330455
amazon_18747,the eentsy weentsy spider fingerplays and action rhymes,joanna cole,1991,HarperTrophy,0688108059
amazon_18748,frindle,andrew clements,1998,Aladdin,0689818769
amazon_18751,a cat in the manger an alice nestleton mystery alice nestleton mysteries paperback,lydia adamson,1994,Signet Book,0451167872
amazon_18759,me stories of my life,katharine hepburn,1992,Ballantine Books,0345377702
amazon_18765,the minimalist cooks at home recipes that give you more flavor from fewer ingredients in less time,mark bittman,2000,Broadway,0767903617
amazon_18769,what to cook when you think theres nothing in the house to eat more than 175 easy recipes and meal ideas,arthur schwartz,2000,Ecco,0060955597
amazon_18779,the silver palate cookbook,julee rosso,1982,Workman Publishing,0894802046
amazon_18793,the way they learn,cynthia tobias,1994,Focus on the Family Pub,1561792535
amazon_18802,the five minute iliad other instant classics great books for the short attention span,greg nagan,2000,Fireside,0684867672
amazon_18804,the last report on the miracles at little no horse a novel,louise erdrich,2002,Perennial,0060931221
amazon_18811,marie antoinette princess of versailles austriafrance 1769 the royal diaries,kathryn lasky,2000,Scholastic,0439076668
amazon_18820,the book of ruth oprahs book club hardcover,jane hamilton,1996,Houghton Mifflin Company,0395866502
amazon_18832,a light in the attic,shel silverstein,1981,HarperCollins Publishers,0060256745
amazon_18864,room temperature a novel,nicholson baker,1995,Vintage Books USA,0679734406
amazon_18868,shadow song,terry kay,1994,Pocket Books,0671892614
amazon_18869,strange days my life with and without jim morrison,patricia kennealy,1992,Penguin USA,0525934197
amazon_18870,smartest bear and his brother oliver,alice bach,1976,Yearling Books,0440486971
amazon_18873,fire wall checkered flag,james pruitt,2000,Berkley Publishing Group,0515128872
amazon_18874,seal force alpha,richard marcinko,1999,Pocket Star,0671000721
amazon_18876,cliffords schoolhouse with more than 60 fun flaps to lift clifford,norman bridwell,2000,Scholastic,0439162521
amazon_18881,propeller oneway night coach a story,john travolta,1997,Warner Books,0446522570
amazon_18892,dreamland,kevin baker,2000,HarperTorch,0060931213
amazon_18894,scuffy the tugboat and his adventures down the river,gertrude crampton,2001,Golden Books,0307020460
amazon_18896,sarah plain and tall sarah plain and tall,patricia maclachlan,2004,HarperTrophy,0064402053
amazon_18899,the pearl,john steinbeck,2000,Penguin USA (Paper),014017737X
amazon_18900,dolly hit me back family circus series,bil keane,1990,Fawcett Books,0449130320
amazon_18904,many waters,madeleine lengle,1987,Laurel Leaf,0440952522
amazon_18906,my side of the mountain,jean craighead george,1988,Scholastic,0590981811
amazon_18908,harriet the spy,louise fitzhugh,1990,HarperTrophy,0064403319
amazon_18912,bloodchild and other stories,octavia e butler,1996,Seven Stories Press,1888363363
amazon_18914,i do a guide to creating your own unique wedding ceremony,sydney barbara metrick,1993,Ten Speed Pr,0890876797
amazon_18915,sleeping at the starlite motel and other adventures on the way back home,bailey white,1995,Perseus Publishing,0201626705
amazon_18920,everyone poops my body science,taro gomi,1993,Kane/Miller Book Publishers,0916291456
amazon_18930,one l the turbulent true story of a first year at harvard law school,scott turow,1988,Warner Books,0446351709
amazon_18948,drinking a love story,caroline knapp,1996,Dial Press,0385315511
amazon_18968,the lost children of wilder the epic struggle to change foster care,nina bernstein,2001,Pantheon Books,067943979X
amazon_18969,diner guys,chip silverman,1989,Carol Publishing Corporation,1559720093
amazon_18979,the man who planted trees,jean giono,1999,Chelsea Green Publishing Company,1890132322
amazon_18983,comet in moominland can moomintroll save his beloved valley,tove jansson,1991,"Farrar, Straus and Giroux (BYR)",0374413312
amazon_18985,marketing outrageously,jon spoelstra,2001,Bard Press (TX),1885167504
amazon_18988,tommy visits the doctor a little golden book,jean hortense seligmann,1962,Western Pub. Co,0307021742
amazon_18989,the secret city under the sea disneys duck tales,paul s newman,1988,Golden Book,030701021X
