id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_81860,trixie belden and the mysterious visitor mysterious visitor,julie campbell,1977,Random House Childrens Books,0307215326
amazon_81861,rich are diffrent,susan howatch,1977,Simon &amp; Schuster,067122669X
amazon_81863,the journals of rupert giles vol 1,nancy holder,2002,Simon Spotlight Entertainment,0743427122
amazon_81868,rocket city a novel,cathryn alpert,1995,MacAdam/Cage Publishing,1878448625
amazon_81892,gap creek oprah book of the month,robert morgan,2000,Highbridge Audio,156511387X
amazon_81893,cam jansen mystery of dinosaur bones,david a adler,0,Scholastic Inc,0590461230
amazon_81897,years best science fiction twentieth annual collection,gardner dozois,2003,St. Martin's Press,0312308604
amazon_81903,path of the eclipse,chelsea quinn yarbro,1989,Tor Books (Mm),0812528107
amazon_81915,wallflower,william bayer,1991,Random House Inc,0679400478
amazon_81936,a fortunate life,ab facey,0,Penguin Books Australia Ltd,0140081674
amazon_81937,a single shard newbery medal book,linda sue park,2001,Clarion Books,0395978270
amazon_81949,kits law a novel,donna morrissey,2001,Mariner Books,0618109277
amazon_81956,spanish grammar,john butt,2000,Oxford University Press,0198603436
amazon_81964,the terminal man,michael crichton,2002,Avon Books,0060092572
amazon_81969,severed wing a novel,martin j gidron,2002,Livingston Press (AL),0942979966
amazon_81972,lethal heritage battletech,michael a stackpole,1995,Roc,0451453832
amazon_81984,blameless in abaddon,james morrow,1996,Harcourt,0151886563
amazon_81985,sullivans sting,lawrence sanders,1990,Putnam Publishing Group,0399135421
amazon_81989,going home again,howard waldrop,1998,St Martins Pr,0312185898
amazon_81996,the big elfquest gatherum,richard pini,1997,Warp Graphics Pubns,0936861134
amazon_82002,the world of robert jordans the wheel of time wheel of time,robert jordan,1998,Tor Books,0312862199
amazon_82011,darksword adventures,margaret weis,1988,Bantam,055327600X
amazon_82019,the shapechangers,jennifer roberson,1992,Daw Books,0886771404
amazon_82024,flight of the raven chronicles of the cheysuli book 7,jennifer roberson,1992,Daw Books,0886774225
amazon_82026,daughter of the lion chronicles of the cheysuli book 6,jennifer roberson,1992,Daw Books,0886773245
amazon_82028,thursdays child,victoria poole,1981,Warner Books,0445046562
amazon_82034,how to interpret your own dreams an encyclopedic dictionary,tom chetwynd,1981,Bell Pub. Co.,0517319616
amazon_82040,a sudden wild magic,diana wynne jones,1994,Harper Mass Market Paperbacks (Mm),0380718510
amazon_82041,the wounded land the second chronicles of thomas covenant book 1,stephen r donaldson,1995,Del Rey Books,0345348680
amazon_82055,simple spells for success ancient practices for creating abundance and prosperity,barrie dolnick,1996,Harmony,0517703386
amazon_82059,sightings ufos,susan michaels,1997,Fireside,0684836300
amazon_82071,sam walton made in america my story,sam walton,1992,Bantam Dell Pub Group,0385426151
amazon_82072,strong medicine,arthur hailey,1984,Bantam Dell Pub Group,0385180144
amazon_82082,trouble in the town hall dorothy martin mysteries paperback,jeanne m dams,1998,HarperTorch,0061011320
amazon_82093,cary grant the lonely heart,charles higham,1990,Harper Mass Market Paperbacks (Mm),0380710099
amazon_82097,the military dimension mark ii,david drake,1995,Baen,067187697X
amazon_82125,the confessor,daniel silva,2003,Putnam Publishing Group,0399149724
amazon_82144,a lady first my life in the kennedy white house and the american embassies of paris and rome,letitia baldrige,2001,Viking Studio,0670894532
amazon_82145,the savage wars of peace small wars and the rise of american power,max boot,2002,Basic Books,0465007201
amazon_82154,arenas del tiempo,sidney sheldon,2000,Emece/Argentina,9500417960
amazon_82173,the deposition of father mcgreevy,brian odoherty,1999,Turtle Point Press,1885983395
amazon_82174,american tragedy signet classics paperback,theodore dreiser,1999,Sagebrush Bound,0808509519
amazon_82258,what kind of friend are you rockett 2,lauren day,1999,Scholastic,0439063124
amazon_82259,one twin too many two of a kind no 4,marykate amp ashley olsen,1999,HarperEntertainment,0061065749
amazon_82287,a sport and a pastime,james salter,1998,North Point Press,0865472106
amazon_82301,foxfire 6 foxfire paperback,eliot wigginton,1980,Anchor,0385152728
amazon_82314,if wishes were horses a novel,merry mcinerneywhiteford,2003,Thomas Dunne Books,031230188X
amazon_82318,getting better inside alcoholics anonymous,nan robertson,1988,Harpercollins,0688068693
amazon_82325,white shell woman,james d doss,2002,Avon,0061031143
amazon_82335,all but my life a memoir,gerda weissmann klein,1995,Hill &amp; Wang Pub,0809015803
amazon_82339,the book on the taboo against knowing who you are,alan watts,1972,Random House USA Inc,0394718534
amazon_82340,obsession the fbis legendary profiler probes the psyches of killers rapists and stalker,john e douglas,1998,Scribner,0684845601
amazon_82351,anything for you zebra splendor historical romances,jo ann ferguson,2000,Zebra Books,0821765736
amazon_82353,miss seldons suitors zebra regency romance,jeanne savery,2002,Kensington Publishing Corporation,0821773925
amazon_82356,mattie and the blacksmith bogus brides,linda lea castle,2001,Kensington Publishing Corporation,0821768034
amazon_82359,season of the sun,catherine coulter,2002,Signet Book,0451206487
amazon_82362,a bright idea dublin dreams ballad romances,cindy harris,2001,Kensington Publishing Corporation,082176912X
amazon_82364,lady rogue,suzanne enoch,1997,Harper Mass Market Paperbacks (Mm),0380788128
amazon_82381,the chick is in the mail,esther friesner,2000,Baen,0671319507
amazon_82393,sacrament candleglow,susan squires,2002,Dorchester Publishing Company,0505524724
amazon_82409,revealing hands how to read palms,richard webster,1994,Llewellyn Pubns,0875428703
amazon_82422,sanford meisner on acting,sanford meisner,1987,Vintage Books USA,0394750594
amazon_82425,the complete book of doll making and collecting,catherine christopher roberts,1971,Dover Publications,0486220664
amazon_82436,frankly my dear timeswept,sandra hill,1996,Leisure Books,0843940425
amazon_82441,the eagle and the rose a remarkable true story,rosemary altea,1995,Warner Books Inc,0446519693
amazon_82452,age of innocence,edith wharton,1992,Scribner,0020264763
amazon_82459,jayber crow,wendell berry,2001,Counterpoint Press,1582431604
amazon_82461,the wall book the interior walls of your home and how to build them move them and tear them down how to decorate them with paint paper panelling,stanley schuler,1974,Natl Book Network,0871311437
amazon_82474,ten little indians,sherman alexie,2003,Grove Press,0802117449
amazon_82480,the last place a novel,laura lippman,2002,William Morrow,0380978199
amazon_82485,the red dancer the life and times of mata hari,richard skinner,2002,Ecco,0066213665
amazon_82490,kill and tell a novel,linda howard,2002,Atria Books,0743453921
amazon_82497,standing at the scratch line a novel,guy johnson,2001,Strivers Row,0375756671
amazon_82506,hominids neanderthal parallax,robert j sawyer,2003,Tor Science Fiction,0765345005
amazon_82537,watch by moonlight,kate hawks,2001,William Morrow &amp; Company,038081465X
amazon_82539,the virtuoso,margriet de moor,2000,Overlook Press,1585670030
amazon_82546,the day the world came to town 911 in gander newfoundland,jim defede,2003,Regan Books,0060559713
amazon_82567,who killed shakespeare whats happened to english since the radical sixties,patrick brantlinger,2001,Routledge,0415930111
amazon_82568,dr atkins new diet revolution new and revised edition,robert c atkins,2002,Perennial Currents,0060081597
amazon_82574,pg wodehouse five complete novels the return of jeeves bertie wooster sees it through spring fever the butler did it the old reliable,p g wodehouse,1995,Wings,0517405385
amazon_82590,murder under the mistletoe,jennifer jordan,1998,Worldwide Library,0373262957
amazon_82604,a year with the ladies of llangollen,elizabeth mavor,1987,Penguin USA,0140069763
amazon_82635,i spy little animals i spy,jean marzollo,1998,Scholastic,0590117114
amazon_82637,how to change your life,ernest holmes,1999,Health Communications,1558746862
amazon_82644,busy baby golden super shape books,naomi mcmillan,1996,Golden Books,0307100030
amazon_82650,walking the bible a journey by land through the five books of moses,bruce feiler,2001,William Morrow,0380977753
amazon_82652,the new kid at school dragon slayers academy no 1,kate mcmullan,1997,Grosset &amp; Dunlap,0448415925
amazon_82654,the count of monte cristo modern library,alexandre dumas,1996,Modern Library,0679601996
amazon_82659,miss marple the complete short stories,agatha christie,0,Penguin Putnam~trade,0399150129
amazon_82670,stabbing stephanie marshall evan jane stuart and winky mystery series,evan marshall,2001,Kensington Publishing Corporation,157566657X
amazon_82684,lord of the dead the secret history of byron,tom holland,1996,Pocket Books,0671534254
amazon_82690,the floating admiral,agatha christie,1986,Berkley Publishing Group,0425099687
amazon_82691,murder for christmas,thomas godfrey,1988,Warner Books,0445407743
amazon_82696,the house of sleep,jonathan coe,1998,Alfred A. Knopf,0375400931
amazon_82697,the golden ball and other stories,agatha christie,1996,Berkley Publishing Group,0425099229
amazon_82708,behind a mask the unknown thrillers of louisa may alcott,louisa may alcott,1997,Perennial,0688151329
amazon_82715,up a road slowly,irene hunt,1990,Berkley Pub Group (Mm),0425100030
amazon_82717,the greeneyed hurricane a pi jack delmas mystery,martin hegwood,2001,St. Martin's Paperbacks,0312979754
amazon_82732,the ceremonies,t e d klein,1985,Bantam Doubleday Dell,0553250558
amazon_82740,how children fail,john holt,1988,Delta Trade Paperbacks,0385284233
amazon_82744,101 school cafeteria jokes,jovial bob stine,1990,Scholastic Paperbacks,0590437593
amazon_82763,the book of j,david rosenberg,1991,Vintage Books USA,0679736247
amazon_82768,emotional genius discovering the deepest language of the soul,karla mclaren,2001,Laughing Tree Press,0965658341
amazon_82776,asian american drama 9 plays from the multiethnic landscape,brian nelson,1997,Applause Books,1557833141
amazon_82783,the outward bound map amp compass handbook,glenn randall,1998,The Lyons Press,1558217479
amazon_82789,the gang they couldnt catch the story of americas greatest modernday bank robbersand how they got away with it,debra weyermann,1993,Simon &amp; Schuster,0671731319
amazon_82798,the bridge of years,may sarton,1985,W. W. Norton &amp; Company,0393302393
amazon_82807,joe louis my life,joe louis,1981,Berkley Pub Group,0425044297
amazon_82813,the defense never rests,f lee bailey,1995,Signet Book,0451126408
amazon_82819,taking your talent to the web making the transition from graphic design to web design,jeffrey zeldman,2001,New Riders,0735710732
amazon_82832,the smiths songs that saved your life,simon goddard,2003,Reynolds &amp; Hearn,1903111471
amazon_82848,impossible passion harlequin romance no 3112,linda howard,1991,Harlequin,0373031122
amazon_82855,foundation and earth foundation novels hardcover,isaac asimov,1986,Bantam Dell Pub Group,0385233124
amazon_82867,andrew carnegie and the rise of big business 2nd edition,harold c livesay,1999,Longman,0321043731
amazon_82870,the beauty workbook a commonsense approach to skin care makeup hair and nails,cynthia robins,2001,Chronicle Books,0811823857
amazon_82881,der kleine hobbit,j r r tolkien,2002,Distribooks,3423071516
amazon_82885,the kill box,chris stewart,2000,Signet Book,0451198794
amazon_82914,mr darcy takes a wife pride and prejudice continues,linda berdoll,2004,Landmark,1402202733
amazon_82916,warrior,elizabeth lowell,1998,Mira,1551665018
amazon_82926,the pipers sons,bruce chandler fergusson,1999,Signet Book,0451408756
amazon_82932,knight hawk,pat oconnell,1997,Leisure Books,0843942533
amazon_82942,in a dark wood,michael cadnum,1999,Puffin Books,0141306386
amazon_82944,das bernsteinzimmer,heinz g konsalik,0,Distribooks Int'l+inc,3453048660
amazon_82966,marine sniper 93 confirmed kills,charles henderson,1991,Berkley Publishing Group,0425103552
amazon_82969,rough waters,s l rottman,2000,Puffin Books,014130703X
amazon_82984,the lady chapel devilish deception and unholy murder put owen archer on a bloody trail through the cloisters an owen archer mystery,candace robb,1995,St. Martin's Paperbacks,0312954603
amazon_82995,end game end game,dev stryker,1998,Tor Books (Mm),0812515978
amazon_83005,almost the truth,margaret yorke,1995,Little Brown and Company,0751512168
amazon_83040,kisscut,karin slaughter,2003,HarperTorch,0060534044
amazon_83041,a mystery of errors,simon hawke,2001,Tor Books,0812564545
amazon_83045,the vision of benjamin one feather ben tree saga vol ii,paul a hawkins,1993,Signet Book,0451177053
amazon_83047,the shawnee trail the trail drive,ralph compton,1994,St. Martin's Paperbacks,0312952414
amazon_83048,ring of lightning dance of the rings book 1,jane s fancher,1995,Daw Books,0886776538
amazon_83066,one day youll know heartland 6,lauren brooke,2001,Scholastic Paperbacks,0439130352
amazon_83067,switching well,peni r griffin,1994,Puffin Books,0140369104
amazon_83078,secret at solaire nancy drew 111 secret at solaire nancy drew mystery stories no 111,carolyn keene,1993,Aladdin,0671792970
amazon_83085,as you like it pelican shakespeare,william shakespeare,2000,Penguin Books,0140714715
amazon_83090,the moons of mirrodin magic the gathering,will mcdermott,2003,Wizards of the Coast,0786929952
amazon_83092,split heirs,lawrence wattevans,1994,Tor Books,0812520297
