label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,yelp_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df3,0.6250416667360841,mid,addr_zip_or_citystate,169.1,0.7317073170731707,0.0,kaggle380k-260594,yelp-88453,,,kaggle_380k,yelp,Lilly's Restaurant,Valle Ermoso Restaurant,lilly s restaurant,valle ermoso restaurant,,,,,,,Edinburg,Edinburg,TX,TX,78542,78542,26.3034667,26.30196,-98.1290597,-98.12929,['Restaurant'],['nan'],,,,
,df1_vs_df3,0.690219730079956,mid,addr_zip_or_citystate,52.2,0.7777777777777778,0.0,kaggle380k-147894,yelp-71997,,,kaggle_380k,yelp,Cricket's Draft House & Grill,Cricket's Grill & Draft House,cricket s draft house grill,cricket s grill draft house,,,,,,,Waco,Waco,TX,TX,76701,76701,31.5576273,31.5575413,-97.1279242,-97.1273823,"['Bar & grill' 'American restaurant' 'Bar' 'Live music venue'
 'Lunch restaurant' 'Restaurant']",['nan'],,,,
,df1_vs_df3,0.7046345288892171,mid,geo,50.9,0.8125,0.0,kaggle380k-314839,yelp-45084,,,kaggle_380k,yelp,Hannahâ€šÃ„Ã´s Cafe,Hannah's Cafe,hannahâ šã ã s cafe,hannah s cafe,,,Washington Ave,Washington Ave,215,215,Towson,Towson,MD,MD,21204,21204,39.3982699,39.39783,-76.6053056,-76.60547,['Breakfast restaurant'],['breakfast' 'cafe'],,,,
,df1_vs_df3,0.6820728972385421,mid,addr_zip_or_citystate,125.6,0.8307692307692308,0.0,kaggle380k-067198,yelp-03787,,,kaggle_380k,yelp,Big Mac & Little Lu's Seafood,Big Mac & Little Lu's Seafood Restaurant,big mac little lu s seafood,big mac little lu s seafood restaurant,,,,,,,Westminster,Westminster,CO,CO,80234,80234,39.9151338,39.9141844,-105.0220953,-105.0228929,['Seafood restaurant'],['seafood'],,,,
,df1_vs_df3,0.712454596093858,mid,addr_zip_or_citystate,84.5,0.8656716417910447,0.0,kaggle380k-373775,yelp-62359,,,kaggle_380k,yelp,Serrano's Mexican Food Restaurants,Serrano's Mexican Restaurant - Mesa,serrano s mexican food restaurants,serrano s mexican restaurant mesa,,,,,,,Mesa,Mesa,AZ,AZ,85203,85203,33.452665,33.4519049,-111.788054,-111.7880716,['Mexican restaurant'],['mexican'],,,,
,df1_vs_df3,0.736603307820378,mid,geo,58.5,0.9,0.0,kaggle380k-159308,yelp-04944,,,kaggle_380k,yelp,P.F. Chang's,PF Changs,p f chang s,pf changs,,,Spine Road,N Terminal Pkwy,8700,6000,Atlanta,Atlanta,GA,GA,30320,30320,33.6409948,33.6407437378267,-84.4388335,-84.4393887354126,"['Chinese restaurant' 'Asian restaurant' 'Delivery Chinese restaurant'
 'Dim sum restaurant' 'Takeout restaurant' 'Sushi restaurant']",['chinese'],,,,
,df1_vs_df3,0.6928591989602046,mid,geo,86.0,0.8181818181818182,0.0,kaggle380k-308248,yelp-19913,,,kaggle_380k,yelp,The Yabby Hut,Yabby Hut,the yabby hut,yabby hut,,,W Colfax Ave,W Colfax Ave,6735,6735,Lakewood,Denver,CO,CO,80214,80214,39.741314,39.74057,-105.0709338,-105.07121,['Restaurant' 'Cajun restaurant' 'Creole restaurant' 'Seafood restaurant'],['seafood'],,,,
,df1_vs_df3,0.7448528229444553,mid,addr_zip_or_citystate,71.2,0.9333333333333333,0.0,kaggle380k-346972,yelp-63351,,,kaggle_380k,yelp,San Miguel Mexican grill & bar,San Miguel Mexican Grill and Bar,san miguel mexican grill bar,san miguel mexican grill and bar,,,,,,,Mt Pleasant,Mount Pleasant,SC,SC,29464,29464,32.8282818,32.82887436357836,-79.8375136,-79.83780238872906,['Mexican restaurant'],['mexican'],,,,
,df1_vs_df3,0.6809515226164637,mid,geo,71.8,0.7741935483870968,0.0,kaggle380k-099121,yelp-18775,,,kaggle_380k,yelp,Sakura Japan (Newark),Sakura Japan,sakura japan newark,sakura japan,,,W Market St,W Market St,186,186,Newark,Newark,NJ,NJ,07103,07103,40.7418757,40.741514,-74.1874602,-74.186754,['Japanese restaurant' 'Sushi restaurant'],['japanese'],,,,
,df1_vs_df3,0.5488674658534612,mid,addr_zip_or_citystate,569.0,0.9411764705882353,0.0,kaggle380k-213462,yelp-75747,,,kaggle_380k,yelp,Lantz Restaurant,Lantz's Restaurant,lantz restaurant,lantz s restaurant,,,,,,,Laurel,Laurel,MD,MD,20707,20707,39.0944022,39.0951787,-76.8377603,-76.8442774,['Breakfast restaurant'],['nan'],,,,
,df1_vs_df3,0.6430538379117843,mid,addr_zip_or_citystate,92.4,0.7,0.0,kaggle380k-313593,yelp-46490,,,kaggle_380k,yelp,Lima's Chicken - Catonsville,Lima's Chicken,lima s chicken catonsville,lima s chicken,,,,,,,Catonsville,Catonsville,MD,MD,21228,21228,39.2843204,39.2850788,-76.7605124,-76.7609502,['Peruvian restaurant'],['nan'],,,,
,df1_vs_df3,0.6795771019661971,mid,geo,78.8,0.7777777777777778,0.0,kaggle380k-129614,yelp-74811,,,kaggle_380k,yelp,Andy's Kitchen,Andy's Country Kitchen,andy s kitchen,andy s country kitchen,,,S Staples St,S Staples St,5802,5802,Corpus Christi,Corpus Christi,TX,TX,78413,78413,27.6963494,27.6957302,-97.3766013,-97.3769913,"['Brunch restaurant' 'American restaurant' 'Breakfast restaurant' 'Cafe'
 'Country food restaurant' 'Diner' 'Mexican restaurant' 'Restaurant']",['breakfast' 'mexican'],,,,
,df1_vs_df3,0.6527557671562003,mid,geo,82.4,0.7142857142857143,0.0,kaggle380k-198569,yelp-27248,,,kaggle_380k,yelp,South Brooklyn Foundry,The Brooklyn Firefly,south brooklyn foundry,the brooklyn firefly,,,3rd Ave,3rd Ave,6909,7003,Brooklyn,Brooklyn,NY,NY,11209,11209,40.6353733,40.63468,-74.0259653,-74.02631,['Restaurant'],['pizza'],,,,
,df1_vs_df3,0.6475944928585251,mid,addr_zip_or_citystate,103.2,0.7222222222222222,0.0,kaggle380k-020110,yelp-61524,,,kaggle_380k,yelp,Taste Restaurant,Two Fifty Restaurant,taste restaurant,two fifty restaurant,,,,,,,South San Francisco,South San Francisco,CA,CA,94080,94080,37.6555945,37.6548102203791,-122.4011976,-122.40182518959,['Restaurant' 'American restaurant'],['nan'],,,,
,df1_vs_df3,0.6728890484936134,mid,addr_zip_or_citystate,72.5,0.7547169811320755,0.0,kaggle380k-160356,yelp-32306,,,kaggle_380k,yelp,Kizuna Sushi Bar & Grill,Kizuna Japanese Sushi And Grill,kizuna sushi bar grill,kizuna japanese sushi and grill,,,,,,,Kaneohe,Kaneohe,HI,HI,96744,96744,21.4133176,21.41379862638154,-157.8009584,-157.8004857,['Sushi restaurant'],['japanese'],,,,
,df1_vs_df3,0.6581216432112851,mid,addr_zip_or_citystate,86.4,0.7317073170731707,0.0,kaggle380k-319144,yelp-90994,,,kaggle_380k,yelp,Smokey Mo's BBQ,Smokey Mo's BBQ - Georgetown,smokey mo s bbq,smokey mo s bbq georgetown,,,,,,,Georgetown,Georgetown,TX,TX,78628,78628,30.6315077,30.631636747615413,-97.6939448,-97.6948353116567,['Barbecue restaurant'],['bbq'],,,,
,df1_vs_df3,0.6648873164197411,mid,phone,93.3,0.7555555555555555,0.0,kaggle380k-054766,yelp-33349,,,kaggle_380k,yelp,The Stuffed Olive Des Moines,The Stuffed Olive,the stuffed olive des moines,the stuffed olive,,,3rd St,Court Ave,208,216,Des Moines,Des Moines,IA,IA,50309,50309,41.5857099,41.5850873,-93.6207783,-93.6200256,['Tapas bar'],['spanish'],+15152434456,+15152434456,,
,df1_vs_df3,0.6844151713909725,mid,phone,89.0,0.8,0.0,kaggle380k-241450,yelp-67991,,,kaggle_380k,yelp,Brickyard Hollow,Brickyard Hollow Brewing,brickyard hollow,brickyard hollow brewing,,,Main St,Main St,236,242,Yarmouth,Yarmouth,ME,ME,04096,04096,43.8009181,43.80146,-70.1884845,-70.1893,"['Bar & grill' 'American restaurant' 'Bar' 'Brewery' 'Brewpub'
 'Pizza restaurant' 'Restaurant']",['pizza'],+12078470411,+12078470411,,
,df1_vs_df3,0.7043029761602048,mid,addr_zip_or_citystate,144.0,0.9047619047619048,0.0,kaggle380k-220776,yelp-76587,,,kaggle_380k,yelp,Peak Restaurant & Bar,Peak Restaurant and Bar,peak restaurant bar,peak restaurant and bar,,,,,,,Irving,Irving,TX,TX,75062,75062,32.8402629,32.83901,-96.9918299,-96.99222,"['Restaurant' 'Indian restaurant' 'Nepalese restaurant'
 'Southeast Asian restaurant' 'Sports bar']",['nan'],,,,
,df1_vs_df3,0.6579964437984225,mid,phone,116.9,0.7619047619047619,0.0,kaggle380k-142574,yelp-71800,,,kaggle_380k,yelp,Rrst. Kokorico,Kokorico,rrst kokorico,kokorico,,,,Grant Ave,,9632,Manassas,Manassas,VA,VA,20110,20110,38.7459162,38.745703,-77.4754569,-77.4741368,['Restaurant'],['nan'],+17033697792,+17033697792,,
,df1_vs_df3,0.6285562661986421,mid,addr_zip_or_citystate,131.3,0.7027027027027027,0.0,kaggle380k-295914,yelp-63359,,,kaggle_380k,yelp,Bamboo Garden Restaurant,Bamboo Garden,bamboo garden restaurant,bamboo garden,,,,,,,Mt Pleasant,Mount Pleasant,SC,SC,29464,29464,32.8434294,32.8422899238722,-79.8540498,-79.854418885274,['Chinese restaurant' 'Asian grocery store' 'Massage'],['chinese'],,,,
,df1_vs_df3,0.37894736842105264,mid,name_zip,2775.8,0.9473684210526315,0.0,kaggle380k-051692,yelp-47981,,,kaggle_380k,yelp,McDonald's,McDonalds,mcdonald s,mcdonalds,,,E 10th St,Veterans Pkwy,3000,1630,Jeffersonville,Jeffersonville,IN,IN,47130,47130,38.3229601,38.32820939243515,-85.7120758,-85.74318551507989,"['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop'
 'Hamburger restaurant' 'Restaurant' 'Sandwich shop']",['burgers'],,,,
,df1_vs_df3,0.6571877439361049,mid,geo,68.1,0.7111111111111111,0.0,kaggle380k-013987,yelp-64128,,,kaggle_380k,yelp,Eureka! Mountain View,Doppio Zero Mountain View,eureka mountain view,doppio zero mountain view,,,Castro St,Castro St,191,160,Mountain View,Mountain View,CA,CA,94041,94041,37.3938572,37.394436,-122.0786726,-122.078926,['Restaurant' 'American restaurant'],['italian' 'pizza'],,,,
,df1_vs_df3,0.6811594668465364,mid,addr_zip_or_citystate,61.8,0.7647058823529411,0.0,kaggle380k-133815,yelp-83743,,,kaggle_380k,yelp,Uncle Julio's Lubbock,Uncle Julio's,uncle julio s lubbock,uncle julio s,,,,,,,Lubbock,Lubbock,TX,TX,79414,79414,33.5364461,33.53679,-101.9236639,-101.92314,['Restaurant' 'Mexican restaurant'],['mexican'],,,,
,df1_vs_df3,0.6437180186084053,mid,geo,93.4,0.7027027027027027,0.0,kaggle380k-276177,yelp-91013,,,kaggle_380k,yelp,Chili's Grill & Bar,Applebee's Grill + Bar,chili s grill bar,applebee s grill bar,,,S I-35 Frontage Rd,Interstate Hwy S 35,401,350,Georgetown,Georgetown,TX,TX,78626,78626,30.64255,30.6431,-97.685338,-97.6846,"['Restaurant' 'American restaurant' 'Bar' 'Bar & grill'
 'Family restaurant' 'Hamburger restaurant' 'Mexican restaurant'
 'Tex-Mex restaurant']",['burgers'],,,,
,df1_vs_df3,0.6697264633583433,mid,addr_zip_or_citystate,143.9,0.8181818181818182,0.0,kaggle380k-368892,yelp-96086,,,kaggle_380k,yelp,Bob's Burgers & Brew - Everett,Bob's Burgers & Brew,bob s burgers brew everett,bob s burgers brew,,,,,,,Everett,Everett,WA,WA,98208,98208,47.9143484,47.9131033,-122.2122139,-122.2127386,['Family restaurant' 'Bar' 'Hamburger restaurant' 'Restaurant'],['burgers'],,,,
,df1_vs_df3,0.6856078985978191,mid,addr_zip_or_citystate,98.5,0.8125,0.0,kaggle380k-339555,yelp-23609,,,kaggle_380k,yelp,New Mandarin Canton Chinese Restaurant,Mandarin Canton Restaurant,new mandarin canton chinese restaurant,mandarin canton restaurant,,,,,,,Chula Vista,Chula Vista,CA,CA,91910,91910,32.6289491,32.6282806,-117.0388673,-117.0381775,['Chinese restaurant' 'Restaurant'],['chinese'],,,,
,df1_vs_df3,0.6285562661986421,mid,addr_zip_or_citystate,131.3,0.7027027027027027,0.0,kaggle380k-055488,yelp-63359,,,kaggle_380k,yelp,Bamboo Garden Restaurant,Bamboo Garden,bamboo garden restaurant,bamboo garden,,,,,,,Mt Pleasant,Mount Pleasant,SC,SC,29464,29464,32.8434294,32.8422899238722,-79.8540498,-79.854418885274,['Chinese restaurant' 'Asian grocery store' 'Massage'],['chinese'],,,,
,df1_vs_df3,0.6654729391466225,mid,geo,54.3,0.717948717948718,0.0,kaggle380k-011209,yelp-18044,,,kaggle_380k,yelp,Cerveteca Culver City,Bacari Culver City,cerveteca culver city,bacari culver city,,,Venice Blvd.,Main St,9418,3833,Culver City,Culver City,CA,CA,90232,90232,34.025045,34.02471,-118.3952582,-118.39483,"['Mexican restaurant' 'Burrito restaurant' 'Californian restaurant'
 'Fast food restaurant' 'New American restaurant' 'Taco restaurant']",['italian' 'mediterranean'],,,,
,df1_vs_df3,0.6809515226164637,mid,geo,71.8,0.7741935483870968,0.0,kaggle380k-215411,yelp-18775,,,kaggle_380k,yelp,Sakura Japan (Newark),Sakura Japan,sakura japan newark,sakura japan,,,W Market St,W Market St,186,186,Newark,Newark,NJ,NJ,07103,07103,40.7418757,40.741514,-74.1874602,-74.186754,['Japanese restaurant' 'Sushi restaurant'],['japanese'],,,,
,df1_vs_df3,0.6728890484936134,mid,addr_zip_or_citystate,72.5,0.7547169811320755,0.0,kaggle380k-261862,yelp-32306,,,kaggle_380k,yelp,Kizuna Sushi Bar & Grill,Kizuna Japanese Sushi And Grill,kizuna sushi bar grill,kizuna japanese sushi and grill,,,,,,,Kaneohe,Kaneohe,HI,HI,96744,96744,21.4133176,21.41379862638154,-157.8009584,-157.8004857,['Sushi restaurant'],['japanese'],,,,
,df1_vs_df3,0.7198460807781886,mid,addr_zip_or_citystate,81.7,0.8813559322033898,0.0,kaggle380k-248014,yelp-91442,,,kaggle_380k,yelp,Mountain Mama's Tavern & Sports Bar,Mountain Mama's Sports Bar,mountain mama s tavern sports bar,mountain mama s sports bar,,,,,,,Morgantown,Morgantown,WV,WV,26505,26505,39.6572113,39.656764105825175,-79.9645004,-79.9637425627458,['Bar & grill'],['burgers' 'sandwiches'],,,,
,df1_vs_df3,0.6870175651338937,mid,geo,71.9,0.7894736842105263,0.0,kaggle380k-100021,yelp-16224,,,kaggle_380k,yelp,Abu Rass Restaurant,Al Basha Restaurant,abu rass restaurant,al basha restaurant,,,Main St,Main St,1057,1076,Paterson,Paterson,NJ,NJ,07503,07503,40.8922463,40.8916,-74.1569038,-74.15694,"['Mediterranean restaurant' 'Fast food restaurant'
 'Health food restaurant' 'Middle Eastern restaurant' 'Restaurant']",['bbq' 'breakfast'],,,,
,df1_vs_df3,0.6542027675739821,mid,addr_zip_or_citystate,118.1,0.7536231884057971,0.0,kaggle380k-235784,yelp-75774,,,kaggle_380k,yelp,La Curva Tex-Mex Bar & Grill,La Curva Peruvian Chicken Tex-Mex Bar & Grill,la curva tex mex bar grill,la curva peruvian chicken tex mex bar grill,,,,,,,Laurel,Laurel,MD,MD,20707,20707,39.0979268,39.0972,-76.8976318,-76.89863,['Restaurant'],['seafood'],,,,
,df1_vs_df3,0.7345986571445411,mid,geo,58.2,0.8947368421052632,0.0,kaggle380k-345388,yelp-31572,,,kaggle_380k,yelp,Porch Kitchen and Bar,Porch Kitchen & Bar,porch kitchen and bar,porch kitchen bar,,,W Jefferson St,West Jefferson,280,280,Louisville,Louisville,KY,KY,40202,40202,38.2534522,38.2532611,-85.755189,-85.754568,['Restaurant' 'Hamburger restaurant'],['breakfast'],,,,
,df1_vs_df3,0.6475944928585251,mid,addr_zip_or_citystate,103.2,0.7222222222222222,0.0,kaggle380k-314695,yelp-61524,,,kaggle_380k,yelp,Taste Restaurant,Two Fifty Restaurant,taste restaurant,two fifty restaurant,,,,,,,South San Francisco,South San Francisco,CA,CA,94080,94080,37.6555945,37.6548102203791,-122.4011976,-122.40182518959,['Restaurant' 'American restaurant'],['nan'],,,,
,df1_vs_df3,0.6558423473245445,mid,geo,60.4,0.7,0.0,kaggle380k-373759,yelp-62127,,,kaggle_380k,yelp,Blufish,BluFish Sushi,blufish,blufish sushi,,,Pfingsten Rd,Pfingsten Rd,2709,2709,Glenview,Glenview,IL,IL,60026,60026,42.1041286,42.104174,-87.8477508,-87.8484803,['Sushi restaurant' 'Asian restaurant' 'Bar' 'Japanese restaurant'],['japanese'],,,,
,df1_vs_df3,0.6911546488037907,mid,addr_zip_or_citystate,81.6,0.8095238095238095,0.0,kaggle380k-133858,yelp-89678,,,kaggle_380k,yelp,Joel's Restaurant,Joel's Mexican Restaurant,joel s restaurant,joel s mexican restaurant,,,,,,,Lubbock,Lubbock,TX,TX,79415,79415,33.5988995,33.5987649,-101.8833486,-101.8824821,['Mexican restaurant'],['breakfast' 'mexican'],,,,
,df1_vs_df3,0.7087841215123045,mid,addr_zip_or_citystate,85.2,0.8571428571428571,0.0,kaggle380k-374780,yelp-84710,,,kaggle_380k,yelp,Calacas Tacos & Beer - Pharr,Calacas Tacos & Beer,calacas tacos beer pharr,calacas tacos beer,,,,,,,Pharr,Pharr,TX,TX,78577,78577,26.2137753,26.21308064883462,-98.1828622,-98.1825021990554,['Mexican restaurant' 'Taco restaurant'],['nan'],,,,
,df1_vs_df3,0.646002233671013,mid,addr_zip_or_citystate,174.5,0.7894736842105263,0.0,kaggle380k-224781,yelp-91629,,,kaggle_380k,yelp,The Melting Pot,The Melting Pot - El Paso,the melting pot,the melting pot el paso,,,,,,,El Paso,El Paso,TX,TX,79925,79925,31.7704739,31.770349,-106.3735607,-106.371721,['Fondue restaurant'],['nan'],,,,
,df1_vs_df3,0.6704397196496632,mid,phone,88.6,0.7647058823529411,0.0,kaggle380k-160075,yelp-67665,,,kaggle_380k,yelp,Morimoto Asia,Morimoto Asia Waikiki,morimoto asia,morimoto asia waikiki,,,KalÄkaua Ave,Kalakaua Ave,2490,2490,Honolulu,Honolulu,HI,HI,96815,96815,21.2743089,21.2746557,-157.8240058,-157.8232359,['Asian restaurant'],['nan'],+18089220022,+18089220022,,
,df1_vs_df3,0.6697264633583433,mid,addr_zip_or_citystate,143.9,0.8181818181818182,0.0,kaggle380k-236640,yelp-96086,,,kaggle_380k,yelp,Bob's Burgers & Brew - Everett,Bob's Burgers & Brew,bob s burgers brew everett,bob s burgers brew,,,,,,,Everett,Everett,WA,WA,98208,98208,47.9143484,47.9131033,-122.2122139,-122.2127386,['Family restaurant' 'Bar' 'Hamburger restaurant' 'Restaurant'],['burgers'],,,,
,df1_vs_df3,0.7403490710872971,mid,geo,70.2,0.9210526315789473,0.0,kaggle380k-339900,yelp-45019,,,kaggle_380k,yelp,Flemingâ€šÃ„Ã´s Prime Steakhouse & Wine Bar,Fleming’s Prime Steakhouse & Wine Bar,flemingâ šã ã s prime steakhouse wine bar,fleming s prime steakhouse wine bar,,,W Boy Scout Blvd,W Boy Scout Blvd,4322,4342,Tampa,Tampa,FL,FL,33607,33607,27.9621937,27.96168876004336,-82.5159262,-82.51635489755934,"['Fine dining restaurant' 'Bar' 'Bar & grill' 'Restaurant' 'Steak house'
 'Wine bar']",['seafood'],,,,
,df1_vs_df3,0.679214038889618,mid,phone,135.3,0.8333333333333334,0.0,kaggle380k-243276,yelp-78152,,,kaggle_380k,yelp,Blue Onion,The Blue Onion,blue onion,the blue onion,,,Dove Ave W,Dove Ave,925,925,McAllen,McAllen,TX,TX,78504,78504,26.2531563,26.2532715113123,-98.2199708,-98.2213214167352,['Pizza restaurant' 'Restaurant'],['pizza' 'sandwiches'],+19566829884,+19566829884,,
,df1_vs_df3,0.660966989362669,mid,addr_zip_or_citystate,116.8,0.7692307692307693,0.0,kaggle380k-141302,yelp-77406,,,kaggle_380k,yelp,Fertitta's Diner,FERTITTA'S,fertitta s diner,fertitta s,,,,,,,Hampton,Hampton,VA,VA,23669,23669,37.042774,37.0433751,-76.3534836,-76.3524042,['Hot dog restaurant' 'Breakfast restaurant'],['breakfast'],,,,
,df1_vs_df3,0.6713341439557248,mid,geo,58.5,0.7368421052631579,0.0,kaggle380k-187730,yelp-21257,,,kaggle_380k,yelp,Spices Noodle House,Mr Liu Noodle House,spices noodle house,mr liu noodle house,,,12th St,11th St,369,358,Oakland,Oakland,CA,CA,94607,94607,37.8020792,37.80159307735572,-122.2704531,-122.2701983,"['Chinese restaurant' 'Breakfast restaurant' 'Chinese takeaway'
 'Dan Dan noodle restaurant' 'Delivery Chinese restaurant'
 'Dim sum restaurant' 'Soup restaurant']",['chinese'],,,,
,df1_vs_df3,0.7028103905742114,mid,addr_zip_or_citystate,76.3,0.8333333333333334,0.0,kaggle380k-133776,yelp-89685,,,kaggle_380k,yelp,CafÃ© J,Cafe J,cafã j,cafe j,,,,,,,Lubbock,Lubbock,TX,TX,79410,79410,33.5772258,33.57784,-101.8732574,-101.87289,"['Restaurant' 'Bar' 'Cocktail bar' 'Fine dining restaurant'
 'Live music venue' 'Wine bar']",['breakfast'],,,,
,df1_vs_df3,0.7247864921134402,mid,addr_zip_or_citystate,109.1,0.9210526315789473,0.0,kaggle380k-271711,yelp-37259,,,kaggle_380k,yelp,Flemingâ€šÃ„Ã´s Prime Steakhouse & Wine Bar,Fleming’s Prime Steakhouse & Wine Bar,flemingâ šã ã s prime steakhouse wine bar,fleming s prime steakhouse wine bar,,,,,,,Richmond,Richmond,VA,VA,23235,23235,37.5500106,37.550117,-77.5708209,-77.572051,"['Fine dining restaurant' 'Bar' 'Bar & grill' 'Restaurant' 'Steak house'
 'Wine bar']",['seafood'],,,,
,df1_vs_df3,0.6932747111470751,mid,addr_zip_or_citystate,90.3,0.8235294117647058,0.0,kaggle380k-067186,yelp-23810,,,kaggle_380k,yelp,Scalzotto Italian Restaurant Westminster,Scalzotto Italian Restaurant,scalzotto italian restaurant westminster,scalzotto italian restaurant,,,,,,,Westminster,Westminster,CO,CO,80234,80234,39.9143999,39.91440997217093,-104.9957508,-104.9946916041952,['Italian restaurant'],['breakfast' 'italian'],,,,
,df1_vs_df3,0.6333850000504608,mid,addr_zip_or_citystate,155.7,0.7391304347826086,0.0,kaggle380k-032060,yelp-36898,,,kaggle_380k,yelp,Nutmeg Restaurant and Banquet,Nutmeg Restaurant,nutmeg restaurant and banquet,nutmeg restaurant,,,,,,,East Windsor,East Windsor,CT,CT,06088,06088,41.868785,41.87,-72.6053361,-72.60627,['American restaurant' 'Banquet hall' 'Brunch restaurant' 'Wedding venue'],['italian'],,,,
,df1_vs_df3,0.6576910479008576,mid,addr_zip_or_citystate,87.5,0.7317073170731707,0.0,kaggle380k-277216,yelp-73756,,,kaggle_380k,yelp,Viet Chopsticks Woodbridge,Viet Chopsticks,viet chopsticks woodbridge,viet chopsticks,,,,,,,Woodbridge,Woodbridge,VA,VA,22192,22192,38.63664,38.6363507,-77.2972485,-77.2963119,"['Vietnamese restaurant' 'Asian restaurant' 'Chinese takeaway'
 'Restaurant']",['nan'],,,,
,df1_vs_df3,0.6852363686350128,mid,geo,58.3,0.7714285714285715,0.0,kaggle380k-284649,yelp-22470,,,kaggle_380k,yelp,Louisiana Bistreaux Seafood Kitchen Decatur,Louisiana Bistreaux - Decatur,louisiana bistreaux seafood kitchen decatur,louisiana bistreaux decatur,,,Church St,Church St,1496,1496,Decatur,Decatur,GA,GA,30030,30030,33.7917474,33.79169327689106,-84.2865187,-84.28714662112554,['Cajun restaurant' 'Creole restaurant' 'Seafood restaurant'],['seafood'],,,,
,df1_vs_df3,0.6250416667360841,mid,addr_zip_or_citystate,169.1,0.7317073170731707,0.0,kaggle380k-130661,yelp-88453,,,kaggle_380k,yelp,Lilly's Restaurant,Valle Ermoso Restaurant,lilly s restaurant,valle ermoso restaurant,,,,,,,Edinburg,Edinburg,TX,TX,78542,78542,26.3034667,26.30196,-98.1290597,-98.12929,['Restaurant'],['nan'],,,,
,df1_vs_df3,0.669167302431626,mid,addr_zip_or_citystate,96.3,0.7692307692307693,0.0,kaggle380k-139443,yelp-97509,,,kaggle_380k,yelp,Kyoto Japanese Steakhouse,Kyoto Japanese Steak House and Sushi Bar,kyoto japanese steakhouse,kyoto japanese steak house and sushi bar,,,,,,,,,,,98226,98225,48.736288,48.73562,-122.470896,-122.47006,['Japanese restaurant' 'Steak house'],['japanese'],,,,
,df1_vs_df3,0.6945456697899279,mid,geo,63.6,0.8,0.0,kaggle380k-293980,yelp-12163,,,kaggle_380k,yelp,MIKAâ€šÃ„Ã´S GREEK,Mika's Greek,mikaâ šã ã s greek,mika s greek,,,S Mill Ave,S Mill Ave,3118,3118,Tempe,Tempe,AZ,AZ,85282,85282,33.3948593,33.394826,-111.9404292,-111.9397449,['Greek restaurant'],['greek' 'mediterranean' 'vegetarian'],,,,
