id,title,author,rating,numratings,language,genres,bookformat,edition,page_count,publisher,publish_year,price,isbn_clean
goodreads_28002,Blood and Betrayal,Lindsay Buroker (Goodreads Author),4.42,5701,English,"Fantasy, Steampunk, Adventure, Romance, Magic, Fiction, Science Fiction, Adult, High Fantasy, Urban Fantasy",ebook,Smashwords,374,Lindsay Buroker,2012,,1476458014
goodreads_7096,Euphoria,Lily King (Goodreads Author),3.84,70883,English,"Fiction, Historical Fiction, Anthropology, Historical, Audiobook, Literary Fiction, Romance, Book Club, Adult, Adult Fiction",Hardcover,nan,256,Atlantic Monthly Press,2014,5.260000228881836,0802122558
goodreads_50652,The Redemption,"M.L. Tyndall, MaryLu Tyndall (Goodreads Author)",4.14,1951,English,"Christian Fiction, Historical Fiction, Romance, Christian, Historical, Historical Romance, Pirates, Christian Romance, Adventure, Fiction",Paperback,nan,320,Barbour Books,2006,3.440000057220459,1597893595
goodreads_13174,Milkman,Anna Burns,3.56,40510,English,"Fiction, Ireland, Literary Fiction, Historical Fiction, Irish Literature, Audiobook, Contemporary, Novels, Unfinished, Literature",ebook,nan,352,Faber & Faber,2018,,0571338763
goodreads_9730,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss, and Long-term Health","T. Colin Campbell, Thomas M. Campbell II (Goodreads Author)",4.23,25540,English,"Health, Nonfiction, Nutrition, Food, Science, Vegan, Self Help, Diets, Reference, Audiobook",Paperback,nan,417,Benbella Books,2006,2.5899999141693115,1932100660
goodreads_6068,The Persian Boy,Mary Renault,4.18,7856,English,"Historical Fiction, Fiction, Historical, LGBT, Gay, Classics, M M Romance, Romance, Queer, Greece",Paperback,nan,432,Vintage,1988,7.429999828338623,0394751019
goodreads_27507,Mystic's Musings,Sadhguru (Goodreads Author),4.58,803,English,"Spirituality, Philosophy, Self Help, Nonfiction",Paperback,nan,,Wisdom Tree,2003,9.930000305175781,8186685596
goodreads_13509,The Opposite of Chocolate,Julie Bertagna,3.28,195,English,"Young Adult, Contemporary, Fiction",Paperback,nan,192,Macmillan Children's Books,2004,0.8500000238418579,033039746X
goodreads_5785,Mutant Message Down Under,Marlo Morgan,3.77,16741,English,"Fiction, Spirituality, Travel, Australia, Philosophy, Adventure, Book Club, Novels, Inspirational, Adult Fiction",Paperback,Tenth Anniversary Edition,187,Harper Perennial,2004,2.9700000286102295,0060723513
goodreads_50247,Shatterpoint,Matthew Woodring Stover,3.88,7042,English,"Star Wars, Science Fiction, Fiction, Fantasy, Space Opera, Science Fiction Fantasy, Novels, War, Adventure, Space",Paperback,nan,419,Del Rey,2004,8.479999542236328,0345455746
goodreads_51922,Tempting the Highlander,Michele Sinclair,4.07,1573,English,"Historical Romance, Romance, Historical, Historical Fiction, Medieval, Fiction, Adult, Scotland",Mass Market Paperback,nan,343,Zebra,2011,4.760000228881836,1420108565
goodreads_904,The Man Without Qualities,"Robert Musil, Burton Pike (Editor), Sophie Wilkins (Translator)",4.23,5622,English,"Fiction, Classics, Philosophy, Literature, German Literature, Novels, 20th Century, Historical Fiction, Germany, Literary Fiction",Hardcover,Boxed Set,1774,Alfred A. Knopf,1995,8.239999771118164,0330349422
goodreads_33305,Bone Magic,Yasmine Galenorn (Goodreads Author),4.19,5140,English,"Urban Fantasy, Paranormal, Fantasy, Paranormal Romance, Romance, Vampires, Magic, Witches, Fae, Dragons",Mass Market Paperback,nan,281,Berkley Books,2010,1.6399999856948853,0425231984
goodreads_42027,The Air-Conditioned Nightmare,Henry Miller,3.83,2971,English,"Fiction, Travel, Literature, Essays, Classics, The United States Of America, American, Novels, 20th Century, Biography Memoir",Paperback,nan,292,New Directions,1970,6.360000133514404,0811201066
goodreads_30648,Look at Me,Jennifer Egan (Goodreads Author),3.41,11450,English,"Fiction, Contemporary, Novels, Literary Fiction, American, Adult Fiction, New York, Literature, Adult, Unfinished",Paperback,nan,417,Anchor,2002,2.859999895095825,0385721358
goodreads_14957,The Drafter,Kim Harrison (Goodreads Author),3.62,7002,English,"Urban Fantasy, Science Fiction, Fantasy, Time Travel, Fiction, Thriller, Paranormal, Romance, Mystery, Suspense",Hardcover,nan,422,Gallery Books,2015,3.1500000953674316,1501108697
goodreads_4010,Das geheimnis der blumen (DEU),"Mykhaella Caponi, Lucio Agustine Rosenkreutz Crăciunescu (Goodreads Author)",5.0,8,German,,Mass Market Paperback,Abgeleiteten Tab,227,© Aurora-Ausgabe,2017,,2956137751
goodreads_1302,Pope Joan,Donna Woolfolk Cross (Goodreads Author),4.07,65298,English,"Historical Fiction, Fiction, Historical, Religion, Book Club, Medieval, Italy, Adult, Adult Fiction, Womens",Paperback,nan,422,Ballantine Books (NY),2009,3.109999895095825,0345416260
goodreads_45855,Le clan des MacLaren,Susan King,3.74,592,French,"Romance, Historical Romance, Medieval, Historical, Historical Fiction, Scotland, Fiction, Magic, Fantasy, Medieval Romance",Mass Market Paperback,Aventures & Passions,373,J'ai lu,2012,4.21999979019165,2290018899
goodreads_524,Perfect Chemistry,Simone Elkeles (Goodreads Author),4.06,239522,English,"Romance, Young Adult, Contemporary, Contemporary Romance, High School, Fiction, New Adult, Realistic Fiction, Chick Lit, Young Adult Romance",Hardcover,nan,368,Walker Childrens,2008,34.040000915527344,0802798233
goodreads_32342,Embers & Echoes,Karsten Knight (Goodreads Author),4.06,2024,English,"Mythology, Young Adult, Fantasy, Paranormal, Gods, Romance, Supernatural, Magic, Fiction, Paranormal Romance",Hardcover,nan,467,Simon & Schuster,2012,5.340000152587891,1442450304
goodreads_32501,Enterrer La Haine Et La Vengeance,"Ghassan Tuéni, Ghassan Tuwayni",4.0,9,French,,Paperback,nan,192,Albin Michel,2009,11.149999618530273,2226193138
goodreads_24469,Blood Magic,Matthew Cook (Goodreads Author),3.55,130,English,"Fantasy, Fiction, Horror, Urban Fantasy, Paranormal",Paperback,nan,264,Wildside Press,2007,2.859999895095825,0809572001
goodreads_50936,The Master of Disguise: My Secret Life in the CIA,"Antonio J. Méndez, Malcolm McConnell",3.81,2843,English,"Nonfiction, History, Biography, Espionage, Memoir, Biography Memoir, Politics, Autobiography, War, Audiobook",Paperback,nan,384,William Morrow Paperbacks,2000,5.880000114440918,0060957913
goodreads_13276,Hold Me Closer: The Tiny Cooper Story,David Levithan (Goodreads Author),3.58,5497,English,"Young Adult, LGBT, Contemporary, Fiction, Humor, Plays, Realistic Fiction, Romance, Teen, Queer",Hardcover,nan,208,Dutton Juvenile,2015,3.490000009536743,0525428844
goodreads_7964,Mr. Darcy's Diary,Amanda Grange (Goodreads Author),3.65,18598,English,"Romance, Historical Fiction, Fiction, Historical, Historical Romance, Classics, Regency, Chick Lit, Retellings, Adult",Paperback,nan,329,Sourcebooks Landmark,2007,0.8500000238418579,1402208766
goodreads_10185,The Owl Killers,Karen Maitland (Goodreads Author),3.8,3759,English,"Historical Fiction, Fiction, Historical, Mystery, Medieval, Fantasy, British Literature, Historical Mystery, Horror, Supernatural",Hardcover,nan,640,Michael Joseph,2009,2.6600000858306885,0718153200
goodreads_26800,Дъблинчани/ Портрет на художника като млад,"James Joyce, Джеймс Джойс, Асен Георгиев Христофоров (Translator), Николай Попов (Translator)",3.94,6446,Bulgarian,"Classics, Fiction, Literature, Irish Literature, Short Stories, Ireland, Classic Literature, Novels, Literary Fiction, Historical Fiction",Hardcover,nan,672,Хемус,1999,1.649999976158142,159308031X
goodreads_966,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,4.28,42819,English,"Science, Nonfiction, Philosophy, Mathematics, Music, Psychology, Computer Science, Art, Unfinished, History",Paperback,20th Anniversary Edition,777,Basic Books,1999,7.670000076293945,0465026567
goodreads_51510,Zen Buddhism and Psychoanalysis,"Erich Fromm, Richard Martino, D.T. Suzuki, Richard J. DeMartino, محمد منقذ الهاشمي (ترجمة)",3.94,953,English,"Psychology, Philosophy, Buddhism, Nonfiction, Zen, Psychoanalysis, Religion, Spirituality, German Literature, Eastern Philosophy",Paperback,nan,188,Souvenir Press,1974,12.0,0285647474
goodreads_24396,The Blink of Her Eye,Angelica Thaddeus (Goodreads Author),3.58,100,English,"Suspense, Romance, Erotica",Paperback,nan,286,Angelica Thaddeus,2013,14.0,0991088719
goodreads_34827,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.06,79305,English,"Business, Leadership, Nonfiction, Management, Self Help, Buisness, Personal Development, Psychology, Entrepreneurship, Audiobook",Hardcover,nan,227,Jossey-Bass,2002,6.369999885559082,0787960756
goodreads_12461,Greywalker,Kat Richardson (Goodreads Author),3.45,13147,English,"Urban Fantasy, Fantasy, Paranormal, Mystery, Vampires, Fiction, Supernatural, Ghosts, Magic, Horror",Paperback,nan,341,Ace Books,2006,2.859999895095825,045146107X
goodreads_33631,Bluefish,Pat Schmatz (Goodreads Author),3.84,3423,English,"Young Adult, Realistic Fiction, Middle Grade, Fiction, Contemporary, Teen, Juvenile, School, Childrens, Family",Hardcover,nan,226,Candlewick,2011,3.119999885559082,0763653349
goodreads_37598,The Ten Thousand Things,Maria Dermoût,3.79,1142,English,"Fiction, Magical Realism, Asia, Literary Fiction, Classics, Novels, Historical Fiction, Literature, Dutch Literature, Female Authors",Paperback,nan,244,Vintage,1984,7.550000190734863,0394724437
goodreads_43624,"Not Paul, But Jesus","Jeremy Bentham (Introduction), Tobias Skinneer (Editor)",3.5,14,English,Christianity,Paperback,nan,280,Watersgreen House,2014,14.369999885559082,1502846675
goodreads_39629,The Spine of the World,R.A. Salvatore,3.9,16344,English,"Fantasy, Forgotten Realms, Fiction, Dungeons and Dragons, Science Fiction Fantasy, High Fantasy, Epic Fantasy, Adventure, Audiobook, Magic",Paperback,nan,381,Wizards of the Coast,2000,0.8999999761581421,0786914041
goodreads_17664,The Oxford English Dictionary (20 Volume Set),"John Andrew Simpson (Editor), E.S.C. Weiner (Editor)",4.72,215,English,"Reference, Language, Nonfiction, Dictionaries, Writing, History, Linguistics",Hardcover,Second Edition,2000,Clarendon Press,1989,653.72998046875,0198611862
goodreads_1764,The Pickwick Papers,Charles Dickens,3.83,24478,English,"Classics, Fiction, Literature, 19th Century, Humor, British Literature, Victorian, Historical Fiction, Novels, Classic Literature",Paperback,nan,801,Penguin Classics,2000,2.759999990463257,0140436111
goodreads_14715,Original Sin,Lisa Desrochers (Goodreads Author),3.88,3542,English,"Angels, Young Adult, Demons, Paranormal, Fantasy, Romance, Paranormal Romance, Supernatural, Urban Fantasy, Magic",Paperback,nan,398,Tor Teen,2011,0.8500000238418579,0765328097
goodreads_18677,La Maravilla,Alfredo Véa,4.14,335,English,"Fiction, Magical Realism, Literature, Historical Fiction, Adult, Novels, Fantasy, Contemporary",Paperback,nan,320,Plume,1994,2.609999895095825,0452271606
goodreads_41585,Illusive,Emily Lloyd-Jones (Goodreads Author),3.71,3326,English,"Young Adult, Science Fiction, Fantasy, Dystopia, Superheroes, Paranormal, Fiction, Adventure, Urban Fantasy, Thriller",Hardcover,nan,406,"Little, Brown and Company",2014,3.6700000762939453,0316254568
goodreads_28343,Report from Ground Zero,Dennis Smith (Goodreads Author),4.12,863,English,"Nonfiction, History, Terrorism, American History, Historical, Audiobook, Memoir, Crime, Fire Services, True Story",Paperback,nan,400,Plume,2003,4.099999904632568,0452283957
goodreads_39257,On Intelligence,"Jeff Hawkins, Sandra Blakeslee",4.12,6204,English,"Science, Nonfiction, Neuroscience, Psychology, Artificial Intelligence, Technology, Brain, Philosophy, Computer Science, Biology",Paperback,nan,261,St. Martin's Griffin,2005,5.199999809265137,0805078533
goodreads_39152,How I Write: Secrets of a Bestselling Author,"Janet Evanovich (Goodreads Author), Ina Yalof (Goodreads Author), Alex Evanovich",3.77,2120,English,"Writing, Nonfiction, Reference, Audiobook, Biography, Humor, Memoir, How To, Self Help, Adult",Paperback,nan,240,St. Martin's Griffin,2006,7.420000076293945,0312354282
goodreads_46786,The Thief and the Dogs,"Naguib Mahfouz, Naguib Mahfouz",3.64,7529,English,"Fiction, Novels, Egypt, Literature, Classics, Egyptian Literature, Nobel Prize, Historical Fiction, Africa, 20th Century",Paperback,nan,160,Anchor,1989,2.640000104904175,0385264623
goodreads_16792,Masterminds,Gordon Korman,4.28,7984,English,"Middle Grade, Mystery, Adventure, Science Fiction, Young Adult, Childrens, Fiction, Juvenile, Action, Audiobook",Hardcover,nan,336,Balzer & Bray,2015,3.430000066757202,0062299964
goodreads_26768,Love at First Plight,"Amanda Giasson (Goodreads Author), Julie B. Campbell (Goodreads Author)",4.64,28,English,,Paperback,First Edition,279,Lulu.com,2015,3.490000009536743,1312905743
goodreads_26487,فرسان وكهنة,Monther Alkabbani (Goodreads Author),4.02,4244,Arabic,"Novels, Fiction, Fantasy, Historical Fiction, Literature, Mystery",Paperback,1st Edition,280,الدار العربية للعلوم ناشرون,2012,8.84000015258789,6140106745
goodreads_40195,Canone inverso,"Paolo Maurensig, Jenny McPhee (Goodreads Author) (Translator)",3.8,1489,English,"Fiction, Music, Italian Literature, Historical Fiction, Italy, Literature, Contemporary, Adult Fiction, Thriller, Novels",Hardcover,nan,202,Henry Holt & Company,1998,3.950000047683716,080505538X
goodreads_23893,Out of Control,"Suzanne Brockmann (Goodreads Author), Norma Lana (Narrator)",4.29,9834,English,"Romance, Suspense, Military Fiction, Romantic Suspense, Contemporary, Contemporary Romance, Fiction, Mystery, Military Romance, Thriller",Mass Market Paperback,nan,470,Ballantine Books,2005,5.21999979019165,0345486404
goodreads_26542,The Heaven Tree,Edith Pargeter,4.09,467,English,"Historical Fiction, Fiction, Historical, Medieval, British Literature, Adult, Fantasy, Mystery, Classics, Novels",Paperback,nan,352,Sphere,1999,4.440000057220459,0751504734
goodreads_30225,The Edelweiss Express,Mark A. Cooper,4.34,170,English,"Young Adult, World War II, Holocaust",Paperback,First,253,Createspace,2017,3.9700000286102295,1530805821
goodreads_39831,The New Hunger,Isaac Marion (Goodreads Author),3.91,4943,English,"Zombies, Horror, Young Adult, Fiction, Dystopia, Science Fiction, Post Apocalyptic, Fantasy, Paranormal, Novella",Paperback,nan,170,Atria/Emily Bestler Books,2015,13.5600004196167,1476799652
goodreads_25755,Strange Life of Ivan Osokin,P.D. Ouspensky,3.98,584,English,"Fiction, Philosophy, Russia, Literature, Russian Literature, Spirituality, Psychology, Mysticism, Classics, Time Travel",Paperback,nan,176,Penguin Books,1988,3.3499999046325684,0140190589
goodreads_45113,The Pursuit,Lori Wick,4.04,3576,English,"Christian Fiction, Christian, Romance, Historical Fiction, Christian Romance, Fiction, Historical, Historical Romance, Inspirational, Chick Lit",Paperback,nan,296,Harvest House Publishers,2003,3.25,0736909125
goodreads_2509,Revenge of the Witch,"Joseph Delaney (Goodreads Author), Patrick Arrasmith (Illustrations)",3.99,42204,English,"Fantasy, Young Adult, Horror, Fiction, Magic, Paranormal, Middle Grade, Witches, Supernatural, Adventure",Paperback,nan,344,Harper Trophy,2006,3.049999952316284,0060766204
goodreads_12478,Deadly,Sara Shepard (Goodreads Author),4.04,9668,English,"Young Adult, Mystery, Fiction, Contemporary, Chick Lit, Romance, Thriller, Mystery Thriller, Realistic Fiction, Teen",Hardcover,nan,305,HarperTeen,2013,2.380000114440918,0062199749
goodreads_30658,The Many Deaths of the Black Company,Glen Cook,4.32,6234,English,"Fantasy, Fiction, Epic Fantasy, Dark Fantasy, High Fantasy, Military Fiction, Adventure, War, Science Fiction Fantasy, Epic",Paperback,First Tor Paperback Edition,784,Tor Books,2010,8.239999771118164,0765324016
goodreads_3180,Fragile Lives: A Heart Surgeon’s Stories of Life and Death on the Operating Table,Stephen Westaby,4.36,3061,English,"Nonfiction, Medicine, Medical, Science, Memoir, Biography, Autobiography, Health, Biography Memoir, Health Care",Hardcover,nan,349,HARPER COLLINS,2017,4.690000057220459,0008196761
goodreads_30904,"My Dear Frank: The Letters That Inspired the Novel, The Last Letter","Jeanie Scouller Arthur, Kathleen Shoop (Goodreads Author) (Editor), Barbara Arthur Jacobs (Editor)",3.0,14,English,,Paperback,nan,200,Createspace Independent Publishing Platform,2011,11.630000114440918,1460909321
goodreads_37164,Our Story Begins: New and Selected Stories,Tobias Wolff,4.15,2191,English,"Short Stories, Fiction, Literature, American, Contemporary, Literary Fiction, Adult Fiction, Unfinished, American Fiction, Short Story Collection",Hardcover,nan,400,Knopf,2008,5.699999809265137,1400044596
goodreads_22878,Waterwight,Laurel McHargue (Goodreads Author),4.12,50,English,"Fantasy, Adventure",Paperback,nan,346,Alpha Peak LLC,2016,3.6500000953674316,0996971106
goodreads_485,Heir of Fire,Sarah J. Maas (Goodreads Author),4.48,279699,English,"Fantasy, Young Adult, Romance, Magic, New Adult, Young Adult Fantasy, Fiction, Fae, High Fantasy, Paranormal",Hardcover,nan,565,Bloomsbury USA Childrens,2014,8.989999771118164,1619630656
