id,title,author,rating,numratings,language,genres,publisher,page_count,price,publish_year,isbn_clean
metabooks_426052,A Time to Die (Out of Time Book 1) (Volume 1),Nadine Brandes,4.6,425,English,"Teen, Young Adult, Literature, Fiction",Enclave Publishing,400.0,11.9,2014.0,1621840298
metabooks_426064,Blackbeard: America's Most Notorious Pirate,Angus Konstam,4.5,222,English,"History, Americas",Wiley,336.0,27.95,,047175885X
metabooks_427032,The Upstairs Room,Johanna Reiss,4.6,429,English,"Children's Books, Growing Up, Facts of Life",Harpercollins,208.0,15.49,,006440370X
metabooks_427326,Judy Moody Predicts the Future,Megan McDonald,4.7,696,English,Deals in Books,Walker Childrens Paperbacks,160.0,3.48,2006.0,1406302147
metabooks_427487,Almost Like Being in Love: A Novel,Steve Kluger,4.4,323,English,"LGBTQ+ Books, Literature, Fiction",William Morrow Paperbacks,368.0,4.25,2004.0,0060595833
metabooks_427731,Lady Gallant (Ladies),Suzanne Robinson,4.0,177,English,"Romance, Historical",Fanfare,368.0,17.99,1991.0,055329430X
metabooks_428154,THE COMPLETE PAPILLON (Book of the Breed),Carolyn Roe,4.2,31,English,"Crafts, Hobbies, Home, Pets, Animal Care",Ringpress Books Ltd,,5.32,,1860541909
metabooks_428597,Island of the Lost: Shipwrecked At The Edge Of The World,Joan Druett,4.4,6533,English,"History, Australia, Oceania",Algonquin,304.0,15.89,2007.0,1565124081
metabooks_428654,Sing to Me of Dreams,Kathryn Lynn Davis,4.2,149,English,"Romance, Historical",Pocket Books,549.0,17.2,,0671683136
metabooks_429184,Memories of Mistresses,Luigi Giorgio Barzini,3.3,3,English,,Scribner Paper Fiction,311.0,49.99,,0020130805
metabooks_429511,Travelers' Tales France,Sean O'Reilly,5.0,3,English,"Travel, Europe",Travelers' Tales Inc,496.0,5.35,,1885211023
metabooks_429927,NOS4A2: A Novel,Joe Hill,4.4,15078,English,"Mystery, Thriller, Suspense, Thrillers",William Morrow,704.0,39.99,,0062200577
metabooks_430199,Bodas de Sangre (Letras Hispanicas) (Spanish Edition),Federico Garcia Lorca,4.5,555,Spanish,"Arts, Photography, Performing Arts",Ediciones Cátedra,167.0,8.5,1990.0,8437605601
metabooks_430389,Taken By The Others (H&W Investigations),Jess Haines,4.1,100,English,"Mystery, Thriller, Suspense, Mystery",Zebra,352.0,,,1420111884
metabooks_430592,CAN YOU PLAY (Pictureback Readers),Harriet Ziefert,5.0,1,English,"Children's Books, Literature, Fiction",Random House Books For Young Readers,24.0,5.97,,0394820010
metabooks_431074,With Wings Like Eagles: A History of the Battle of Britain,Michael Korda,4.4,1314,English,"History, Europe",Harper,336.0,11.63,,0061125350
metabooks_431112,"The Memory of All That: Love and Politics in New York, Hollywood, and Paris",Betsy Blair,4.1,46,English,"Biographies, Memoirs, Arts, Literature",Knopf,352.0,12.45,,0375412999
metabooks_431674,Into the Darkness,Barbara Michaels,4.4,304,English,"Literature, Fiction, Genre Fiction",Berkley,323.0,44.0,1991.0,042512892X
metabooks_432752,Frankenstein: Lost Souls,Dean Koontz,4.5,1632,English,"Literature, Fiction, Genre Fiction",Bantam,368.0,10.98,,055380801X
metabooks_433345,Wagered Hearts,Mary Kruger,5.0,1,English,"Romance, Historical",Zebra,,7.48,2001.0,0821769979
metabooks_433442,JavaServer Pages For Dummies?,Mac Rinehart,2.8,8,English,"Computers, Technology, Web Development, Design",For Dummies,414.0,4.33,,0764515446
metabooks_433660,God's Spy,Juan Gómez-Jurado,4.1,275,English,"Literature, Fiction, Contemporary",Dutton Adult,368.0,16.35,2007.0,0525949941
metabooks_433991,Super-Learning,Lynn Schroeder,4.4,57,English,"Health, Fitness, Dieting, Psychology, Counseling",Laurel,357.0,5.15,1982.0,0440384249
metabooks_434037,The Deadly Brotherhood: The American Combat Soldier in World War II,John C. McManus,4.4,119,English,"Biographies, Memoirs, Leaders, Notable People",Presidio Press,432.0,8.99,,0891418237
metabooks_434131,"Waltz into Darkness (Crime, Penguin)",Cornell Woolrich,4.2,85,English,"Mystery, Thriller, Suspense, Mystery",Penguin Books,320.0,7.47,1995.0,0140239731
metabooks_434194,"Time out of Mind: The Diaries of Leonard Michaels, 1961-1995",Leonard Michaels,5.0,4,English,"Biographies, Memoirs, Leaders, Notable People",Riverhead Trade,214.0,35.2,2000.0,1573228192
metabooks_434407,Flight of the Red Bandit (Geronimo Stilton #56),Geronimo Stilton,4.4,230,English,"Children's Books, Growing Up, Facts of Life",Scholastic Paperbacks,128.0,7.99,,0545556309
metabooks_434533,The Gunslinger (Revised Edition): The Dark Tower I,Stephen King,4.3,29999,English,"Literature, Fiction, Genre Fiction",Nal,272.0,23.79,,0452284694
metabooks_435039,Remember Me,Sharon Sala,4.3,1089,English,"Romance, Contemporary",Mira,,7.27,1999.0,1551665352
metabooks_435187,The Icarus Agenda,Robert Ludlum,4.3,642,English,"Mystery, Thriller, Suspense, Thrillers",Bantam,688.0,9.28,,0553278002
metabooks_436390,Computing Concepts with Java 2 Essentials,Cay S. Horstmann,3.3,12,English,"Computers, Technology, Programming Languages",Wiley,784.0,4.95,,0471346098
metabooks_436602,"GTO: Great Teacher Onizuka, Vol. 4",Tohru Fujisawa,4.5,45,English,"Comics, Graphic Novels, Manga",Tokyopop,184.0,19.99,2002.0,1591820286
metabooks_437016,First Among Equals,Jeffrey Archer,3.9,2758,English,"Literature, Fiction, Genre Fiction",St. Martin'S Paperbacks,496.0,6.98,,0312997124
metabooks_437352,Grounding of Group Six,Julian F. Thompson,4.6,72,English,"Teen, Young Adult, Literature, Fiction",Avon Books,282.0,16.01,1992.0,0380833867
metabooks_438446,Cold Case,Linda Barnes,4.3,217,English,"Mystery, Thriller, Suspense, Mystery",Dell,496.0,4.95,1998.0,044021226X
metabooks_438499,The Middle of Nowhere: A Lenny Bliss Mystery,Bob Sloan,3.6,6,English,"Literature, Fiction, United States",Atlantic Monthly Pr,297.0,64.49,,0871138727
metabooks_438776,The Dangerous Lives of Altar Boys: A Novel,Chris Fuhrman,4.7,82,English,"Literature, Fiction, United States",University Of Georgia Press,187.0,14.88,,0820323381
metabooks_438873,Stone Butch Blues: A Novel,Leslie Feinberg,4.7,231,English,"LGBTQ+ Books, Literature, Fiction",Alyson Books,320.0,80.0,,1555838537
metabooks_439307,Crocodile Tears and Lipstick Smears,Fran Gabino,5.0,5,English,"History, Americas",Savage Press,140.0,9.95,,1886028036
metabooks_439316,"The Ice Princess (Patrik Hedstrom, Book 1)",Camilla Läckberg,4.0,3869,English,"Mystery, Thriller, Suspense, Thrillers",Pegasus Crime,393.0,8.08,,1605980927
metabooks_439614,Entropy Effect (Star Trek),Vonda N. McIntyre,3.9,13,English,"Science Fiction, Fantasy",Pocket Books,224.0,17.99,1987.0,0671664999
metabooks_440096,The Cat Who Came for Christmas,Harry Bliss,4.6,239,English,"Science, Math, Nature, Ecology",Penguin Group Usa,240.0,,1995.0,0140252738
metabooks_440651,King of the Corner,Loren D. Estleman,4.4,25,English,,Crimeline,,8.47,1993.0,0553562584
metabooks_440850,Get Jiro!,Anthony Bourdain,4.6,450,English,"Cookbooks, Food, Wine, Regional, International",Vertigo,160.0,9.14,,1401228283
metabooks_441005,Mountolive (Alexandria Quartet),Lawrence Durrell,4.2,49,English,"Literature, Fiction, Genre Fiction",Penguin,320.0,16.45,1991.0,0140153209
metabooks_441232,Raphael and the Noble Task,Catherine A. Salton,4.9,17,English,"Literature, Fiction, United States",Harper,176.0,197.36,,0060196750
metabooks_441278,American Pulp,Bill Pronzini,4.1,8,English,,Carroll Graf Publishers,550.0,7.45,1997.0,1568655088
metabooks_441412,A Stir of Echoes,Richard Matheson,4.2,753,English,"Literature, Fiction, Genre Fiction",Tor Books,224.0,,,0812572122
metabooks_441778,First Do No Harm,Steven Ford,3.0,2,English,"Literature, Fiction, Genre Fiction",Berkley,352.0,5.97,,0425196461
metabooks_441832,Fast Friends: An Iris Thorne Mystery,Dianne Emley,3.7,11,English,"Mystery, Thriller, Suspense, Thrillers",Pocket Books,306.0,1.0,,0671519123
metabooks_441851,Last Night's Fun: In and Out of Time With Irish Music,Ciaran Carson,4.3,13,English,"Arts, Photography, Music",North Point Pr,197.0,29.57,,0865475156
metabooks_442742,President George W. Bush : Our Forty-Third President,Beatrice Gormley,4.2,11,English,"Children's Books, Biographies",Aladdin,176.0,8.0,,068984123X
metabooks_442837,"Lost in Las Vegas (Carter House Girls, Book 5)",Melody Carlson,4.4,19,English,"Teen, Young Adult, Literature, Fiction",Zondervan,208.0,5.7,2009.0,0310714923
metabooks_443395,Simon Visits the Doctor (First Little Golden Books),Patty Lakin Koenigsberg,4.6,5,English,Children's Books,Goldencraft,23.0,,1984.0,0307681564
metabooks_443532,"Out to Canaan (The Mitford Years, Book 4)",Jan Karon,4.8,2056,English,"Literature, Fiction, Contemporary",Penguin Audio,,13.92,,0140865977
metabooks_444246,Sketchy Behavior,Erynn Mangum,4.2,91,English,"Teen, Young Adult, Literature, Fiction",Zondervan,224.0,8.17,2011.0,031072144X
metabooks_444447,Steal Away Home,Lois Ruby,4.6,150,English,,Camelot Books,,,1971.0,0689824351
metabooks_444550,Robin Hood: Prince of Thieves,Simon R. Green,4.2,18,English,"Literature, Fiction, Genre Fiction",Berkley Pub Group,234.0,39.95,1991.0,0425130894
metabooks_445241,Kindergarten Kids (Read With Me Paperbacks),Ellen B. Senisi,4.4,2,English,,Scholastic,32.0,5.99,1994.0,0590476149
metabooks_445338,Women Who Kill: Profiles of Female Serial Killers,Carol Anne Davis,4.1,87,English,"Biographies, Memoirs, True Crime",Allison & Busby,434.0,16.95,,0749005726
metabooks_445408,Die Softly,Christopher Pike,4.7,65,English,"Teen, Young Adult, Mysteries, Thrillers",Simon Pulse,248.0,67.14,,0671690566
metabooks_445426,Shades of Twilight,Linda Howard,4.5,1509,English,"Literature, Fiction, Women's Fiction",Pocket Books,384.0,13.33,,0671019716
metabooks_445493,Coast Road: A Novel,Barbara Delinsky,4.5,1999,English,"Literature, Fiction, United States",Simon & Schuster,365.0,13.58,,0684845768
metabooks_445715,To Catch A Pirate,Jade Parker,4.3,169,English,"Teen, Young Adult, Literature, Fiction",Point,320.0,10.8,,0439026946
metabooks_446358,Heart of Gold,Sharon Shinn,4.5,117,English,"Mystery, Thriller, Suspense, Thrillers",Ace,352.0,31.39,,0441008216
metabooks_448059,Waiting for Normal,Leslie Connor,4.6,355,English,"Children's Books, Growing Up, Facts of Life",Katherine Tegen Books,304.0,16.99,,0060890886
metabooks_448082,"The Chocolate Bear Burglary (Chocoholic Mysteries, No. 2)",JoAnna Carl,4.5,122,English,"Mystery, Thriller, Suspense, Mystery",Berkley,240.0,7.99,2002.0,0451207475
metabooks_448223,"Enemy Mine / Another Orphan (Tor Double Novel, No 6)",Barry B. Longyear,4.6,182,English,"Science Fiction, Fantasy",Tor Books,,6.5,1989.0,0812559630
metabooks_448306,Charlie Mike,Leonard B. Scott,4.6,1194,English,"Literature, Fiction, Action, Adventure",Ballantine Books,,4.95,1988.0,0345344022
metabooks_448591,The Wedding,Julie Garwood,4.6,4779,English,"Romance, Historical",Pocket,384.0,6.0,2003.0,0743467213
metabooks_449389,The Superior Person's Third Book of Well-Bred Words,Peter Bowler,4.7,11,English,"Reference, Words, Language, Grammar","David R. Godine, Publisher",112.0,28.0,,1567921612
metabooks_449430,Stonemouth,Iain M. Banks,4.1,1104,English,,Little Brown And Company,,32.52,,1408702509
metabooks_449770,The Girl With Green Eyes,Betty Neels,4.4,226,English,"Romance, Contemporary",Harlequin,,10.09,,037303105X
metabooks_449788,The Marine: A Novel of War From Guadalcanal to Korea,James Brady,4.4,59,English,"Literature, Fiction, Genre Fiction",Thomas Dunne Books,320.0,8.0,,0312291426
metabooks_450250,Three to See the King: A Novel,Magnus Mills,4.2,22,English,"Literature, Fiction, British, Irish",Picador,176.0,17.96,,0312283555
metabooks_450408,Bold Dragoon: The Life of J.E.B. Stuart,Emory M. Thomas,4.6,29,English,"Biographies, Memoirs, Leaders, Notable People",Harper & Row,354.0,5.97,,0060155663
metabooks_450829,The Trobrianders of Papua New Guinea (Case Studies in Cultural Anthropology),Annette B. Weiner,4.3,120,English,"New, Used, Rental Textbooks, Social Sciences","Holt, Rinehart And Winston",184.0,39.95,1988.0,0030119197
metabooks_450980,Stone's Fall: A Novel,Iain Pears,4.3,1051,English,"Literature, Fiction, Genre Fiction",Spiegel & Grau,608.0,20.42,,0385522843
metabooks_451109,Day 21 (100),Kass Morgan,4.4,3434,English,"Teen, Young Adult, Literature, Fiction","Little, Brown Books For Young Readers",320.0,,2014.0,0316234559
metabooks_451385,Time Future,Maxine McArthur,4.1,18,English,"Mystery, Thriller, Suspense, Thrillers",Warner Books,445.0,20.99,2001.0,0446609633
metabooks_451523,Star Wars: Secrets of the Jedi,Jude Watson,4.6,46,English,"Children's Books, Science Fiction, Fantasy",Scholastic,208.0,9.99,,0439536677
metabooks_451652,Everything & Nothing,Jorge Luis Borges,4.7,26,English,"Literature, Fiction, History, Criticism",New Directions,108.0,2.0,1999.0,0811214001
metabooks_451807,Ulverton,Adam Thorpe,3.3,171,English,"Literature, Fiction, British, Irish",Noonday Pr,,34.25,,0374523940
metabooks_452294,Yoga: Natural Exercises for Life (Body Shop Books),Kristie Dahlia Home,5.0,10,English,"Health, Fitness, Dieting, Exercise, Fitness",Atria,112.0,5.15,2002.0,0743456696
metabooks_452958,Colorado Wings: A Wing and a Prayer/Wings Like Eagles/Wings of the Dawn/A Gift of Wings (Inspirational Romance Collection),Tracie Peterson,4.6,18,English,"Religion, Spirituality, Literature, Fiction","Barbour Publishing, Incorporated",480.0,,,1577488288
metabooks_453089,The Moving Finger,Agatha Christie,4.5,4670,English,"Mystery, Thriller, Suspense, Mystery",Harper,320.0,11.75,,0007120842
metabooks_453109,Hope (Brides of the West #3) (HeartQuest),Lori Copeland,4.6,198,English,"Teen, Young Adult, Literature, Fiction",Tyndale House Publishers,304.0,16.38,,0842302697
metabooks_453599,Northanger Abbey (Penguin Popular Classics) (English and Spanish Edition),Jane Austen,4.3,9421,English,"Comics, Graphic Novels, Publishers","Penguin Books, Limited (Uk)",236.0,18.32,1998.0,0140620753
metabooks_453883,The Awful German Language,Mark Twain,4.6,196,"English, German","Reference, Words, Language, Grammar",Nikol Verlagsges.Mbh,,,2009.0,3868200398
metabooks_455255,The House of the Seven Gables (Tor Classics),Nathaniel Hawthorne,4.1,1783,English,"Literature, Fiction, Classics",Aerie,,6.03,,0812504593
metabooks_455522,Wired: The Short Life & Fast Times of John Belushi,Bob Woodward,4.3,104,English,"Literature, Fiction, Genre Fiction",Pocket,532.0,16.99,1985.0,0671547224
metabooks_455849,Unnatural Exposure,Patricia Cornwell,4.5,5346,English,"Literature, Fiction, Genre Fiction",Putnam Adult,338.0,8.02,,0399142851
metabooks_457150,STRY SHIPWR SLR-V403,Gabriel García Márquez,4.7,27,English,"Biographies, Memoirs",Vintage,106.0,,1987.0,0394754034
metabooks_457249,Essiac: The Secrets of Rene Caisse's Herbal Pharmacy,Sheila Snow,4.8,12,English,"Health, Fitness, Dieting, Alternative Medicine",Newleaf,160.0,58.95,,0717132285
metabooks_457431,Sticky Situations: 365 Devotions for Kids and Families,Betsy Schmitt,4.6,291,English,"Children's Books, Religions",Tyndale Kids,474.0,9.69,,0842365508
metabooks_457663,Las cenizas de Ángela,Frank McCourt,4.3,1053,Spanish,"Biographies, Memoirs, Arts, Literature",Touchstone,396.0,14.99,,0684859335
metabooks_458009,Secret of the Sixth Magic,Lyndon Hardy,4.7,31,English,,Del Rey,366.0,8.19,,0345303091
metabooks_458086,"Book of Magic (Diadem: A Fantasy Mystery, No. 3)",John Peel,4.9,19,English,"Children's Books, Science Fiction, Fantasy",Apple,192.0,17.21,1997.0,0590059491
metabooks_458297,Babel Tower,A. S. Byatt,4.3,57,English,"Literature, Fiction, Genre Fiction",Vintage,640.0,20.0,,0679736808
metabooks_458510,Path of Destruction: A Novel of the Old Republic (Star Wars: Darth Bane),Drew Karpyshyn,4.8,4745,English,"Literature, Fiction, Genre Fiction",Lucasbooks,324.0,24.97,2007.0,0345477367
metabooks_458658,Lost Love Found: A Novel (O'Malley Saga),Bertrice Small,4.7,325,English,"Romance, Historical",Ballantine Books,512.0,,1991.0,0345374193
metabooks_458851,Robot Visions,Isaac Asimov,4.6,704,English,"Literature, Fiction, Short Stories, Anthologies",Ace,496.0,8.99,1991.0,0451450647
metabooks_458899,Sarah: A Novel,JT LeRoy,4.2,562,English,"Literature, Fiction, Genre Fiction",Bloomsbury Usa,160.0,16.98,2001.0,158234146X
metabooks_459245,Film Noir Reader (Limelight),Alain Silver,4.4,53,English,"Humor, Entertainment, Movies",Limelight,354.0,14.79,,0879101970
metabooks_459322,"The Living Trust: The Fail-Proof Way to Pass Along Your Estate to Your Heirs Without Lawyers, Courts, or the Probate System",Henry W. Abts,4.0,10,English,"Business, Money, Personal Finance","Contemporary Books, Inc.",297.0,10.13,,0809244160
metabooks_459448,"The Strange Power (Dark Visions, Book 1)",L. J. Smith,3.8,17,English,Children's Books,Simon Pulse,230.0,5.73,,0671874543
metabooks_459547,The Girls in the Van: Covering Hillary,Beth J. Harpaz,3.7,14,English,"Biographies, Memoirs, Leaders, Notable People",Thomas Dunne Books,320.0,3.95,,0312281269
metabooks_459835,Rose's Celebrations,Rose Levy Beranbaum,3.9,22,English,"Cookbooks, Food, Wine",William Morrow & Co,265.0,12.98,,0688119468
metabooks_459961,Lord Peter Views the Body,Dorothy L. Sayers,4.4,1308,English,"Mystery, Thriller, Suspense, Mystery",New English Library,,16.47,1974.0,0450017095
metabooks_459964,The Human Race,Robert Antelme,4.6,18,English,"Literature, Fiction, Poetry",Marlboro Press,298.0,24.5,,0810160617
metabooks_460397,The Dark Is Rising (Dark Is Rising Sequence),Susan Cooper,4.5,2332,English,"Teen, Young Adult, Literature, Fiction",Aladdin,224.0,7.0,,0689829892
metabooks_460832,"The City, Not Long After",Pat Murphy,4.3,200,English,"Science Fiction, Fantasy",Spectra,,5.94,1990.0,0553283707
metabooks_461155,purple america (PETITE BIBLIOTHEQUE RIVAGES),Rick Moody,2.4,2,French,"Foreign Language Books, French",Rivages,384.0,5.23,,2743609397
metabooks_461197,The Island of the Day Before,Umberto Eco,4.0,335,English,"Literature, Fiction, Genre Fiction",Harcourt Brace,513.0,17.58,,0151001510
metabooks_461437,I Say a Prayer for Me: One Woman's Life of Faith and Triumph,Stanice Anderson,4.7,67,English,"Christian Books, Bibles, Christian Living",Walk Worthy Press,368.0,5.88,2002.0,0446530344
metabooks_461582,Rogue Wave,Jennifer Donnelly,4.7,1188,English,"Teen, Young Adult, Literature, Fiction",Disney-Hyperion,320.0,16.21,,1423182006
metabooks_462606,Demonic Males: Apes and the Origins of Human Violence,Dale Peterson,4.6,158,English,"Science, Math, Biological Sciences",Mariner Books,350.0,17.63,,0395877431
