id,title,author,publish_year,publisher,isbn_clean
amazon_135232,How to Raise Children at Home in Your Spare Time,Marvin J. Gersh,1985,Natl Book Network,0812862317
amazon_97575,Outlaws,George V. Higgins,1987,Granite Impex Ltd,0805002715
amazon_214770,Built to Last : Successful Habits of Visionary Companies,Jim Collins,1994,HarperCollins,0887306713
amazon_71041,The Woman of the House,Alice Taylor,1999,St Martins Pr,031220065X
amazon_54274,Asimov's Guide to Shakespeare : A Guide to Understanding and Enjoying the Works of Shakespeare,Isaac Asimov,2003,Gramercy,0517268256
amazon_185893,Schedule Two (Schedule 2),Gaylord Dold,1996,St Martins Pr,0312147309
amazon_199558,Conscious Eating,Gabriel Cousens,2000,North Atlantic Books,1556432852
amazon_8636,The Gambler (Dover Thrift Editions),Fyodor Dostoyevsky,1996,Dover Publications,0486290816
amazon_244120,Heartland (Love Spell),Rebecca Brandewyne,1999,Love Spell,0505523272
amazon_252874,Love Thy Neighbor: A Story of War,Peter Maass,1996,Alfred A. Knopf,0679444335
amazon_12922,Man and Boy: A Novel,Tony Parsons,2002,Touchstone,0743225082
amazon_179249,MCSE Training Kit Microsoft Windows 2000 Professional,Microsoft Corporation,2000,Microsoft Press,1572319011
amazon_173928,The Night Is Large: Collected Essays : 1938-1995,Martin Gardner,1996,St Martins Pr,031214380X
amazon_218326,The Pickwick Papers (World's Classics),Charles Dickens,1988,Oxford University Press,0192817752
amazon_42181,"Revenge of the Shadow People (R.L. Stine's Ghosts of Fear Street, No 9)",R.L. Stine,1996,Aladdin,0671529498
amazon_191877,"Sex Signs: Every Woman's Astrological and Psychological Guide to Love, Men, Sex, Anger, and Personal Power",Judith Bennett,1997,St Martins Pr,0312152051
amazon_126352,'Til Death Do Us Part,Kate White,2004,Warner Books,0446531758
amazon_186566,"Diversity Alliance (Star Wars: Young Jedi Knights, Book 8)",Kevin J. Anderson,1997,Berkley Publishing Group,1572972343
amazon_146899,The Tale of Genji (Penguin Classics),Murasaki Shikibu,2001,Viking Books,0670030201
amazon_220186,Death and Nightingales,Eugene Mccabe,2002,Bloomsbury Publishing PLC,1582342377
amazon_240719,How Schools Really Work: Practical Advice for Parents from an Insider,Saul Cooperman,1996,Open Court Publishing Company,0812693353
amazon_71945,Life With Father,Clarence Day,2002,Ebury Press,0091885655
amazon_66116,Omega Blue,Mel Odom,1993,Harper Mass Market Paperbacks (Mm),0061006165
amazon_101612,Babyface: A Story of Heart and Bones,Jeanne Mcdermott,2002,Penguin Books,0142000337
amazon_76961,"Fantasy Wife (Harlequin American Romance, No 593)",Julie Kistler,1995,Harlequin,0373165935
amazon_141776,By Blood Alone,William C. Dietz,1999,Ace Books,0441006310
amazon_61420,GREEN HILLS OF AFRICA,Ernest Hemingway,1996,Scribner,0684801299
amazon_240670,"Pacific Odyssey to California, 1905 (American Sisters)",Laurie Lawlor,2001,Simon &amp; Schuster Children's Publishing,0671039253
amazon_253339,Pokemon Sticker Series 2 (Sticker Activity),Emilie Kong,1999,Golden Books,0307103110
amazon_51076,Headhunters,Jules Bass,2001,Jove Books,0515131334
amazon_39219,The Evil,Hugh Cave,1982,Berkley Pub Group (Mm),0441218504
amazon_264777,Frog Is Frightened,Max Velthuijs,1995,William Morrow,0688142036
amazon_255595,The Catswold Portal,Shirley Rousseau Murphy,1992,New Amer Library,0451451465
amazon_215734,TagebÃ?Â¼cher III. 1914 - 1923. In der Fassung der Handschrift.,Franz Kafka,1994,"Fischer (Tb.), Frankfurt",3596124514
amazon_158208,The Sheriff and the Branding Iron Murders,D.R. Meredith,1992,Ballantine Books,0345369505
amazon_141589,The Rice Room: Growing Up Chinese-American-From Number Two Son to Rock'N'Roll,Ben Fong-Torres,1995,Plume Books,0452274125
amazon_166359,Healthy by Design Revised: Building and Remodeling Solutions for Creating Healthy Homes,David Rousseau,1999,Hartley &amp; Marks Publishers,0881791776
amazon_203474,"Company Aytch: Or, a Side Show of the Big Show and Other Sketches",Sam Watkins,1999,Plume Books,0452281245
amazon_150869,SWEET NEMESIS,Lynn Erickson,1980,Simon &amp; Schuster,0671835246
amazon_46685,Sleeping Tiger,Rosamunde Pilcher,1996,St. Martin's Press,0312961251
amazon_48239,When Character Was King: A Story of Ronald Reagan,Peggy Noonan,2002,Penguin Books,0142001686
amazon_4244,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2002,Back Bay Books,0316346624
amazon_77911,Mexican Ghost Tales of the Southwest: Stories and Illustrations,Alfred Avila,1994,Pinata Books,1558851070
amazon_190695,Baby Game (By Request 2'S) (By Request 2's),Judy Christenberry,2000,Harlequin,0373217137
amazon_28002,"Gardening in the Shade (Plants and Gardens, Vol. 25, No. 3)",Harold Epstein,1988,Brooklyn Botanic Garden,094535231X
amazon_143364,Peekaboo Farm (Great Big Flap Book),Jane Dyer,2000,Random House Children's Books,0679870016
amazon_116763,Trees (Troll First-Start Science),Peggy Gavan,1996,Troll Communications,0816738572
amazon_24800,"SEE, I TOLD YOU SO",Rush Limbaugh,1994,Pocket,0671871218
amazon_116706,Serafin (StarMaker Books),Sophie Masson,2000,Saint Mary's Press,088489567X
amazon_83242,Someone Was Watching,David Patneaude,1995,Albert Whitman &amp; Company,0807575321
amazon_40532,That Day the Rabbi Left Town (Rabbi Small Mysteries),Harry Kemelman,1997,Fawcett Books,0449225704
amazon_197139,Sgt. Billy's Bride (Harlequin American Romance #911),Bonnie Gardner,2002,Harlequin,0373169116
amazon_206378,At Long Last Love (Arabesque),Bettye Griffin,1999,Bet Books,0786006102
amazon_239029,Invader,Albert F.  And David Hill,1980,Berkley Pub Group,0515054151
amazon_34547,Farm Animals (Chunky Book),Phoebe Dunn,1984,Random House Children's Books,0394862546
amazon_162139,Terra sonÃ¢mbula: Romance (Uma Terra sem amos),Mia Couto,1992,Caminho,9722107909
amazon_61002,Emily Post's Wedding Etiquette: Cherished Traditions and Contemporary Ideas for a Joyous Celebration (4th Edition),Peggy Post,2001,HarperResource,0060198834
amazon_198656,"Flash, Crash, Rumble, and Roll (Lets Read and Find Out)",Franklyn Mansfield Branley,1985,HarperTrophy,0064450120
amazon_82490,Kill and Tell : A Novel,Linda Howard,2002,Atria Books,0743453921
amazon_8398,You Are SO Cursed!,Naomi Nash,2004,Smooch,0843953101
amazon_78343,"Rejuvenation: Strategies for Living Younger, Longer, and Better",Joe H. Slate,2001,Llewellyn Publications,1567186335
amazon_40629,Hemlock Bay,Catherine Coulter,2001,Penguin Putnam,0399147381
amazon_268636,Guide to Pronouncing Biblical Names,T.S.K Scott-Craig,1982,Morehouse Group,081921292X
amazon_175767,Johnny Tremain,Esther Hoskins Forbes,1943,Houghton Mifflin,0395067669
amazon_40423,"Jessa Be Nimble, Rebel Be Quick (StableMates 3)",Nikki Tate,0,Sono NIS Press,1550390880
amazon_158145,Quiche Before Dying (Jane Jeffry Mysteries (Paperback)),Jill Churchill,1993,Avon,0380769328
amazon_42625,"The Log from the \Sea of Cortez\"" (Penguin Modern Classics)""",John Steinbeck,2001,Penguin Books Ltd,0141186070
amazon_265643,Hanta Yo: An American Saga,Ruth Beebe Hill,1981,Warner Books Inc,0446978574
amazon_220946,"Julius Knipl, Real Estate Photographer : Stories",Ben Katchor,1996,"Little, Brown",0316482943
amazon_90823,The Princessa: Machiavelli for Women,Harriet Rubin,1997,Bantam Dell Pub Group,0385475373
amazon_53229,Die Regenhexe.,Jurga Ivanauskaite,2002,Dtv,3423243244
amazon_175344,Cats Into Everything,Bob Walker,1999,Andrews McMeel Publishing,0836269179
amazon_44603,Her Mother's Daughter: A Novel,Marilyn French,1987,Simon &amp; Schuster,0671630512
amazon_9722,A Slipping-Down Life,Anne Tyler,1992,Ivy Books,0804108862
amazon_104163,The Right Twin For Him,Julianna Morris,2003,Silhouette,0373196768
amazon_74053,Lifted Up by Angels,Lurlene Mcdaniel,1997,Laurel Leaf,0553571125
amazon_35093,Case of Curiosities,Allen Kurzweil,1993,Ballantine Books,0345380576
amazon_93970,DK Merriam-Webster Children's Dictionary,Merriam-Webster,2000,Dorling Kindersley Publishing,0789452383
amazon_147293,Why Weight?: A Guide to Ending Compulsive Eating,Geneen Roth,1993,Plume Books,0452262542
amazon_72563,Whoopi,Whoopi Goldberg,1997,Random House Audio Voices,0553455761
amazon_239306,A Bird in Hand (Signet Regency Romance),Allison Lane,1999,Signet Book,0451197909
amazon_102527,Magnolia Creek,Jill Marie Landis,2002,Ballantine Books,0345440412
amazon_24850,"Guide to Owning a Labrador Retriever: Puppy Care, Retrieving, Training, History, Health, Breed Standard (Re Dog Series)",Richard T. Burrows,1996,TFH Publications,0793818524
amazon_99022,Discovery of Dragons,Graeme Base,1996,Harry N Abrams,0810932377
amazon_128610,The Fugitive King: A Professor Simon Shaw Mystery,Sarah R. Shaber,2002,St. Martin's Minotaur,0312290462
amazon_263047,Country Harvest: A Celebration of Autumn,Linda Burgess,1990,Simon &amp; Schuster,013183682X
amazon_203783,The Journal of Mrs. Pepys: Portrait of a Marriage,Sara George,2000,St. Martin's Press,0312263473
amazon_29026,Searching for Hassan: A Journey to the Heart of Iran,Terence Ward,2003,Anchor Books/Doubleday,1400032237
amazon_227696,Grandmother's Secrets: The Ancient Rituals and Healing Power of Belly Dancing,Rosina-Fawzia B. Al-Rawi,2000,Interlink Publishing Group,1566563267
amazon_46894,"School of Fire (Starfist, No 2)",David Sherman,1998,Del Rey Books,0345406230
amazon_144544,The Anonymous Amanuensis,Judith B. Glad,2001,"NovelBooks, Inc.",193169690X
amazon_176796,MONTANA BRIDES,Deann Patrick,1988,Pocket,0671657739
amazon_265104,Cradle of Splendor,Patricia Anthony,1996,Berkley Pub Group,044100301X
amazon_152223,My Big Animal Book,Roger Priddy,2002,Priddy Books,0312490836
amazon_64691,"Cowboy Steals A Lady (Man Of Month) (Harlequin Silhouette Desire, No 1117)",Anne Mcallister,1997,Silhouette,0373761171
amazon_41434,Angel on My Shoulder : An Autobiography,Natalie Cole,2000,Time Warner Audio Major,1570429197
amazon_53518,Get Well Therapy (Elf Self Help),Clair Bradshaw,1996,Abbey Press,0870292978
amazon_203932,Arabia and the Arabs: From the Bronze Age to the Coming of Islam (Ancient Peoples),Robert G. Hoyland,2001,Routledge,0415195357
amazon_190631,With a Stroke of the Pen,Kimbra Leigh,2002,"Kimbra Leigh, Inc.",0971885109
amazon_190571,Tito: Yugoslavia's Great Dictator: A Reassesment,Stevan Pavlowitch,1993,C. Hurst &amp; Co (Publishers) Ltd,1850651558
amazon_200371,High Noon in Lincoln: Violence on the Western Frontier,Robert M. Utley,1990,University of New Mexico Press,0826312012
amazon_262268,Surviving a Spiritual Mismatch in Marriage,Lee Strobel,2002,Zondervan Publishing Company,0310220149
amazon_13409,101 Best Cheers: How to Be the Best Cheerleader Ever,Suzi J. Golden,2001,Troll Communications,0816772045
amazon_220690,Casino Craps For The Winner,Avery Cardoza,1998,Cardoza,0940685876
amazon_112898,Tablets of Ararat,C. J. Illinik,2002,Kregel Publications,0825429080
amazon_233410,Dead Calm (Perennial library),Charles F. Williams,1983,Harpercollins,0060806559
amazon_37876,The Twelve Days of Christmas : A Pop-Up Celebration,Robert Sabuda,1996,Little Simon,0689808658
amazon_137925,The Grossest Joke Book Ever (Avon Camelot Book),Paul Brewer,1997,Avon Books,0380787024
amazon_155513,"Herbal Gold: Healing Alternatives : The Complete Guide to the Use, Lore and Application of over 90 Essential Medicinal Herbs",Madonna Sophia Compton,2000,Llewellyn Pubns,1567181724
amazon_208388,DK Revealed: Ancient Egypt (DK Revealed),Peter Chrisp,2002,DK Publishing Inc,0789488833
amazon_49712,Missing Women and Others,June Spence,1999,Riverhead Books,1573227374
amazon_75303,The Time of Feasting (Time of Feasting),Mick Farren,1998,Tor Books,0812538749
amazon_166174,ArrÃ¡ncame la vida,Angeles Mastretta,1998,Vintage Books USA,0375701990
amazon_109738,From Superman to Man,J. A. Rogers,1985,Helga M. Rogers,0960229442
amazon_191117,Chicago (The Magnificent Great Cities),Santi Visalli,1995,Universe Publishing (NY),0789300001
amazon_121699,Bayou,Pamela Jekel,1992,Zebra Books,0821737406
amazon_167169,Cities on a Hill: A Journey Through Contemporary American Cultures,Frances Fitzgerald,1986,Simon &amp; Schuster,0671552090
amazon_141110,The Journey of Natty Gann,Ann Matthews,1985,Pocket Books,0671606492
amazon_207367,Fire Woman,Bill Hotchkiss,1987,Bantam Books,0553264524
amazon_106051,"Secrets (Couples, No 10)",M.E. Cooper,1986,Scholastic Paperbacks (Mm),0590401602
amazon_137727,"Vader's Fortress (Star Wars: Junior Jedi Knights, Book 5)",Rebecca Moesta,1997,Berkley Publishing Group,1572971738
amazon_113425,All for the Love of Daddy,Marcia Rose,1987,Ballantine Books,0345329910
amazon_16685,The Berenstain Bears and the Trouble with Grownups (First Time Books),Stan Berenstain,1992,Random House Books for Young Readers,0679830006
amazon_96104,The Horsemasters,Joan Wold,1994,Onyx Books,0451405056
amazon_154053,Fermat's Last Theorem: Unlocking the Secret of an Ancient Mathematical Problem,Amir D. Aczel,1996,Four Walls Eight Windows,1568580770
amazon_24088,Sound and the Fury,William Faulkner,1954,Vintage Books USA,0394700058
amazon_258925,Collected Poems: Philip Larkin,Philip Larkin,1993,Farrar Straus Giroux,0374522758
amazon_152140,Bad Desire,Gary Devon,1991,New Amer Library (Mm),0451170989
amazon_178337,Close to the Machine: Technophilia and Its Discontents,Ellen Ullman,1997,City Lights Publishers,0872863379
amazon_248541,Visual Basic Web Database Interactive Course,Gunnit S. Khurana,1997,Macmillan Computer Pub,1571690972
amazon_251121,Modern Ranch Living : A Novel,Mark Jude Poirier,2004,Miramax,1401300421
amazon_40830,"Let It Snow (Harlequin Superromance, 816)",Sherry Lewis,1998,Harlequin,0373708165
amazon_188493,Richard J. Foster's Study Guide for Celebration of Discipline,Richard J. Foster,1983,HarperSanFrancisco,0060628332
amazon_208934,Three Little Pigs,Disney,0,Golden Books,0307010287
amazon_270729,Betrogene Liebe.,Maria Barrett,2003,Scherz,3502519218
amazon_11674,Time Cat: The Remarkable Journeys of Jason and Gareth,Lloyd Alexander,1996,Puffin Books,0140378278
amazon_137024,One Hundred Girls' Mother (Women of the West Novels (Paperback Forge)),Lenore Carroll,2001,Forge,0812549228
amazon_141217,Mennyms Under Siege (An Avon Camelot Book),Sylvia Waugh,1997,HarperTrophy,0380725843
amazon_112924,The Language of Business English: Grammar &amp; Functions (Business Management English),Nick Brieger,1994,Prentice Hall,0130425168
amazon_269802,Venetian Dreaming,Paula Weideger,2002,Atria,0671047299
amazon_192210,The Best of Robert Silverberg,Robert Silverberg,1976,Baen,0671655868
amazon_153519,Kill Ratio,David Drake,1987,Ace Books,0441441165
amazon_80424,King Kelson's Bride (Chronicles of the Deryni),Katherine Kurtz,2000,Ace Books,0441007325
amazon_123895,Apple Branch,Alexei Kondratiev,1998,Collins Pr,189825642X
amazon_200622,All About Options,Thomas A. Mccafferty,1998,McGraw-Hill Trade,0070455430
amazon_156076,Warhol's Prophecy,Shaun Hutson,2000,Pan,0330370057
amazon_6213,Error in Judgement,D. C. Brod,1991,Diamond/Charter,1557735840
amazon_31236,Little Penguin's Tale,Audrey Wood,1993,Voyager Books,0152474765
amazon_36334,Say Goodbye: The Laurie Moss Story,Lewis Shiner,1999,St Martins Pr,0312241100
amazon_22687,Cranberry Queen,Kathleen Demarco,2002,Miramax,0786890371
amazon_10219,The Drive-In: A Double-Feature Omnibus,Joe R. Lansdale,1997,Carroll &amp; Graf Publishers,078670442X
amazon_235251,"Party Shoes to School and Baseball Caps to Bed: The Parents' Survival Guide to Understanding Kids, Clothes, and Independence",Marilise Flusser,1992,Simon &amp; Schuster,0671747223
amazon_64156,Future Shock,Alvin Toffler,1984,Bantam Books,0553277375
amazon_107335,Sacred Drumming,Steven Ash,2004,Sterling,0806926570
amazon_71164,Science Experiments You Can Eat : Revised Edition,Vicki Cobb,1984,HarperTrophy,0064460029
amazon_58278,A Twist in the Tale,Jeffrey Archer,1994,HarperTorch,006100717X
amazon_223982,The Book of Candy,Susan Dworkin,1996,Four Walls Eight Windows,1568580789
amazon_104415,Fountain of Fire (Get Connected Romances),Josie Litton,2003,Bantam,0553585851
amazon_65061,The Cabinet of Curiosities,Douglas Preston,2002,Warner Books,0446530220
amazon_102986,DARKNESS FALLS,Joyce Anne Schneider,1991,Pocket,0671673181
amazon_35723,The Magic School Bus in the Haunted Museum: A Book About Sound (Magic School Bus (Paperback)),Joanna Cole,1995,Scholastic,0590484125
amazon_140422,Lyra's Oxford,Philip Pullman,2003,Listening Library (Audio),0807219967
amazon_185233,Tempest And Tender,Ann Meredith Wills,1983,Harlequin,0373700628
amazon_50679,Date With A Devil (Harlequin Single Title),Anne Stuart,2004,Harlequin,0373835973
amazon_63655,Castle Fantastic,John Dechancie,1996,Daw Books,0886776864
amazon_102971,Unconquered,Hannah Howell,1996,Zebra Books,0821754173
amazon_94733,Pat the Cat (Golden Touch &amp; Feel Books),Edith Kunhardt Davis,1998,Golden Books,0307120015
amazon_237693,Nothing Venture,Patricia Wentworth,1990,Warner Books,0446359084
amazon_70595,Codes of Betrayal (Codes of Betrayal),Dorothy Uhnak,1999,St Martins Pr (Mm),0312965311
amazon_220235,Falseface,Marilyn Sharp,1985,Fawcett Books,044920796X
amazon_268739,Born Twice,Giuseppe Pontiggia,2002,Knopf,0375413103
amazon_88556,Bucket Nut,Liza Cody,1993,Bantam Dell Pub Group,0385467761
amazon_136376,The New York City Cab Driver's Joke Book,James Pietsch,1986,Warner Books,0446344877
amazon_33192,"Dr. Mom And The Millionaire (Prescription: Marriage) (Special Edition, 1304)",Michael Flynn,2000,Silhouette,0373243049
amazon_114206,"New York City for Dummies, Second Edition",Bruce  Murphy,2002,For Dummies,0764554514
amazon_99042,American Fuji,Sara Backer,2001,Putnam Publishing Group,0399146911
amazon_128189,The Kingmaker,Brian Haig,2003,Warner Books,0446530557
amazon_195778,Pumpkins: A Story for a Field,Mary Lyn Ray,1992,Gulliver Green,0152522522
