label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,uber_eats_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df2,0.7507038522660883,mid,geo,53.5,0.9302325581395349,0.0,kaggle380k-148873,uber_eats-07597,,,kaggle_380k,uber_eats,Ninoâ€™s Mexican Grill,Nino's Mexican Grill 2,ninoâ s mexican grill,nino s mexican grill 2,,,Summitview Ave,Summitview Avenue,4001,4001,Yakima,Yakima,WA,WA,98908,98908,46.6000427,46.60049,-120.563077,-120.56282,['Restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.6884913756129791,mid,addr_zip_or_citystate,209.8,0.9310344827586207,0.0,kaggle380k-372871,uber_eats-44684,,,kaggle_380k,uber_eats,Dragonfly Wine & Sushi Bistro,Dragonfly Wine &amp; Sushi Bistro,dragonfly wine sushi bistro,dragonfly wine amp sushi bistro,,,,,,,El Paso,El Paso,TX,TX,79912,79912,31.8256966,31.82691,-106.5236404,-106.525341,"['Japanese restaurant' 'Bar & grill' 'Korean barbecue restaurant'
 'Ramen restaurant' 'Seafood restaurant' 'Steak house' 'Sushi restaurant'
 'Wine bar']",['Japanese' 'Asian' 'Sushi'],,,,
,df1_vs_df2,0.660847407861233,mid,geo,62.2,0.7142857142857143,0.0,kaggle380k-042116,uber_eats-01905,,,kaggle_380k,uber_eats,Chubbys Cheesesteaks Brookfield,Chubby's Pizza (Brookfield),chubbys cheesesteaks brookfield,chubby s pizza brookfield,,,N 124th St,North 124th St,3845,3845,Brookfield,Brookfield,WI,WI,53005,53005,43.0867623,43.08652,-88.0672699,-88.06658,['Cheesesteak restaurant' 'American restaurant'],['Sandwiches' 'American' 'Healthy'],,,,
,df1_vs_df2,0.6989441013062967,mid,addr_zip_or_citystate,169.3,0.9166666666666666,0.0,kaggle380k-042109,uber_eats-02160,,,kaggle_380k,uber_eats,Macs & Stacks Brookfield,Macs &amp; Stacks (Brookfield),macs stacks brookfield,macs amp stacks brookfield,,,,,,,Brookfield,Brookfield,WI,WI,53005,53005,43.0309275,43.03245,-88.1088147,-88.10879,['Restaurant'],['American' 'Burgers' 'Comfort Food' 'Pasta' 'Sandwich'],,,,
,df1_vs_df2,0.6398074377489198,mid,addr_zip_or_citystate,323.6,0.9230769230769231,0.0,kaggle380k-142530,uber_eats-26139,,,kaggle_380k,uber_eats,Tequeno World,Tequeño World,tequeno world,tequeño world,,,,,,,Manassas,Manassas,VA,VA,20109,20109,38.7731013,38.77434211226426,-77.5059347,-77.50931069254875,"['Fast food restaurant' 'Latin American restaurant' 'Vegan restaurant'
 'Vegetarian restaurant' 'Venezuelan restaurant']",['Venezuelan' 'Latin American' 'Gluten Free'],,,,
,df1_vs_df2,0.6997051758586028,mid,addr_zip_or_citystate,159.8,0.9090909090909091,0.0,kaggle380k-300111,uber_eats-01603,,,kaggle_380k,uber_eats,Ravina Bay Bar & Grill,Ravina Bay Bar and Grill,ravina bay bar grill,ravina bay bar and grill,,,,,,,Wisconsin Dells,Wisconsin Dells,WI,WI,53965,53965,43.5928107,43.5915,-89.7887054,-89.78952,['Restaurant' 'Bar'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.7430674870210054,mid,addr_zip_or_citystate,75.7,0.9333333333333333,0.0,kaggle380k-132690,uber_eats-54045,,,kaggle_380k,uber_eats,Foo's Asian Grill & Bubble Tea,Foo's Asian Grill and Bubble Tea,foo s asian grill bubble tea,foo s asian grill and bubble tea,,,,,,,Irving,Irving,TX,TX,75062,75062,32.838463,32.838679,-96.977336,-96.978104,"['Asian restaurant' 'Bubble tea store' 'Restaurant' 'Tea house'
 'Thai restaurant']","['Thai' 'Asian' 'Asian Fusion' 'Rice &amp' 'Curry' 'Salads' 'Rice-bowls'
 'Bubble Tea' 'Noodles' 'Soul Food']",,,,
,df1_vs_df2,0.3652173913043478,mid,addr_zip_or_citystate,3214.3,0.9130434782608695,0.0,kaggle380k-244722,uber_eats-01317,,,kaggle_380k,uber_eats,Cavalryman Steakhouse,The Cavalryman Steakhouse,cavalryman steakhouse,the cavalryman steakhouse,,,,,,,Laramie,Laramie,WY,WY,82070,82070,41.2697576,41.29864,-105.5931624,-105.59473,"['Steak house' 'Bar' 'Caterer' 'Delivery service' 'Takeout restaurant'
 'Restaurant']",['Steak' 'American' 'Fast Food'],,,,
,df1_vs_df2,0.7099608555917363,mid,geo,73.6,0.8484848484848485,0.0,kaggle380k-142032,uber_eats-32047,,,kaggle_380k,uber_eats,Teriyaki Grill - Lehi,Teriyaki Grill,teriyaki grill lehi,teriyaki grill,,,Digital Dr,N Digital Dr,3370,3370,Lehi,Lehi,UT,UT,84043,84043,40.4298738,40.4304692,-111.8858416,-111.886221,"['Asian fusion restaurant' 'Grill' 'Fast food restaurant'
 'Japanese restaurant']","['Japanese' 'Sushi' 'Asian' 'Family Meals' 'Kids Friendly'
 'Vegetarian Friendly' 'Healthy']",,,,
,df1_vs_df2,0.722725288448349,mid,addr_zip_or_citystate,50.3,0.8571428571428571,0.0,kaggle380k-130851,uber_eats-50504,,,kaggle_380k,uber_eats,SeÃ±or Fish,Señor Fish,seã or fish,señor fish,,,,,,,El Paso,El Paso,TX,TX,79925,79925,31.765396,31.765731,-106.364731,-106.364373,['Seafood restaurant' 'Latin American restaurant' 'Restaurant'],['Seafood' 'American' 'Southern'],,,,
,df1_vs_df2,0.6540616833880983,mid,geo,70.7,0.7058823529411765,0.0,kaggle380k-139485,uber_eats-17045,,,kaggle_380k,uber_eats,JalapeÃ±os Barkley Village,Starbucks (Barkley Village),jalapeã os barkley village,starbucks barkley village,,,Newmarket St,New Market Street,2945,2915,Bellingham,Bellingham,WA,WA,98226,98226,48.7704495,48.7698152,-122.4438208,-122.4437488,['Mexican restaurant' 'Banquet hall' 'Bar & grill' 'Restaurant'],['Bakery' 'Breakfast and Brunch' 'Cafe' 'Coffee &amp' 'Tea'],,,,
,df1_vs_df2,0.6951600927007244,mid,addr_zip_or_citystate,53.8,0.7916666666666666,0.0,kaggle380k-245811,uber_eats-60892,,,kaggle_380k,uber_eats,Koko Ramen Hawaiian Poke Bowl,kokoramen poke bowl,koko ramen hawaiian poke bowl,kokoramen poke bowl,,,,,,,Port Arthur,Port Arthur,TX,TX,77640,77640,29.9377128,29.93768,-93.9837667,-93.98321,['Poke bar' 'Hawaiian restaurant' 'Japanese restaurant' 'Ramen restaurant'],['Ramen' 'Japanese' 'Bubble Tea'],,,,
,df1_vs_df2,0.698153346648322,mid,addr_zip_or_citystate,87.9,0.8333333333333334,0.0,kaggle380k-303848,uber_eats-43134,,,kaggle_380k,uber_eats,Spazzio's Italian Cantina,Spazzio's Italian Cantina (Arlington),spazzio s italian cantina,spazzio s italian cantina arlington,,,,,,,Arlington,Arlington,TX,TX,76006,76006,32.7846151,32.78437,-97.0637255,-97.06462,['Italian restaurant'],['Italian' 'Pasta' 'Comfort Food'],,,,
,df1_vs_df2,0.7510238104146896,mid,addr_zip_or_citystate,55.8,0.9333333333333333,0.0,kaggle380k-290712,uber_eats-08095,,,kaggle_380k,uber_eats,Tasty Curry Restaurant & Pizza,TASTY CURRY RESTAURANT AND PIZZA,tasty curry restaurant pizza,tasty curry restaurant and pizza,,,,,,,Everett,Everett,WA,WA,98204,98204,47.8806061,47.88079,-122.2394542,-122.24015,['Indian restaurant'],['Indian' 'Asian' 'Chicken'],,,,
,df1_vs_df2,0.660520526399881,mid,geo,58.4,0.7096774193548387,0.0,kaggle380k-345590,uber_eats-01483,,,kaggle_380k,uber_eats,Sushi Lover Appleton,Sushi Lover,sushi lover appleton,sushi lover,,,W College Ave,W College Ave,527,527,Appleton,Appleton,WI,WI,54911,54911,44.2616886,44.26167,-88.4133466,-88.412614,['Japanese restaurant' 'Sushi restaurant'],['Sushi' 'Japanese' 'Teppanyaki'],,,,
,df1_vs_df2,0.674150535741116,mid,geo,86.1,0.7714285714285715,0.0,kaggle380k-320324,uber_eats-58120,,,kaggle_380k,uber_eats,Haystack Burgers and Barley,Haystack Burgers and Barley (S. Central Suite),haystack burgers and barley,haystack burgers and barley s central suite,,,S Central Expy,S Central Expy,100,100,Richardson,Richardson,TX,TX,75080,75080,32.949101,32.94949860000001,-96.7383146,-96.7375234,['Hamburger restaurant' 'Restaurant'],['Burgers' 'Sandwich' 'American' 'New American'],,,,
,df1_vs_df2,0.6604724094865995,mid,geo,50.6,0.7017543859649122,0.0,kaggle380k-181974,uber_eats-00733,,,kaggle_380k,uber_eats,Rock N Roll Sushi - Campus 805,Rock N Roll Sushi (Clinton Ave),rock n roll sushi campus 805,rock n roll sushi clinton ave,,,Clinton Ave W,Clinton Ave W,"805, 2500",2500,Huntsville,Huntsville,AL,AL,35805,35805,34.722002,34.7223396,-86.6048603,-86.6052311,['Japanese restaurant' 'Sushi restaurant'],['Japanese' 'Sushi'],,,,
,df1_vs_df2,0.645148958666069,mid,addr_zip_or_citystate,162.6,0.7755102040816326,0.0,kaggle380k-136747,uber_eats-33809,,,kaggle_380k,uber_eats,Poor Richard's Cafe,Poor Richard's Cafe (2442 K Ave),poor richard s cafe,poor richard s cafe 2442 k ave,,,,,,,Plano,Plano,TX,TX,75074,75074,33.0306493,33.02999,-96.6973427,-96.6989,['Breakfast restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.7042561805406841,mid,geo,75.7,0.8363636363636363,0.0,kaggle380k-143972,uber_eats-31420,,,kaggle_380k,uber_eats,Asado Argentinian Grill and Cafe,Asado Argentinian Grill,asado argentinian grill and cafe,asado argentinian grill,,,S State St,S State St,360,360,Orem,Orem,UT,UT,84058,84058,40.2911621,40.29051,-111.6929127,-111.69317,['Argentinian restaurant' 'Cafe'],['Empanada' 'Salads' 'Pasta'],,,,
,df1_vs_df2,0.6077473643206468,mid,addr_zip_or_citystate,418.1,0.9375,0.0,kaggle380k-343056,uber_eats-06389,,,kaggle_380k,uber_eats,Crazy Mexican Restaurant & Grill,Crazy Mexican Restaurant &amp; Grill,crazy mexican restaurant grill,crazy mexican restaurant amp grill,,,,,,,Weirton,Weirton,WV,WV,26062,26062,40.3987631,40.39504,-80.5478968,-80.54859,['Mexican restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.6298659336024877,mid,addr_zip_or_citystate,145.3,0.72,0.0,kaggle380k-141492,uber_eats-25365,,,kaggle_380k,uber_eats,Eastern Restaurant,Eastern Restaurant (5215 Plaza Dr),eastern restaurant,eastern restaurant 5215 plaza dr,,,,,,,Hopewell,Hopewell,VA,VA,23860,23860,37.2611137,37.26089,-77.329548,-77.32793,['Chinese restaurant' 'Asian restaurant' 'Meal delivery'],['Chinese' 'Asian' 'Asian Fusion'],,,,
,df1_vs_df2,0.7510238104146896,mid,addr_zip_or_citystate,55.8,0.9333333333333333,0.0,kaggle380k-140767,uber_eats-08095,,,kaggle_380k,uber_eats,Tasty Curry Restaurant & Pizza,TASTY CURRY RESTAURANT AND PIZZA,tasty curry restaurant pizza,tasty curry restaurant and pizza,,,,,,,Everett,Everett,WA,WA,98204,98204,47.8806061,47.88079,-122.2394542,-122.24015,['Indian restaurant'],['Indian' 'Asian' 'Chicken'],,,,
,df1_vs_df2,0.6843945878245483,mid,addr_zip_or_citystate,53.7,0.7647058823529411,0.0,kaggle380k-267845,uber_eats-34720,,,kaggle_380k,uber_eats,Margaritaville - San Antonio,Jimmy Buffett's Margaritaville (San Antonio),margaritaville san antonio,jimmy buffett s margaritaville san antonio,,,,,,,San Antonio,San Antonio,TX,TX,78205,78205,29.4233867,29.4232731,-98.4849543,-98.4844152,['American restaurant' 'Bar' 'Restaurant' 'Sports bar'],['Bar Food' 'American' 'Traditional American' 'Family Meals'],,,,
,df1_vs_df2,0.6884913756129791,mid,addr_zip_or_citystate,209.8,0.9310344827586207,0.0,kaggle380k-130825,uber_eats-44684,,,kaggle_380k,uber_eats,Dragonfly Wine & Sushi Bistro,Dragonfly Wine &amp; Sushi Bistro,dragonfly wine sushi bistro,dragonfly wine amp sushi bistro,,,,,,,El Paso,El Paso,TX,TX,79912,79912,31.8256966,31.82691,-106.5236404,-106.525341,"['Japanese restaurant' 'Bar & grill' 'Korean barbecue restaurant'
 'Ramen restaurant' 'Seafood restaurant' 'Steak house' 'Sushi restaurant'
 'Wine bar']",['Japanese' 'Asian' 'Sushi'],,,,
,df1_vs_df2,0.6755793650289933,mid,addr_zip_or_citystate,111.1,0.8,0.0,kaggle380k-294096,uber_eats-62090,,,kaggle_380k,uber_eats,Pho&More,Pho&amp;More,pho more,pho amp more,,,,,,,Odessa,Odessa,TX,TX,79762,79762,31.8902915,31.89076,-102.3343688,-102.33333,['Vietnamese restaurant'],['Vietnamese' 'Noodles' 'Asian Fusion'],,,,
,df1_vs_df2,0.6997051758586028,mid,addr_zip_or_citystate,159.8,0.9090909090909091,0.0,kaggle380k-154044,uber_eats-01603,,,kaggle_380k,uber_eats,Ravina Bay Bar & Grill,Ravina Bay Bar and Grill,ravina bay bar grill,ravina bay bar and grill,,,,,,,Wisconsin Dells,Wisconsin Dells,WI,WI,53965,53965,43.5928107,43.5915,-89.7887054,-89.78952,['Restaurant' 'Bar'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.6843641007563441,mid,geo,73.4,0.7843137254901961,0.0,kaggle380k-158498,uber_eats-47230,,,kaggle_380k,uber_eats,Gen Korean BBQ House,Gen Korean BBQ House (Carrollton),gen korean bbq house,gen korean bbq house carrollton,,,Old Denton Rd,Old Denton Rd,2540,2540,Carrollton,Carrollton,TX,TX,75006,75006,32.9818162,32.9815094,-96.9077486,-96.9084454,['Korean barbecue restaurant'],['Korean' 'Asian' 'BBQ'],,,,
,df1_vs_df2,0.7116398640982196,mid,addr_zip_or_citystate,59.6,0.8387096774193549,0.0,kaggle380k-313898,uber_eats-31453,,,kaggle_380k,uber_eats,Tamashi Ramen(Orem),Tamashi Ramen,tamashi ramen orem,tamashi ramen,,,,,,,Orem,Orem,UT,UT,84058,84058,40.2720695,40.272211,-111.6900587,-111.689381,['Restaurant' 'Asian restaurant' 'Ramen restaurant' 'Sushi restaurant'],['Asian' 'Ramen' 'Japanese'],,,,
,df1_vs_df2,0.6661676183290915,mid,addr_zip_or_citystate,108.8,0.7741935483870968,0.0,kaggle380k-132701,uber_eats-54144,,,kaggle_380k,uber_eats,Deccan Grill - Irving,Deccan Grill,deccan grill irving,deccan grill,,,,,,,Irving,Irving,TX,TX,75062,75062,32.8391217,32.83940174814879,-96.9529211,-96.95403666020424,"['Halal restaurant' 'Bangladeshi restaurant' 'Biryani restaurant'
 'Indian restaurant' 'Pakistani restaurant']",['Indian' 'Mediterranean'],,,,
,df1_vs_df2,0.7051244531074465,mid,geo,56.9,0.819672131147541,0.0,kaggle380k-360827,uber_eats-25643,,,kaggle_380k,uber_eats,La Parrilla Mexican Grill,La Parrilla Mexican Grill (Cedar Road),la parrilla mexican grill,la parrilla mexican grill cedar road,,,,Cedar Rd,,1501,Chesapeake,Chesapeake,VA,VA,23322,23322,36.7246336,36.72512,-76.2968769,-76.29668,"['Mexican restaurant' 'Bar & grill' 'Family restaurant'
 'Tex-Mex restaurant']",['Mexican' 'Latin American' 'New Mexican' 'Burritos' 'Tacos'],,,,
,df1_vs_df2,0.7512267040216449,mid,addr_zip_or_citystate,63.1,0.9411764705882353,0.0,kaggle380k-144270,uber_eats-09727,,,kaggle_380k,uber_eats,Lee's Tahitian Restaurant & Lounge,Lee's Tahitian Restaurant &amp; Lounge,lee s tahitian restaurant lounge,lee s tahitian restaurant amp lounge,,,,,,,Pasco,Pasco,WA,WA,99301,99301,46.231616,46.231582,-119.126875,-119.127694,['Chinese restaurant' 'Bar' 'Lounge'],['Chinese' 'Bar Food' 'Family Meals'],,,,
,df1_vs_df2,0.6927054056018673,mid,addr_zip_or_citystate,68.2,0.8,0.0,kaggle380k-341209,uber_eats-33469,,,kaggle_380k,uber_eats,Edoko Sushi and Robata,Edoko Sushi and Robata - Richardson,edoko sushi and robata,edoko sushi and robata richardson,,,,,,,Richardson,Richardson,TX,TX,75082,75082,33.0011562,33.0005602,-96.7005702,-96.7003959,['Sushi restaurant' 'Restaurant'],['Sushi' 'Family Friendly'],,,,
,df1_vs_df2,0.7166125753776931,mid,addr_zip_or_citystate,103.2,0.8947368421052632,0.0,kaggle380k-139667,uber_eats-29534,,,kaggle_380k,uber_eats,The New England House,New England House,the new england house,new england house,,,,,,,,,,,05301,5301,42.8650142,42.86555,-72.613546,-72.61458,['American restaurant'],['Seafood' 'American' 'Southern'],,,,
,df1_vs_df2,0.7517771582186624,mid,geo,61.7,0.9411764705882353,0.0,kaggle380k-164110,uber_eats-55918,,,kaggle_380k,uber_eats,Atsumi Asian Kitchen and Sushi Bar,Atsumi Asian Kitchen &amp; Sushi Bar,atsumi asian kitchen and sushi bar,atsumi asian kitchen amp sushi bar,,,College Park Dr,College Park Dr,3335,3335,,Conroe,,TX,,77384,30.2056875,30.20596,-95.4703997,-95.46984,['nan'],['Asian Fusion' 'Asian' 'Korean'],,,,
,df1_vs_df2,0.7093033707907297,mid,addr_zip_or_citystate,131.5,0.9047619047619048,0.0,kaggle380k-132643,uber_eats-54095,,,kaggle_380k,uber_eats,Peak Restaurant & Bar,Peak Restaurant &amp; Bar,peak restaurant bar,peak restaurant amp bar,,,,,,,Irving,Irving,TX,TX,75062,75062,32.8402629,32.8395174,-96.9918299,-96.9907372,"['Restaurant' 'Indian restaurant' 'Nepalese restaurant'
 'Southeast Asian restaurant' 'Sports bar']",['Chicken' 'Indian' 'Tibetan' 'Nepalese'],,,,
,df1_vs_df2,0.6798681455912062,mid,addr_zip_or_citystate,50.3,0.75,0.0,kaggle380k-358058,uber_eats-50504,,,kaggle_380k,uber_eats,SeâˆšÂ±or Fish,Señor Fish,seâˆšâ or fish,señor fish,,,,,,,El Paso,El Paso,TX,TX,79925,79925,31.765396,31.765731,-106.364731,-106.364373,['Seafood restaurant' 'Latin American restaurant' 'Restaurant'],['Seafood' 'American' 'Southern'],,,,
,df1_vs_df2,0.6978411135466778,mid,addr_zip_or_citystate,55.4,0.8,0.0,kaggle380k-294273,uber_eats-22552,,,kaggle_380k,uber_eats,Pan Am Restaurant,Panam Family Restaurant,pan am restaurant,panam family restaurant,,,,,,,Fairfax,Fairfax,VA,VA,22031,22031,38.8707248,38.870748,-77.2609725,-77.2616117,['American restaurant' 'Gyro restaurant' 'Pizza restaurant' 'Restaurant'],['Greek' 'Italian' 'Comfort Food' 'Pizza'],,,,
,df1_vs_df2,0.6740822266200448,mid,addr_zip_or_citystate,57.7,0.7428571428571429,0.0,kaggle380k-025023,uber_eats-22362,,,kaggle_380k,uber_eats,China Village,China Village Sterling,china village,china village sterling,,,,,,,Sterling,Sterling,VA,VA,20165,20165,39.0393862,39.03956,-77.4116311,-77.41226,['Chinese restaurant' 'Meal delivery'],['Chinese' 'Thai' 'Seafood'],,,,
,df1_vs_df2,0.6755793650289933,mid,addr_zip_or_citystate,111.1,0.8,0.0,kaggle380k-135690,uber_eats-62090,,,kaggle_380k,uber_eats,Pho&More,Pho&amp;More,pho more,pho amp more,,,,,,,Odessa,Odessa,TX,TX,79762,79762,31.8902915,31.89076,-102.3343688,-102.33333,['Vietnamese restaurant'],['Vietnamese' 'Noodles' 'Asian Fusion'],,,,
,df1_vs_df2,0.6441661199051754,mid,addr_zip_or_citystate,92.3,0.7027027027027027,0.0,kaggle380k-184286,uber_eats-23230,,,kaggle_380k,uber_eats,Shalimar Charcoal kabab,Shalimar Kabob,shalimar charcoal kabab,shalimar kabob,,,,,,,Sterling,Sterling,VA,VA,20166,20166,38.9777461,38.976935,-77.4086718,-77.4088981,"['Pakistani restaurant' 'Halal restaurant' 'Indian restaurant'
 'Kebab shop' 'Punjabi restaurant']",['Halal' 'Middle Eastern' 'Exclusive to Eats'],,,,
,df1_vs_df2,0.7531235564407899,mid,addr_zip_or_citystate,60.0,0.9428571428571428,0.0,kaggle380k-375027,uber_eats-62117,,,kaggle_380k,uber_eats,Campo Azul Mexican Restaurant & Bar,Campo Azul Mexican Restaurant &amp; Bar,campo azul mexican restaurant bar,campo azul mexican restaurant amp bar,,,,,,,Odessa,Odessa,TX,TX,79761,79761,31.8745956,31.87504,-102.3467213,-102.34636,['Mexican restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.6398074377489198,mid,addr_zip_or_citystate,323.6,0.9230769230769231,0.0,kaggle380k-295810,uber_eats-26139,,,kaggle_380k,uber_eats,Tequeno World,Tequeño World,tequeno world,tequeño world,,,,,,,Manassas,Manassas,VA,VA,20109,20109,38.7731013,38.77434211226426,-77.5059347,-77.50931069254875,"['Fast food restaurant' 'Latin American restaurant' 'Vegan restaurant'
 'Vegetarian restaurant' 'Venezuelan restaurant']",['Venezuelan' 'Latin American' 'Gluten Free'],,,,
,df1_vs_df2,0.6604724094865995,mid,geo,50.6,0.7017543859649122,0.0,kaggle380k-223610,uber_eats-00733,,,kaggle_380k,uber_eats,Rock N Roll Sushi - Campus 805,Rock N Roll Sushi (Clinton Ave),rock n roll sushi campus 805,rock n roll sushi clinton ave,,,Clinton Ave W,Clinton Ave W,"805, 2500",2500,Huntsville,Huntsville,AL,AL,35805,35805,34.722002,34.7223396,-86.6048603,-86.6052311,['Japanese restaurant' 'Sushi restaurant'],['Japanese' 'Sushi'],,,,
,df1_vs_df2,0.4902913332673627,low,geo,53.3,0.27906976744186046,0.0,kaggle380k-213566,uber_eats-21451,,,kaggle_380k,uber_eats,Hibachi Guys Restaurant,Roanoke Weiner Stand,hibachi guys restaurant,roanoke weiner stand,,,Wall St SE,Market Sq,106,110,Roanoke,Roanoke,VA,VA,24011,24011,37.2723335,37.27192,-79.9391656,-79.93886,"['Japanese steakhouse' 'Chinese noodle restaurant' 'Chinese restaurant'
 'Authentic Japanese restaurant' 'Japanese regional restaurant'
 'Japanese restaurant' 'Korean restaurant' 'Takeout restaurant']",['Salads' 'American' 'Vegetarian' 'Hot Dog'],,,,
,df1_vs_df2,0.48953418738713256,low,geo,68.8,0.2926829268292683,0.0,kaggle380k-202161,uber_eats-12902,,,kaggle_380k,uber_eats,Matt's in the Market,Sisters European Cafe,matt s in the market,sisters european cafe,,,Pike St,Post Alley,94,1530,Seattle,Seattle,WA,WA,98101,98101,47.6089023,47.60939,-122.3405542,-122.34112,['American restaurant' 'Pacific Northwest restaurant (US)'],['European' 'Modern European' 'Sandwiches'],,,,
,df1_vs_df2,0.4491072521339904,low,geo,99.5,0.2222222222222222,0.0,kaggle380k-144848,uber_eats-13879,,,kaggle_380k,uber_eats,Sushi Ari Japanese Restaurant,Red Wagon Burger Puyallup,sushi ari japanese restaurant,red wagon burger puyallup,,,39th Ave SW,S Meridian,206,3850,Puyallup,Puyallup,WA,WA,98373,98373,47.154579,47.155422,-122.2944995,-122.29406,['Japanese restaurant' 'Sushi restaurant'],['Burgers' 'American' 'Comfort Food' 'Alcohol'],,,,
,df1_vs_df2,0.43324840079706367,low,geo,59.7,0.14285714285714285,0.0,kaggle380k-213026,uber_eats-04961,,,kaggle_380k,uber_eats,Lo Yumhmie Foods,Subway (833 W Wisconsin Ave),lo yumhmie foods,subway 833 w wisconsin ave,,,W Wisconsin Ave,W Wisconsin Ave,901,833,Appleton,Appleton,WI,WI,54914,54914,44.2726312,44.27266,-88.4194292,-88.41868,['Asian restaurant'],['Fast Food' 'Sandwich' 'American'],,,,
,df1_vs_df2,0.30516478876202546,low,addr_zip_or_citystate,533.4,0.2962962962962963,0.0,kaggle380k-134218,uber_eats-57150,,,kaggle_380k,uber_eats,MORI Japanese Grill,Charleys Cheesesteaks - La Plaza Mall,mori japanese grill,charleys cheesesteaks la plaza mall,,,,,,,,,,,78501,78503,26.1884894,26.1837476,-98.2353494,-98.2361568,['Sushi restaurant'],['Sandwich'],,,,
,df1_vs_df2,0.5223781767570868,low,geo,65.5,0.37142857142857144,0.0,kaggle380k-286429,uber_eats-62066,,,kaggle_380k,uber_eats,"Filipino Cuisine Odessa- ""The House of Sizzlers""",Golden Chick (E. 8Th Odessa),filipino cuisine odessa the house of sizzlers,golden chick e 8th odessa,,,E 8th St,E. 8th Street,1351,1363,Odessa,Odessa,TX,TX,79761,79761,31.8598062,31.8595867,-102.3557425,-102.3563859,['Filipino restaurant' 'Asian fusion restaurant'],['American' 'Salads' 'Comfort Food' 'Healthy' 'Family Meals'],,,,
